SKU_ID,Category,Subcategory,Brand,Unit,Weight_g,Lifecycle_Status,Country,MDM_Errors
SKU01526,FreshBite,Classic,NB,BAG,167,Active,BR,Missing Brand
SKU01527,NutriBox,Classic,EP,BAG,1310,Active,MA,Duplicate
SKU01528,EcoPure,Kids,NB,SACH,358,Active,VN,None
SKU01529,VitalMeal,Zero,FB,BAG,1529,New,BR,Missing Brand
SKU01530,EcoPure,Classic,NB,BAG,1973,PhaseOut,VN,None
SKU01531,EcoPure,Vegan,FB,BAG,1548,New,FR,None
SKU01532,EcoPure,Vegan,NB,BOX,149,Active,FR,None
SKU01533,NutriBox,Zero,FB,BAG,310,PhaseOut,VN,None
SKU01534,FreshBite,Vegan,FB,BOX,1042,Active,FR,Bad Unit
SKU01535,EcoPure,Vegan,NB,BAG,1378,PhaseOut,VN,Bad Unit
SKU01536,NutriBox,Zero,NB,SACH,1427,PhaseOut,BR,None
SKU01537,EcoPure,Kids,FB,BOX,335,New,MA,None
SKU01538,EcoPure,Kids,VM,BOX,377,New,VN,None
SKU01539,NutriBox,Vegan,EP,BAG,1176,Active,MA,None
SKU01540,FreshBite,Kids,VM,BAG,112,New,MA,Bad Unit
SKU01541,FreshBite,Kids,VM,BOX,736,New,VN,None
SKU01542,VitalMeal,Vegan,NB,SACH,1355,New,FR,Duplicate
SKU01543,NutriBox,Kids,EP,SACH,1514,PhaseOut,BR,None
SKU01544,VitalMeal,Vegan,VM,BAG,1366,New,MA,None
SKU01545,VitalMeal,Classic,NB,SACH,787,Active,BR,None
SKU01546,VitalMeal,Zero,VM,SACH,1080,PhaseOut,MA,None
SKU01547,FreshBite,Zero,VM,BAG,688,PhaseOut,VN,None
SKU01548,NutriBox,Kids,NB,SACH,985,New,FR,Bad Unit
SKU01549,VitalMeal,Kids,NB,BAG,1165,PhaseOut,BR,Missing Brand
SKU01550,NutriBox,Kids,NB,BOX,1263,Active,MA,None
SKU01551,NutriBox,Zero,EP,BAG,1944,Active,VN,None
SKU01552,FreshBite,Classic,VM,BOX,525,PhaseOut,VN,None
SKU01553,VitalMeal,Classic,NB,BOX,1584,New,MA,None
SKU01554,VitalMeal,Zero,FB,SACH,1535,New,MA,None
SKU01555,NutriBox,Classic,VM,SACH,102,PhaseOut,MA,None
SKU01556,EcoPure,Zero,FB,SACH,803,Active,FR,Bad Unit
SKU01557,FreshBite,Classic,EP,BAG,535,PhaseOut,MA,Missing Brand
SKU01558,FreshBite,Vegan,NB,SACH,1717,New,MA,Duplicate
SKU01559,FreshBite,Vegan,FB,BOX,1563,New,FR,None
SKU01560,FreshBite,Zero,EP,SACH,1437,PhaseOut,VN,Duplicate
SKU01561,VitalMeal,Classic,NB,SACH,1185,Active,MA,None
SKU01562,VitalMeal,Kids,FB,BAG,458,PhaseOut,BR,None
SKU01563,EcoPure,Classic,FB,BAG,1080,Active,VN,Wrong Weight
SKU01564,FreshBite,Vegan,EP,BOX,1815,Active,BR,None
SKU01565,FreshBite,Vegan,NB,BAG,717,PhaseOut,MA,None
SKU01566,NutriBox,Classic,NB,SACH,1270,PhaseOut,FR,Missing Brand
SKU01567,VitalMeal,Classic,FB,BAG,884,Active,FR,Duplicate
SKU01568,FreshBite,Kids,FB,BOX,925,Active,FR,Missing Brand
SKU01569,EcoPure,Kids,FB,SACH,1808,Active,MA,None
SKU01570,EcoPure,Classic,NB,BOX,416,Active,MA,None
SKU01571,VitalMeal,Classic,EP,BAG,1051,New,BR,Wrong Weight
SKU01572,EcoPure,Classic,EP,BAG,299,PhaseOut,FR,None
SKU01573,EcoPure,Classic,NB,BOX,1989,Active,MA,None
SKU01574,VitalMeal,Zero,VM,SACH,1668,PhaseOut,VN,None
SKU01575,FreshBite,Classic,EP,BAG,1313,Active,MA,None
SKU01576,FreshBite,Kids,FB,BAG,429,PhaseOut,MA,None
SKU01577,EcoPure,Vegan,VM,SACH,1980,PhaseOut,VN,None
SKU01578,EcoPure,Zero,VM,BAG,921,Active,FR,None
SKU01579,FreshBite,Classic,EP,BOX,884,Active,VN,None
SKU01580,VitalMeal,Vegan,VM,BAG,1544,PhaseOut,FR,None
SKU01581,EcoPure,Zero,VM,BAG,824,PhaseOut,VN,None
SKU01582,NutriBox,Vegan,EP,SACH,968,PhaseOut,BR,Bad Unit
SKU01583,VitalMeal,Classic,EP,BOX,1774,New,FR,None
SKU01584,EcoPure,Classic,VM,SACH,504,Active,MA,None
SKU01585,EcoPure,Kids,FB,BAG,415,New,BR,Duplicate
SKU01586,NutriBox,Classic,NB,BAG,1363,New,FR,None
SKU01587,NutriBox,Classic,VM,SACH,1947,Active,FR,None
SKU01588,FreshBite,Zero,VM,SACH,452,Active,FR,None
SKU01589,VitalMeal,Kids,FB,SACH,107,New,VN,Missing Brand
SKU01590,VitalMeal,Zero,VM,BOX,570,Active,FR,Duplicate
SKU01591,FreshBite,Vegan,VM,BAG,1377,PhaseOut,MA,Duplicate
SKU01592,VitalMeal,Classic,NB,SACH,1188,PhaseOut,FR,Missing Brand
SKU01593,VitalMeal,Vegan,NB,BAG,259,New,MA,None
SKU01594,VitalMeal,Zero,NB,BOX,1114,New,MA,None
SKU01595,VitalMeal,Classic,EP,BOX,865,Active,MA,None
SKU01596,VitalMeal,Classic,EP,BOX,222,Active,BR,None
SKU01597,NutriBox,Zero,NB,BOX,283,New,MA,Missing Brand
SKU01598,VitalMeal,Zero,NB,BAG,842,New,VN,None
SKU01599,NutriBox,Zero,EP,BOX,1957,PhaseOut,FR,None
SKU01600,VitalMeal,Zero,FB,BOX,1663,PhaseOut,VN,Bad Unit
SKU01601,FreshBite,Zero,VM,SACH,1693,Active,BR,None
SKU01602,EcoPure,Classic,VM,BOX,842,PhaseOut,FR,None
SKU01603,NutriBox,Zero,NB,SACH,1476,Active,MA,None
SKU01604,VitalMeal,Classic,FB,BOX,1112,Active,FR,None
SKU01605,FreshBite,Classic,EP,BOX,168,Active,BR,None
SKU01606,EcoPure,Zero,NB,SACH,384,PhaseOut,BR,None
SKU01607,NutriBox,Zero,FB,BOX,1409,New,VN,None
SKU01608,EcoPure,Kids,FB,BAG,1612,New,FR,Missing Brand
SKU01609,FreshBite,Classic,FB,BAG,1689,PhaseOut,FR,Duplicate
SKU01610,NutriBox,Zero,EP,BOX,1147,New,FR,None
SKU01611,EcoPure,Zero,EP,BAG,1264,Active,VN,None
SKU01612,VitalMeal,Zero,VM,SACH,373,New,BR,Missing Brand
SKU01613,NutriBox,Kids,VM,BOX,1060,PhaseOut,MA,Duplicate
SKU01614,EcoPure,Kids,FB,BOX,1220,New,FR,None
SKU01615,FreshBite,Vegan,FB,SACH,1840,Active,VN,None
SKU01616,FreshBite,Classic,EP,SACH,333,Active,VN,Missing Brand
SKU01617,NutriBox,Vegan,VM,SACH,262,PhaseOut,MA,None
SKU01618,EcoPure,Zero,FB,BOX,1708,PhaseOut,BR,None
SKU01619,NutriBox,Kids,VM,SACH,1791,PhaseOut,FR,None
SKU01620,NutriBox,Kids,VM,SACH,978,Active,FR,None
SKU01621,EcoPure,Vegan,FB,BAG,801,New,VN,None
SKU01622,EcoPure,Kids,EP,BAG,1467,New,BR,None
SKU01623,VitalMeal,Zero,FB,BOX,388,PhaseOut,FR,Bad Unit
SKU01624,EcoPure,Kids,FB,BAG,1871,New,MA,None
SKU01625,FreshBite,Vegan,VM,BAG,1095,New,BR,None
SKU01626,NutriBox,Zero,FB,SACH,1844,PhaseOut,BR,None
SKU01627,NutriBox,Vegan,EP,SACH,1942,PhaseOut,VN,Bad Unit
SKU01628,FreshBite,Kids,FB,BAG,154,Active,VN,None
SKU01629,EcoPure,Vegan,EP,BAG,1539,Active,FR,None
SKU01630,FreshBite,Vegan,EP,BAG,1532,Active,VN,None
SKU01631,FreshBite,Classic,VM,BOX,1505,Active,BR,Missing Brand
SKU01632,VitalMeal,Kids,NB,BOX,819,New,FR,None
SKU01633,FreshBite,Kids,NB,BOX,765,New,FR,None
SKU01634,NutriBox,Vegan,VM,BAG,1895,Active,BR,None
SKU01635,FreshBite,Classic,FB,BAG,1847,Active,FR,Bad Unit
SKU01636,NutriBox,Kids,VM,BOX,1692,PhaseOut,MA,None
SKU01637,NutriBox,Zero,EP,BOX,812,New,MA,Missing Brand
SKU01638,NutriBox,Vegan,NB,BAG,1294,New,FR,Bad Unit
SKU01639,EcoPure,Kids,VM,SACH,428,Active,VN,Duplicate
SKU01640,VitalMeal,Zero,FB,BOX,1295,New,MA,None
SKU01641,NutriBox,Kids,VM,BAG,1331,PhaseOut,FR,Wrong Weight
SKU01642,NutriBox,Zero,NB,BAG,762,PhaseOut,MA,None
SKU01643,EcoPure,Vegan,VM,SACH,1440,New,VN,None
SKU01644,NutriBox,Kids,VM,BAG,1843,Active,BR,Bad Unit
SKU01645,FreshBite,Kids,NB,BAG,1422,New,FR,None
SKU01646,FreshBite,Classic,EP,BOX,274,PhaseOut,FR,None
SKU01647,VitalMeal,Vegan,EP,BOX,1787,Active,FR,None
SKU01648,NutriBox,Zero,NB,SACH,787,New,FR,None
SKU01649,EcoPure,Kids,VM,SACH,285,Active,FR,None
SKU01650,FreshBite,Kids,NB,BAG,232,Active,FR,Missing Brand
SKU01651,EcoPure,Zero,EP,BOX,761,PhaseOut,VN,Bad Unit
SKU01652,EcoPure,Vegan,FB,SACH,1942,Active,BR,None
SKU01653,FreshBite,Classic,VM,SACH,1831,New,VN,None
SKU01654,EcoPure,Classic,EP,SACH,493,Active,VN,Duplicate
SKU01655,FreshBite,Kids,VM,BAG,1938,Active,BR,None
SKU01656,EcoPure,Zero,NB,BOX,672,New,VN,None
SKU01657,FreshBite,Kids,FB,SACH,1079,PhaseOut,MA,None
SKU01658,NutriBox,Zero,NB,BOX,1309,PhaseOut,VN,None
SKU01659,VitalMeal,Classic,FB,SACH,1200,New,FR,None
SKU01660,FreshBite,Vegan,VM,SACH,1177,New,MA,None
SKU01661,FreshBite,Zero,VM,BOX,798,PhaseOut,MA,None
SKU01662,VitalMeal,Classic,NB,BOX,1988,Active,BR,None
SKU01663,FreshBite,Kids,FB,BOX,1553,New,VN,None
SKU01664,FreshBite,Zero,FB,BAG,204,Active,VN,Bad Unit
SKU01665,EcoPure,Vegan,VM,SACH,306,New,MA,Missing Brand
SKU01666,VitalMeal,Kids,NB,BAG,284,PhaseOut,VN,None
SKU01667,NutriBox,Kids,FB,BOX,549,Active,VN,None
SKU01668,FreshBite,Classic,VM,SACH,338,Active,BR,Wrong Weight
SKU01669,VitalMeal,Zero,EP,BAG,559,New,MA,None
SKU01670,EcoPure,Kids,NB,SACH,1625,Active,FR,Bad Unit
SKU01671,NutriBox,Vegan,EP,BAG,1873,New,MA,None
SKU01672,VitalMeal,Zero,NB,BOX,758,PhaseOut,BR,Duplicate
SKU01673,NutriBox,Vegan,VM,BAG,834,Active,BR,None
SKU01674,NutriBox,Kids,FB,SACH,943,New,BR,None
SKU01675,NutriBox,Vegan,FB,SACH,825,Active,VN,Missing Brand
SKU01676,FreshBite,Classic,FB,SACH,1642,New,MA,None
SKU01677,FreshBite,Vegan,NB,SACH,347,New,VN,None
SKU01678,EcoPure,Zero,VM,BOX,1683,New,VN,None
SKU01679,EcoPure,Vegan,EP,BAG,186,PhaseOut,MA,Missing Brand
SKU01680,VitalMeal,Vegan,VM,BOX,425,Active,BR,None
SKU01681,EcoPure,Classic,EP,BOX,136,PhaseOut,FR,None
SKU01682,NutriBox,Vegan,NB,BOX,1492,New,FR,None
SKU01683,NutriBox,Vegan,NB,SACH,1827,New,MA,None
SKU01684,FreshBite,Kids,EP,SACH,1272,PhaseOut,MA,None
SKU01685,NutriBox,Kids,EP,SACH,1536,PhaseOut,BR,None
SKU01686,VitalMeal,Zero,EP,BAG,486,Active,MA,None
SKU01687,NutriBox,Kids,VM,SACH,1383,New,MA,None
SKU01688,NutriBox,Kids,EP,BAG,1669,PhaseOut,BR,None
SKU01689,VitalMeal,Kids,NB,SACH,1827,New,BR,None
SKU01690,EcoPure,Kids,NB,SACH,1354,New,VN,None
SKU01691,EcoPure,Classic,FB,BOX,1396,Active,MA,None
SKU01692,VitalMeal,Kids,EP,BOX,813,Active,FR,Wrong Weight
SKU01693,FreshBite,Classic,VM,BOX,751,Active,MA,None
SKU01694,NutriBox,Classic,VM,BAG,991,PhaseOut,FR,Missing Brand
SKU01695,VitalMeal,Kids,VM,BAG,201,New,FR,None
SKU01696,NutriBox,Vegan,FB,SACH,1375,PhaseOut,FR,None
SKU01697,FreshBite,Classic,NB,BAG,1351,PhaseOut,VN,None
SKU01698,NutriBox,Vegan,VM,SACH,1724,Active,BR,None
SKU01699,VitalMeal,Vegan,NB,BAG,1761,New,BR,Wrong Weight
SKU01700,NutriBox,Kids,FB,BAG,1081,New,VN,Duplicate
SKU01701,EcoPure,Zero,EP,BAG,856,Active,BR,Missing Brand
SKU01702,FreshBite,Kids,EP,BOX,284,New,VN,None
SKU01703,FreshBite,Zero,EP,BAG,724,Active,MA,None
SKU01704,FreshBite,Zero,VM,BOX,610,PhaseOut,VN,None
SKU01705,VitalMeal,Kids,EP,BOX,1375,PhaseOut,BR,Duplicate
SKU01706,FreshBite,Kids,VM,BAG,87,Active,BR,None
SKU01707,EcoPure,Zero,FB,SACH,1209,PhaseOut,MA,None
SKU01708,VitalMeal,Kids,FB,SACH,871,PhaseOut,VN,None
SKU01709,EcoPure,Zero,VM,SACH,470,Active,MA,None
SKU01710,NutriBox,Vegan,NB,BAG,1292,PhaseOut,FR,Duplicate
SKU01711,NutriBox,Kids,EP,SACH,397,New,VN,None
SKU01712,NutriBox,Vegan,EP,BOX,1881,PhaseOut,MA,None
SKU01713,NutriBox,Classic,EP,SACH,1619,Active,MA,None
SKU01714,EcoPure,Vegan,VM,BAG,1937,New,BR,Bad Unit
SKU01715,VitalMeal,Vegan,FB,SACH,1152,New,VN,None
SKU01716,VitalMeal,Zero,EP,BOX,797,PhaseOut,FR,Bad Unit
SKU01717,FreshBite,Vegan,FB,BAG,1968,New,FR,None
SKU01718,EcoPure,Kids,EP,SACH,322,Active,VN,Bad Unit
SKU01719,NutriBox,Zero,EP,BAG,1234,New,VN,Missing Brand
SKU01720,EcoPure,Classic,VM,BAG,1760,PhaseOut,MA,None
SKU01721,FreshBite,Kids,NB,BAG,1951,PhaseOut,BR,None
SKU01722,FreshBite,Classic,VM,SACH,357,New,BR,None
SKU01723,EcoPure,Vegan,EP,BAG,1447,Active,BR,None
SKU01724,EcoPure,Kids,EP,SACH,1025,Active,VN,Bad Unit
SKU01725,EcoPure,Kids,NB,BOX,782,PhaseOut,BR,None
SKU01726,VitalMeal,Classic,FB,SACH,1082,PhaseOut,MA,None
SKU01727,NutriBox,Kids,FB,BOX,1874,Active,VN,None
SKU01728,EcoPure,Kids,EP,SACH,493,New,VN,None
SKU01729,EcoPure,Kids,FB,BAG,1186,New,BR,Bad Unit
SKU01730,EcoPure,Vegan,EP,SACH,1278,New,FR,None
SKU01731,FreshBite,Classic,NB,BAG,454,New,FR,Wrong Weight
SKU01732,FreshBite,Kids,NB,BOX,1771,Active,MA,Duplicate
SKU01733,VitalMeal,Zero,EP,SACH,902,PhaseOut,BR,None
SKU01734,NutriBox,Zero,NB,BAG,1270,PhaseOut,BR,None
SKU01735,VitalMeal,Zero,VM,BOX,827,New,VN,Bad Unit
SKU01736,NutriBox,Zero,VM,BOX,1847,Active,VN,None
SKU01737,FreshBite,Vegan,NB,SACH,1833,Active,BR,None
SKU01738,FreshBite,Kids,EP,BOX,164,New,VN,None
SKU01739,FreshBite,Classic,EP,BAG,1194,New,BR,None
SKU01740,VitalMeal,Kids,NB,BOX,1726,New,MA,Missing Brand
SKU01741,EcoPure,Vegan,FB,BOX,114,PhaseOut,VN,None
SKU01742,EcoPure,Zero,VM,BAG,1349,New,BR,None
SKU01743,FreshBite,Vegan,FB,BOX,874,PhaseOut,VN,Duplicate
SKU01744,EcoPure,Kids,EP,BOX,288,Active,MA,Missing Brand
SKU01745,EcoPure,Classic,EP,BOX,351,Active,VN,None
SKU01746,VitalMeal,Vegan,FB,BOX,1465,PhaseOut,BR,Missing Brand
SKU01747,NutriBox,Classic,NB,BAG,1595,PhaseOut,VN,None
SKU01748,FreshBite,Vegan,FB,BOX,1018,PhaseOut,VN,Missing Brand
SKU01749,FreshBite,Classic,FB,BAG,418,PhaseOut,BR,None
SKU01750,VitalMeal,Classic,VM,BOX,282,New,FR,None
SKU01751,VitalMeal,Zero,VM,BOX,244,Active,VN,Missing Brand
SKU01752,EcoPure,Classic,FB,BOX,956,New,VN,None
SKU01753,FreshBite,Zero,FB,BOX,1085,PhaseOut,MA,Wrong Weight
SKU01754,NutriBox,Kids,EP,BAG,1979,New,FR,None
SKU01755,VitalMeal,Kids,VM,BAG,970,New,MA,Duplicate
SKU01756,NutriBox,Zero,VM,BAG,738,Active,BR,Duplicate
SKU01757,NutriBox,Zero,EP,SACH,226,New,BR,None
SKU01758,FreshBite,Vegan,NB,BOX,266,Active,MA,Missing Brand
SKU01759,FreshBite,Vegan,VM,BOX,1084,PhaseOut,VN,None
SKU01760,VitalMeal,Vegan,VM,BAG,1519,New,FR,Duplicate
SKU01761,FreshBite,Kids,NB,SACH,679,PhaseOut,MA,None
SKU01762,FreshBite,Vegan,VM,BOX,213,Active,MA,Missing Brand
SKU01763,FreshBite,Classic,VM,BAG,1624,PhaseOut,BR,None
SKU01764,NutriBox,Classic,NB,BOX,102,PhaseOut,VN,None
SKU01765,VitalMeal,Vegan,NB,BOX,267,Active,FR,None
SKU01766,EcoPure,Classic,FB,BAG,1791,PhaseOut,MA,None
SKU01767,NutriBox,Kids,EP,BAG,1048,PhaseOut,FR,Missing Brand
SKU01768,FreshBite,Classic,EP,BOX,873,PhaseOut,FR,None
SKU01769,NutriBox,Kids,NB,BOX,1433,New,MA,None
SKU01770,FreshBite,Zero,NB,BAG,434,PhaseOut,FR,None
SKU01771,FreshBite,Zero,VM,BOX,105,Active,BR,None
SKU01772,NutriBox,Zero,FB,BOX,167,New,VN,None
SKU01773,VitalMeal,Zero,FB,BAG,949,New,VN,Bad Unit
SKU01774,FreshBite,Classic,NB,BOX,1326,Active,VN,Wrong Weight
SKU01775,VitalMeal,Vegan,VM,BOX,847,PhaseOut,BR,None
SKU01776,EcoPure,Classic,VM,SACH,829,New,BR,None
SKU01777,FreshBite,Kids,EP,BAG,1065,New,BR,None
SKU01778,VitalMeal,Classic,EP,SACH,852,New,VN,None
SKU01779,VitalMeal,Classic,VM,SACH,894,PhaseOut,FR,None
SKU01780,EcoPure,Kids,EP,SACH,1253,New,BR,Missing Brand
SKU01781,VitalMeal,Zero,NB,BOX,1488,Active,MA,None
SKU01782,VitalMeal,Zero,VM,BOX,1943,PhaseOut,BR,Missing Brand
SKU01783,EcoPure,Zero,EP,SACH,1308,Active,MA,None
SKU01784,FreshBite,Vegan,FB,SACH,904,Active,VN,None
SKU01785,VitalMeal,Kids,VM,SACH,757,New,MA,None
SKU01786,VitalMeal,Kids,VM,BOX,1893,New,BR,None
SKU01787,VitalMeal,Classic,FB,SACH,1153,New,BR,None
SKU01788,NutriBox,Vegan,NB,SACH,1720,Active,FR,Bad Unit
SKU01789,EcoPure,Zero,FB,BAG,71,PhaseOut,VN,None
SKU01790,NutriBox,Vegan,VM,BAG,1550,New,MA,Bad Unit
SKU01791,EcoPure,Kids,NB,BOX,892,New,VN,None
SKU01792,FreshBite,Kids,EP,BAG,1513,Active,BR,None
SKU01793,FreshBite,Classic,EP,BAG,1810,PhaseOut,FR,None
SKU01794,VitalMeal,Classic,EP,BAG,1643,Active,BR,None
SKU01795,EcoPure,Kids,VM,BOX,1166,New,BR,None
SKU01796,FreshBite,Zero,FB,BAG,241,Active,BR,None
SKU01797,EcoPure,Zero,NB,BOX,1068,New,MA,None
SKU01798,FreshBite,Vegan,EP,SACH,1176,PhaseOut,BR,None
SKU01799,NutriBox,Kids,NB,BAG,445,Active,VN,None
SKU01800,FreshBite,Kids,VM,BOX,1080,New,VN,None
SKU01801,NutriBox,Zero,EP,BAG,689,New,FR,None
SKU01802,FreshBite,Zero,VM,SACH,1068,New,VN,Duplicate
SKU01803,VitalMeal,Kids,FB,BOX,616,New,BR,None
SKU01804,NutriBox,Classic,VM,BOX,280,Active,BR,Missing Brand
SKU01805,FreshBite,Kids,VM,BOX,923,New,VN,None
SKU01806,VitalMeal,Kids,FB,SACH,623,Active,FR,Missing Brand
SKU01807,NutriBox,Zero,NB,SACH,289,New,FR,None
SKU01808,VitalMeal,Zero,FB,SACH,139,Active,VN,Duplicate
SKU01809,EcoPure,Classic,FB,BOX,281,Active,MA,None
SKU01810,EcoPure,Classic,VM,SACH,506,New,MA,Bad Unit
SKU01811,NutriBox,Vegan,NB,BAG,282,New,MA,None
SKU01812,FreshBite,Kids,EP,SACH,403,New,MA,None
SKU01813,NutriBox,Zero,FB,BOX,1054,New,VN,None
SKU01814,VitalMeal,Classic,NB,BAG,1406,PhaseOut,FR,None
SKU01815,FreshBite,Vegan,FB,SACH,488,New,BR,None
SKU01816,EcoPure,Vegan,FB,BAG,1448,New,BR,None
SKU01817,FreshBite,Zero,FB,BAG,1365,New,VN,None
SKU01818,EcoPure,Zero,FB,BOX,394,Active,BR,Wrong Weight
SKU01819,FreshBite,Vegan,VM,BAG,713,New,MA,None
SKU01820,FreshBite,Classic,NB,BAG,1501,Active,FR,Bad Unit
SKU01821,FreshBite,Vegan,NB,BOX,706,Active,VN,None
SKU01822,VitalMeal,Kids,NB,BOX,179,Active,FR,None
SKU01823,VitalMeal,Kids,FB,BOX,190,Active,VN,Duplicate
SKU01824,NutriBox,Zero,VM,BAG,464,PhaseOut,VN,Bad Unit
SKU01825,NutriBox,Classic,FB,BAG,1166,New,VN,Missing Brand
SKU01826,EcoPure,Classic,FB,BAG,675,Active,VN,None
SKU01827,VitalMeal,Kids,NB,BOX,333,New,FR,None
SKU01828,EcoPure,Vegan,FB,SACH,1996,Active,BR,None
SKU01829,NutriBox,Zero,EP,BAG,1728,PhaseOut,VN,None
SKU01830,EcoPure,Vegan,FB,SACH,272,Active,MA,None
SKU01831,NutriBox,Vegan,EP,BOX,793,New,VN,Bad Unit
SKU01832,VitalMeal,Vegan,FB,BAG,512,New,FR,Bad Unit
SKU01833,FreshBite,Classic,VM,SACH,1618,PhaseOut,VN,None
SKU01834,VitalMeal,Kids,VM,BAG,1349,New,MA,None
SKU01835,EcoPure,Classic,NB,BAG,1755,New,FR,Bad Unit
SKU01836,EcoPure,Kids,FB,BAG,1213,Active,VN,None
SKU01837,VitalMeal,Zero,EP,SACH,406,New,MA,None
SKU01838,VitalMeal,Zero,EP,BOX,1786,Active,FR,None
SKU01839,NutriBox,Vegan,FB,BAG,1096,PhaseOut,VN,None
SKU01840,EcoPure,Kids,EP,BOX,1809,New,MA,Wrong Weight
SKU01841,EcoPure,Kids,VM,BOX,1953,Active,FR,None
SKU01842,VitalMeal,Kids,EP,SACH,1343,New,VN,None
SKU01843,FreshBite,Vegan,NB,SACH,908,Active,FR,None
SKU01844,EcoPure,Vegan,VM,BOX,714,PhaseOut,MA,Duplicate
SKU01845,FreshBite,Zero,VM,BAG,1406,Active,VN,Bad Unit
SKU01846,VitalMeal,Classic,VM,SACH,1064,New,VN,None
SKU01847,VitalMeal,Kids,FB,BAG,134,Active,VN,None
SKU01848,NutriBox,Kids,FB,BAG,670,New,MA,None
SKU01849,EcoPure,Classic,VM,BAG,1104,PhaseOut,BR,None
SKU01850,FreshBite,Kids,FB,BOX,1814,Active,VN,None
SKU01851,NutriBox,Vegan,EP,BAG,289,New,MA,None
SKU01852,EcoPure,Vegan,FB,BOX,1963,New,FR,None
SKU01853,NutriBox,Kids,FB,BOX,412,New,FR,None
SKU01854,VitalMeal,Vegan,VM,BAG,871,Active,MA,None
SKU01855,EcoPure,Vegan,NB,BAG,1462,Active,BR,Bad Unit
SKU01856,NutriBox,Kids,NB,BAG,1726,Active,MA,None
SKU01857,NutriBox,Zero,NB,BAG,717,PhaseOut,FR,None
SKU01858,FreshBite,Classic,EP,BOX,1372,New,FR,Wrong Weight
SKU01859,NutriBox,Vegan,FB,BAG,1930,New,VN,None
SKU01860,EcoPure,Zero,NB,BAG,1444,PhaseOut,BR,Missing Brand
SKU01861,EcoPure,Vegan,VM,BOX,148,PhaseOut,MA,None
SKU01862,FreshBite,Vegan,NB,SACH,96,Active,FR,None
SKU01863,EcoPure,Classic,NB,SACH,888,Active,FR,Missing Brand
SKU01864,VitalMeal,Vegan,FB,BOX,471,Active,FR,None
SKU01865,EcoPure,Classic,FB,SACH,1553,Active,MA,Bad Unit
SKU01866,EcoPure,Classic,FB,BOX,1652,Active,MA,None
SKU01867,NutriBox,Classic,EP,BAG,111,Active,BR,None
SKU01868,NutriBox,Zero,EP,BAG,1182,PhaseOut,VN,None
SKU01869,EcoPure,Kids,NB,SACH,1752,PhaseOut,VN,None
SKU01870,FreshBite,Zero,FB,BAG,1622,PhaseOut,VN,None
SKU01871,NutriBox,Kids,NB,SACH,1192,New,FR,None
SKU01872,FreshBite,Kids,VM,SACH,1059,New,VN,None
SKU01873,EcoPure,Classic,VM,BAG,647,Active,FR,None
SKU01874,EcoPure,Vegan,FB,BAG,1455,PhaseOut,BR,Missing Brand
SKU01875,VitalMeal,Classic,FB,SACH,441,New,FR,None
SKU01876,NutriBox,Vegan,VM,BAG,1026,New,BR,Duplicate
SKU01877,EcoPure,Kids,FB,BOX,1125,PhaseOut,BR,None
SKU01878,VitalMeal,Classic,EP,BAG,652,New,VN,None
SKU01879,NutriBox,Vegan,EP,BAG,1362,New,VN,Missing Brand
SKU01880,EcoPure,Zero,FB,BOX,386,PhaseOut,FR,None
SKU01881,EcoPure,Vegan,VM,BAG,859,New,MA,None
SKU01882,NutriBox,Classic,NB,BAG,1277,PhaseOut,VN,None
SKU01883,NutriBox,Zero,FB,SACH,1953,New,VN,None
SKU01884,NutriBox,Vegan,FB,BAG,1311,PhaseOut,MA,None
SKU01885,EcoPure,Vegan,NB,BAG,1455,New,MA,Wrong Weight
SKU01886,EcoPure,Vegan,FB,BOX,1740,New,VN,None
SKU01887,VitalMeal,Vegan,NB,SACH,801,PhaseOut,MA,Bad Unit
SKU01888,FreshBite,Vegan,VM,SACH,1209,New,FR,None
SKU01889,NutriBox,Zero,EP,SACH,1480,PhaseOut,BR,None
SKU01890,EcoPure,Kids,VM,BAG,1581,PhaseOut,BR,None
SKU01891,EcoPure,Zero,EP,SACH,1435,New,VN,Bad Unit
SKU01892,NutriBox,Zero,NB,BOX,1454,Active,VN,Bad Unit
SKU01893,FreshBite,Zero,EP,SACH,930,New,FR,None
SKU01894,NutriBox,Kids,VM,BOX,1649,Active,MA,None
SKU01895,FreshBite,Classic,EP,SACH,684,Active,VN,None
SKU01896,EcoPure,Kids,NB,SACH,303,New,BR,None
SKU01897,FreshBite,Zero,EP,BOX,1550,Active,FR,None
SKU01898,VitalMeal,Vegan,FB,SACH,1187,PhaseOut,FR,Bad Unit
SKU01899,EcoPure,Vegan,VM,SACH,69,PhaseOut,MA,None
SKU01900,VitalMeal,Zero,FB,SACH,577,Active,VN,Missing Brand
SKU01901,NutriBox,Vegan,NB,BAG,1218,PhaseOut,VN,None
SKU01902,NutriBox,Zero,EP,BOX,1281,New,FR,None
SKU01903,NutriBox,Vegan,FB,SACH,1604,PhaseOut,BR,None
SKU01904,FreshBite,Kids,FB,BOX,425,Active,VN,Missing Brand
SKU01905,EcoPure,Classic,EP,BOX,1577,New,BR,Bad Unit
SKU01906,NutriBox,Classic,EP,BOX,1977,PhaseOut,FR,None
SKU01907,NutriBox,Kids,VM,SACH,215,New,VN,None
SKU01908,EcoPure,Kids,FB,SACH,1623,Active,BR,None
