Date,SKU,Promo_Flag,Promo_Type,Discount_Rate
2023-07-29,MA-SKU-0114,1,Bundle,0.11
2024-07-07,MA-SKU-0067,0,Bundle,0.06
2024-04-12,MA-SKU-0298,0,Display,0.13
2024-03-29,MA-SKU-0074,0,Display,0.17
2023-09-25,MA-SKU-0102,1,Bundle,0.22
2024-01-21,MA-SKU-0296,0,Display,0.21
2024-01-22,MA-SKU-0177,1,Display,0.29
2023-09-16,MA-SKU-0214,1,Bundle,0.08
2023-10-10,MA-SKU-0038,1,Display,0.13
2024-09-17,MA-SKU-0258,0,Display,0.17
2023-02-09,MA-SKU-0203,1,Discount,0.22
2024-04-30,MA-SKU-0006,0,Display,0.17
2023-08-08,MA-SKU-0048,0,Discount,0.28
2023-05-09,MA-SKU-0025,1,Bundle,0.2
2024-06-03,MA-SKU-0160,1,Discount,0.06
2024-09-04,MA-SKU-0175,0,Bundle,0.08
2024-11-18,MA-SKU-0078,0,Discount,0.24
2024-09-10,MA-SKU-0001,0,Discount,0.23
2024-09-04,MA-SKU-0131,0,Discount,0.09
2023-09-17,MA-SKU-0275,0,Display,0.06
2024-01-01,MA-SKU-0116,0,Display,0.19
2024-06-27,MA-SKU-0163,0,Display,0.21
2024-10-10,MA-SKU-0287,1,Display,0.08
2024-06-07,MA-SKU-0027,0,Display,0.17
2023-01-16,MA-SKU-0000,1,Discount,0.13
2023-05-09,MA-SKU-0187,1,Display,0.28
2024-07-28,MA-SKU-0055,0,Bundle,0.1
2023-04-19,MA-SKU-0034,0,Discount,0.23
2024-06-16,MA-SKU-0111,0,Discount,0.18
2024-10-31,MA-SKU-0285,1,Bundle,0.05
2023-09-26,MA-SKU-0035,0,Display,0.18
2023-06-11,MA-SKU-0216,0,Bundle,0.07
2023-09-17,MA-SKU-0079,0,Discount,0.21
2023-04-12,MA-SKU-0082,0,Discount,0.19
2024-05-20,MA-SKU-0064,0,Discount,0.05
2024-07-24,MA-SKU-0127,1,Bundle,0.1
2023-09-04,MA-SKU-0021,0,Display,0.24
2024-10-01,MA-SKU-0215,1,Discount,0.12
2024-06-20,MA-SKU-0106,1,Display,0.17
2023-05-11,MA-SKU-0108,0,Discount,0.13
2023-12-19,MA-SKU-0180,0,Display,0.28
2023-07-15,MA-SKU-0163,1,Bundle,0.18
2024-10-27,MA-SKU-0067,1,Discount,0.22
2024-01-17,MA-SKU-0291,0,Discount,0.07
2024-10-06,MA-SKU-0179,1,Discount,0.06
2023-08-15,MA-SKU-0180,0,Bundle,0.11
2024-12-01,MA-SKU-0168,0,Bundle,0.13
2024-04-20,MA-SKU-0021,0,Display,0.22
2024-04-21,MA-SKU-0065,0,Bundle,0.19
2023-09-22,MA-SKU-0020,0,Discount,0.14
2024-01-07,MA-SKU-0099,0,Display,0.21
2024-04-30,MA-SKU-0299,0,Bundle,0.09
2024-03-09,MA-SKU-0102,0,Display,0.07
2024-10-07,MA-SKU-0046,1,Display,0.26
2023-07-30,MA-SKU-0038,1,Display,0.19
2024-07-25,MA-SKU-0284,0,Discount,0.21
2024-01-12,MA-SKU-0089,0,Discount,0.13
2024-01-30,MA-SKU-0084,0,Bundle,0.14
2024-03-25,MA-SKU-0272,0,Discount,0.07
2023-12-30,MA-SKU-0187,0,Display,0.26
2024-04-01,MA-SKU-0158,0,Display,0.2
2024-12-25,MA-SKU-0242,1,Discount,0.07
2024-12-28,MA-SKU-0072,1,Display,0.25
2023-08-14,MA-SKU-0048,0,Discount,0.16
2023-05-11,MA-SKU-0100,1,Display,0.24
2024-08-10,MA-SKU-0001,0,Bundle,0.05
2024-04-20,MA-SKU-0243,0,Bundle,0.06
2023-10-04,MA-SKU-0175,1,Discount,0.09
2023-06-05,MA-SKU-0237,0,Discount,0.1
2023-08-06,MA-SKU-0058,0,Discount,0.24
2023-07-09,MA-SKU-0098,1,Discount,0.23
2024-02-21,MA-SKU-0001,1,Discount,0.2
2024-11-05,MA-SKU-0242,1,Display,0.27
2024-11-22,MA-SKU-0296,1,Bundle,0.11
2024-06-29,MA-SKU-0210,1,Display,0.28
2023-02-10,MA-SKU-0122,0,Bundle,0.28
2023-11-03,MA-SKU-0228,0,Display,0.16
2023-12-04,MA-SKU-0081,0,Display,0.07
2023-11-10,MA-SKU-0143,0,Display,0.23
2023-03-16,MA-SKU-0139,0,Discount,0.13
2023-10-06,MA-SKU-0028,0,Bundle,0.25
2023-06-25,MA-SKU-0269,0,Discount,0.09
2024-10-23,MA-SKU-0246,0,Discount,0.18
2023-09-30,MA-SKU-0011,1,Display,0.18
2024-09-11,MA-SKU-0105,0,Bundle,0.08
2024-10-12,MA-SKU-0031,0,Bundle,0.14
2023-10-16,MA-SKU-0073,1,Bundle,0.07
2024-12-24,MA-SKU-0170,1,Bundle,0.17
2023-09-29,MA-SKU-0068,0,Discount,0.26
2023-03-07,MA-SKU-0136,0,Discount,0.12
2024-04-27,MA-SKU-0099,0,Bundle,0.24
2023-09-05,MA-SKU-0145,0,Discount,0.1
2023-06-05,MA-SKU-0008,0,Bundle,0.22
2023-02-16,MA-SKU-0061,0,Discount,0.28
2024-03-29,MA-SKU-0184,0,Display,0.13
2023-07-20,MA-SKU-0028,0,Display,0.28
2024-10-21,MA-SKU-0113,0,Bundle,0.18
2023-05-04,MA-SKU-0142,1,Bundle,0.13
2023-01-01,MA-SKU-0119,1,Discount,0.27
2024-10-01,MA-SKU-0169,0,Bundle,0.06
2023-07-10,MA-SKU-0156,0,Bundle,0.06
2024-08-01,MA-SKU-0259,0,Discount,0.2
2024-05-30,MA-SKU-0081,0,Bundle,0.25
2024-03-17,MA-SKU-0241,0,Bundle,0.24
2023-05-23,MA-SKU-0171,0,Display,0.07
2023-07-10,MA-SKU-0230,0,Display,0.29
2024-06-16,MA-SKU-0207,0,Display,0.23
2023-08-15,MA-SKU-0074,0,Bundle,0.29
2023-11-09,MA-SKU-0269,0,Discount,0.13
2024-09-20,MA-SKU-0113,0,Display,0.22
2023-10-29,MA-SKU-0061,0,Bundle,0.26
2024-10-15,MA-SKU-0101,0,Display,0.15
2024-04-04,MA-SKU-0209,0,Discount,0.29
2024-02-05,MA-SKU-0254,0,Discount,0.12
2024-07-04,MA-SKU-0019,0,Discount,0.13
2024-01-28,MA-SKU-0057,0,Discount,0.28
2023-07-26,MA-SKU-0111,0,Discount,0.29
2023-07-29,MA-SKU-0195,0,Discount,0.12
2023-04-25,MA-SKU-0091,0,Bundle,0.08
2024-10-07,MA-SKU-0051,0,Display,0.24
2023-09-08,MA-SKU-0292,1,Discount,0.28
2023-08-07,MA-SKU-0007,1,Display,0.2
2024-02-11,MA-SKU-0299,1,Display,0.21
2024-03-18,MA-SKU-0097,0,Bundle,0.24
2024-08-25,MA-SKU-0235,1,Discount,0.09
2023-12-20,MA-SKU-0068,0,Discount,0.29
2024-07-11,MA-SKU-0044,0,Bundle,0.14
2024-07-03,MA-SKU-0136,0,Bundle,0.21
2023-05-22,MA-SKU-0233,1,Bundle,0.17
2024-09-03,MA-SKU-0031,0,Bundle,0.17
2024-05-15,MA-SKU-0288,1,Bundle,0.23
2024-12-02,MA-SKU-0125,0,Display,0.3
2024-06-30,MA-SKU-0066,0,Bundle,0.21
2024-10-20,MA-SKU-0029,0,Discount,0.25
2024-06-25,MA-SKU-0113,0,Discount,0.06
2024-05-21,MA-SKU-0203,0,Bundle,0.25
2024-08-18,MA-SKU-0028,0,Bundle,0.12
2023-10-08,MA-SKU-0130,0,Bundle,0.08
2024-02-28,MA-SKU-0184,0,Bundle,0.08
2023-09-27,MA-SKU-0252,0,Bundle,0.22
2023-06-03,MA-SKU-0285,1,Discount,0.3
2024-09-05,MA-SKU-0061,0,Display,0.22
2024-12-27,MA-SKU-0002,0,Bundle,0.12
2024-10-23,MA-SKU-0067,0,Bundle,0.1
2023-03-24,MA-SKU-0024,0,Bundle,0.18
2024-09-13,MA-SKU-0178,1,Discount,0.07
2024-03-01,MA-SKU-0140,1,Discount,0.15
2023-10-02,MA-SKU-0230,0,Display,0.22
2024-12-13,MA-SKU-0299,0,Display,0.29
2023-10-11,MA-SKU-0162,1,Display,0.16
2023-06-22,MA-SKU-0129,1,Display,0.1
2023-11-23,MA-SKU-0245,1,Discount,0.25
2024-12-18,MA-SKU-0296,1,Display,0.24
2023-03-04,MA-SKU-0171,0,Bundle,0.26
2023-03-14,MA-SKU-0063,0,Discount,0.1
2024-09-27,MA-SKU-0030,0,Discount,0.15
2024-01-10,MA-SKU-0046,0,Discount,0.3
2024-09-24,MA-SKU-0129,0,Bundle,0.09
2024-05-22,MA-SKU-0109,0,Discount,0.22
2024-02-02,MA-SKU-0068,0,Bundle,0.11
2023-04-30,MA-SKU-0057,0,Display,0.18
2024-03-12,MA-SKU-0105,0,Discount,0.25
2024-11-06,MA-SKU-0299,0,Bundle,0.17
2024-04-09,MA-SKU-0255,0,Discount,0.25
2023-10-13,MA-SKU-0170,1,Display,0.16
2023-09-22,MA-SKU-0161,1,Discount,0.3
2023-11-16,MA-SKU-0285,0,Display,0.16
2024-11-03,MA-SKU-0070,0,Discount,0.09
2024-01-11,MA-SKU-0254,0,Bundle,0.15
2023-03-30,MA-SKU-0054,0,Display,0.24
2024-10-15,MA-SKU-0002,0,Discount,0.26
2023-07-22,MA-SKU-0025,0,Display,0.17
2023-11-30,MA-SKU-0125,1,Display,0.2
2023-08-10,MA-SKU-0052,0,Bundle,0.26
2023-02-10,MA-SKU-0197,0,Bundle,0.25
2024-12-08,MA-SKU-0298,0,Bundle,0.21
2023-03-09,MA-SKU-0187,0,Bundle,0.25
2024-05-28,MA-SKU-0185,0,Display,0.19
2024-09-28,MA-SKU-0297,1,Display,0.05
2024-09-13,MA-SKU-0203,0,Discount,0.06
2024-08-20,MA-SKU-0010,0,Discount,0.29
2024-09-23,MA-SKU-0145,0,Discount,0.09
2023-05-07,MA-SKU-0084,0,Bundle,0.15
2023-09-12,MA-SKU-0099,0,Display,0.28
2024-11-25,MA-SKU-0103,0,Display,0.1
2023-01-16,MA-SKU-0045,0,Discount,0.26
2024-04-21,MA-SKU-0043,0,Discount,0.25
2023-03-03,MA-SKU-0277,1,Display,0.3
2024-03-07,MA-SKU-0180,0,Bundle,0.12
2024-10-31,MA-SKU-0186,0,Discount,0.13
2023-09-25,MA-SKU-0113,0,Discount,0.28
2023-02-04,MA-SKU-0254,0,Display,0.11
2024-07-29,MA-SKU-0029,0,Display,0.19
2024-05-08,MA-SKU-0263,0,Discount,0.23
2024-07-15,MA-SKU-0097,0,Discount,0.12
2024-04-13,MA-SKU-0114,0,Bundle,0.28
2024-10-22,MA-SKU-0275,0,Bundle,0.22
2023-11-21,MA-SKU-0280,0,Bundle,0.06
2023-10-31,MA-SKU-0274,0,Bundle,0.08
2023-10-03,MA-SKU-0260,1,Discount,0.1
2024-11-14,MA-SKU-0206,1,Discount,0.11
2023-07-20,MA-SKU-0210,0,Discount,0.23
2024-03-20,MA-SKU-0214,0,Bundle,0.07
2023-11-20,MA-SKU-0039,1,Discount,0.14
2023-02-04,MA-SKU-0025,0,Display,0.28
2024-04-26,MA-SKU-0026,0,Bundle,0.19
2024-12-28,MA-SKU-0189,1,Display,0.12
2024-04-24,MA-SKU-0082,0,Bundle,0.29
2023-03-06,MA-SKU-0169,1,Discount,0.11
2023-01-08,MA-SKU-0166,1,Bundle,0.28
2023-10-28,MA-SKU-0187,0,Display,0.23
2023-12-09,MA-SKU-0168,1,Bundle,0.24
2024-03-06,MA-SKU-0288,0,Display,0.24
2024-02-28,MA-SKU-0228,0,Discount,0.18
2023-11-28,MA-SKU-0096,1,Display,0.25
2024-03-13,MA-SKU-0015,0,Discount,0.26
2024-08-10,MA-SKU-0278,1,Display,0.14
2023-06-23,MA-SKU-0134,1,Discount,0.15
2024-07-12,MA-SKU-0025,1,Display,0.27
2024-06-10,MA-SKU-0011,1,Discount,0.18
2024-10-20,MA-SKU-0071,0,Discount,0.27
2023-01-26,MA-SKU-0132,0,Discount,0.21
2024-08-27,MA-SKU-0105,1,Display,0.2
2024-02-10,MA-SKU-0219,0,Display,0.06
2023-08-20,MA-SKU-0176,0,Discount,0.12
2024-06-16,MA-SKU-0281,0,Bundle,0.18
2024-07-03,MA-SKU-0132,1,Discount,0.2
2024-05-19,MA-SKU-0021,1,Bundle,0.21
2024-10-30,MA-SKU-0268,0,Discount,0.23
2023-06-28,MA-SKU-0160,0,Display,0.21
2023-05-12,MA-SKU-0106,0,Bundle,0.26
2024-03-30,MA-SKU-0278,0,Display,0.12
2023-12-14,MA-SKU-0234,0,Bundle,0.21
2024-06-23,MA-SKU-0017,0,Bundle,0.06
2024-02-10,MA-SKU-0241,0,Bundle,0.17
2023-03-17,MA-SKU-0116,0,Bundle,0.12
2024-08-01,MA-SKU-0285,0,Display,0.15
2024-05-06,MA-SKU-0281,0,Bundle,0.14
2023-07-13,MA-SKU-0143,1,Discount,0.07
2023-06-11,MA-SKU-0204,0,Discount,0.17
2023-12-13,MA-SKU-0038,0,Bundle,0.3
2023-12-27,MA-SKU-0153,0,Display,0.12
2024-08-06,MA-SKU-0175,0,Display,0.23
2023-03-28,MA-SKU-0240,0,Bundle,0.19
2023-09-19,MA-SKU-0133,0,Display,0.13
2023-08-02,MA-SKU-0045,0,Display,0.07
2024-10-26,MA-SKU-0049,0,Display,0.1
2024-12-22,MA-SKU-0165,1,Bundle,0.25
2024-07-26,MA-SKU-0105,0,Discount,0.12
2023-09-19,MA-SKU-0215,0,Discount,0.09
2024-12-30,MA-SKU-0145,1,Discount,0.13
2023-10-10,MA-SKU-0071,0,Discount,0.2
2024-10-09,MA-SKU-0272,1,Discount,0.23
2024-04-11,MA-SKU-0246,1,Display,0.15
2024-01-15,MA-SKU-0185,0,Display,0.17
2023-12-28,MA-SKU-0069,1,Display,0.16
2024-03-24,MA-SKU-0149,1,Bundle,0.05
2024-03-16,MA-SKU-0245,1,Display,0.15
2023-04-03,MA-SKU-0261,0,Discount,0.2
2024-09-12,MA-SKU-0025,0,Display,0.19
2024-02-28,MA-SKU-0139,1,Discount,0.24
2023-05-22,MA-SKU-0098,0,Display,0.22
2023-10-18,MA-SKU-0277,0,Discount,0.12
2024-03-07,MA-SKU-0050,0,Display,0.11
2024-11-19,MA-SKU-0150,0,Discount,0.17
2024-10-14,MA-SKU-0103,0,Discount,0.23
2024-12-01,MA-SKU-0088,1,Bundle,0.07
2023-02-18,MA-SKU-0140,1,Display,0.29
2023-10-29,MA-SKU-0212,0,Discount,0.19
2023-07-09,MA-SKU-0232,1,Display,0.13
2023-05-16,MA-SKU-0182,1,Discount,0.22
2024-07-08,MA-SKU-0250,0,Bundle,0.06
2024-02-08,MA-SKU-0008,0,Bundle,0.17
2024-08-24,MA-SKU-0078,1,Bundle,0.17
2023-12-07,MA-SKU-0051,0,Bundle,0.09
2024-12-04,MA-SKU-0268,1,Discount,0.26
2023-11-14,MA-SKU-0225,1,Display,0.25
2024-09-09,MA-SKU-0050,0,Bundle,0.09
2023-12-29,MA-SKU-0185,0,Bundle,0.14
2024-01-17,MA-SKU-0033,0,Bundle,0.08
2023-08-21,MA-SKU-0290,0,Display,0.26
2023-12-10,MA-SKU-0229,0,Discount,0.13
2024-07-02,MA-SKU-0130,1,Discount,0.16
2024-07-06,MA-SKU-0119,0,Discount,0.13
2024-06-12,MA-SKU-0246,1,Discount,0.13
2024-07-24,MA-SKU-0191,0,Display,0.24
2023-07-02,MA-SKU-0209,1,Display,0.24
2023-02-10,MA-SKU-0102,0,Display,0.18
2024-07-04,MA-SKU-0132,1,Bundle,0.21
2024-02-01,MA-SKU-0138,1,Display,0.18
2024-12-04,MA-SKU-0120,0,Discount,0.06
2024-05-08,MA-SKU-0093,1,Display,0.07
2024-10-20,MA-SKU-0128,0,Bundle,0.15
2023-11-29,MA-SKU-0090,0,Discount,0.24
2023-05-07,MA-SKU-0091,0,Display,0.28
2024-07-11,MA-SKU-0062,1,Discount,0.06
2024-07-10,MA-SKU-0028,0,Discount,0.14
2023-01-01,MA-SKU-0209,0,Display,0.11
2023-06-17,MA-SKU-0011,1,Display,0.25
2024-09-11,MA-SKU-0296,1,Bundle,0.26
2023-01-19,MA-SKU-0129,0,Display,0.1
2023-11-28,MA-SKU-0292,0,Display,0.23
2024-08-06,MA-SKU-0172,0,Display,0.23
2024-03-31,MA-SKU-0207,1,Discount,0.09
2023-04-19,MA-SKU-0023,1,Bundle,0.16
2023-09-25,MA-SKU-0098,0,Discount,0.21
2024-03-20,MA-SKU-0138,0,Display,0.06
2023-08-28,MA-SKU-0173,0,Bundle,0.15
2023-10-28,MA-SKU-0028,1,Display,0.09
2024-08-24,MA-SKU-0142,0,Discount,0.19
2023-04-13,MA-SKU-0041,0,Discount,0.26
2023-09-07,MA-SKU-0298,0,Display,0.18
2024-03-28,MA-SKU-0207,0,Bundle,0.06
2024-06-03,MA-SKU-0191,0,Discount,0.06
2023-06-02,MA-SKU-0159,0,Display,0.2
2023-06-23,MA-SKU-0063,1,Display,0.13
2023-12-09,MA-SKU-0242,0,Display,0.19
2024-10-31,MA-SKU-0257,0,Bundle,0.09
2024-03-06,MA-SKU-0151,1,Display,0.24
2024-12-27,MA-SKU-0214,0,Display,0.27
2024-11-19,MA-SKU-0165,0,Discount,0.27
2024-11-17,MA-SKU-0030,0,Display,0.13
2024-10-19,MA-SKU-0231,1,Bundle,0.22
2023-11-20,MA-SKU-0281,0,Display,0.12
2024-11-03,MA-SKU-0028,1,Bundle,0.24
2024-09-30,MA-SKU-0194,0,Display,0.08
2024-02-24,MA-SKU-0255,0,Display,0.24
2024-08-16,MA-SKU-0280,1,Display,0.16
2024-04-29,MA-SKU-0293,1,Bundle,0.26
2024-10-20,MA-SKU-0086,0,Discount,0.23
2024-02-16,MA-SKU-0148,1,Bundle,0.14
2023-03-25,MA-SKU-0248,0,Discount,0.28
2023-04-23,MA-SKU-0282,0,Bundle,0.12
2023-11-28,MA-SKU-0197,0,Display,0.29
2024-01-13,MA-SKU-0043,0,Display,0.24
2024-10-16,MA-SKU-0027,0,Discount,0.3
2023-02-10,MA-SKU-0016,0,Discount,0.06
2023-04-15,MA-SKU-0126,0,Bundle,0.12
2023-07-21,MA-SKU-0167,0,Bundle,0.24
2024-03-25,MA-SKU-0243,1,Discount,0.28
2023-09-23,MA-SKU-0075,1,Discount,0.06
2023-07-29,MA-SKU-0230,1,Bundle,0.05
2024-07-16,MA-SKU-0203,0,Discount,0.11
2023-04-28,MA-SKU-0247,0,Discount,0.26
2024-12-13,MA-SKU-0213,1,Discount,0.24
2024-01-12,MA-SKU-0214,1,Discount,0.14
2024-07-04,MA-SKU-0157,0,Display,0.05
2024-06-23,MA-SKU-0068,1,Display,0.19
2023-03-25,MA-SKU-0084,1,Discount,0.11
2024-03-29,MA-SKU-0266,1,Bundle,0.24
2024-10-28,MA-SKU-0068,0,Display,0.16
2024-09-20,MA-SKU-0098,0,Bundle,0.22
2024-05-28,MA-SKU-0215,0,Bundle,0.26
2024-08-27,MA-SKU-0160,0,Display,0.18
2024-11-08,MA-SKU-0093,0,Bundle,0.13
2024-01-22,MA-SKU-0173,0,Bundle,0.24
2023-12-16,MA-SKU-0164,1,Discount,0.12
2023-10-23,MA-SKU-0114,0,Discount,0.27
2023-09-15,MA-SKU-0219,0,Discount,0.07
2023-03-22,MA-SKU-0030,0,Display,0.26
2023-09-25,MA-SKU-0010,0,Discount,0.07
2024-02-23,MA-SKU-0129,1,Bundle,0.06
2023-08-23,MA-SKU-0104,0,Bundle,0.14
2023-11-07,MA-SKU-0026,1,Bundle,0.29
2023-12-23,MA-SKU-0226,0,Bundle,0.3
2023-08-01,MA-SKU-0001,0,Bundle,0.1
2024-07-27,MA-SKU-0100,1,Display,0.09
2023-02-18,MA-SKU-0020,0,Bundle,0.14
2023-05-07,MA-SKU-0057,0,Display,0.13
2023-08-11,MA-SKU-0179,0,Bundle,0.24
2023-10-06,MA-SKU-0019,0,Display,0.16
2024-02-12,MA-SKU-0254,0,Display,0.24
2024-05-19,MA-SKU-0037,1,Bundle,0.24
2023-10-21,MA-SKU-0147,0,Bundle,0.19
2023-10-04,MA-SKU-0024,1,Bundle,0.26
2024-03-13,MA-SKU-0120,0,Bundle,0.1
2023-04-17,MA-SKU-0025,0,Discount,0.09
2024-10-19,MA-SKU-0168,0,Discount,0.24
2024-02-24,MA-SKU-0224,0,Display,0.11
2024-09-02,MA-SKU-0000,0,Display,0.05
2024-03-04,MA-SKU-0260,0,Discount,0.28
2024-01-10,MA-SKU-0012,0,Display,0.21
2023-03-14,MA-SKU-0047,1,Bundle,0.16
2024-09-25,MA-SKU-0290,0,Display,0.23
2023-01-30,MA-SKU-0093,1,Display,0.13
2023-07-07,MA-SKU-0260,0,Display,0.29
2023-12-30,MA-SKU-0277,0,Discount,0.07
2024-03-26,MA-SKU-0204,0,Discount,0.21
2023-07-14,MA-SKU-0184,0,Display,0.24
2023-06-05,MA-SKU-0174,1,Bundle,0.17
2023-06-21,MA-SKU-0068,0,Display,0.24
2023-02-10,MA-SKU-0103,0,Discount,0.28
2023-03-04,MA-SKU-0245,0,Bundle,0.24
2023-01-23,MA-SKU-0160,0,Display,0.13
2023-12-26,MA-SKU-0199,0,Discount,0.19
2023-03-16,MA-SKU-0215,1,Bundle,0.28
2024-07-13,MA-SKU-0211,0,Display,0.16
2024-11-02,MA-SKU-0015,1,Discount,0.22
2023-04-28,MA-SKU-0204,1,Bundle,0.17
2024-09-03,MA-SKU-0038,0,Display,0.08
2024-01-15,MA-SKU-0088,0,Bundle,0.06
2024-11-09,MA-SKU-0255,0,Bundle,0.29
2023-10-17,MA-SKU-0253,0,Bundle,0.2
2024-03-15,MA-SKU-0215,0,Discount,0.08
2024-10-29,MA-SKU-0171,1,Display,0.26
2023-01-07,MA-SKU-0136,0,Bundle,0.18
2023-07-15,MA-SKU-0177,0,Bundle,0.24
2024-02-25,MA-SKU-0076,0,Bundle,0.08
2024-07-21,MA-SKU-0187,0,Discount,0.28
2023-07-12,MA-SKU-0014,1,Bundle,0.2
2024-07-12,MA-SKU-0291,0,Discount,0.23
2023-05-28,MA-SKU-0213,0,Discount,0.06
2024-10-30,MA-SKU-0207,0,Bundle,0.13
2023-07-21,MA-SKU-0168,1,Bundle,0.12
2024-03-19,MA-SKU-0279,0,Discount,0.29
2024-02-23,MA-SKU-0145,1,Discount,0.1
2024-03-02,MA-SKU-0262,0,Bundle,0.23
2024-04-23,MA-SKU-0003,0,Discount,0.06
2024-04-19,MA-SKU-0089,0,Discount,0.1
2023-05-06,MA-SKU-0059,0,Bundle,0.13
2024-01-30,MA-SKU-0015,0,Bundle,0.25
2024-07-29,MA-SKU-0226,0,Display,0.25
2023-11-21,MA-SKU-0028,0,Bundle,0.29
2024-01-27,MA-SKU-0150,0,Bundle,0.28
2024-11-18,MA-SKU-0244,0,Bundle,0.07
2024-09-19,MA-SKU-0269,0,Display,0.26
2024-03-15,MA-SKU-0078,1,Discount,0.16
2023-07-23,MA-SKU-0288,0,Bundle,0.27
2024-04-30,MA-SKU-0152,0,Bundle,0.07
2023-01-31,MA-SKU-0276,0,Display,0.26
2024-01-23,MA-SKU-0278,1,Display,0.09
2024-09-16,MA-SKU-0056,1,Display,0.13
2024-03-09,MA-SKU-0185,0,Discount,0.06
2024-01-11,MA-SKU-0092,0,Display,0.08
2023-12-10,MA-SKU-0275,1,Discount,0.16
2024-03-18,MA-SKU-0157,1,Bundle,0.25
2024-08-01,MA-SKU-0274,0,Bundle,0.24
2023-03-16,MA-SKU-0180,1,Bundle,0.11
2024-07-10,MA-SKU-0076,0,Display,0.09
2024-10-27,MA-SKU-0150,1,Bundle,0.15
2023-06-04,MA-SKU-0237,0,Display,0.27
2024-03-05,MA-SKU-0288,0,Discount,0.07
2023-12-29,MA-SKU-0230,0,Bundle,0.19
2024-03-23,MA-SKU-0017,1,Discount,0.07
2023-08-22,MA-SKU-0072,1,Display,0.17
2024-07-16,MA-SKU-0188,0,Display,0.08
2023-09-19,MA-SKU-0016,0,Bundle,0.07
2023-05-05,MA-SKU-0018,0,Bundle,0.1
2023-09-02,MA-SKU-0218,0,Display,0.11
2024-06-25,MA-SKU-0119,0,Bundle,0.12
2024-04-29,MA-SKU-0100,0,Bundle,0.21
2023-05-02,MA-SKU-0033,1,Discount,0.06
2023-05-05,MA-SKU-0083,0,Display,0.07
2024-07-02,MA-SKU-0195,0,Discount,0.1
2023-06-19,MA-SKU-0201,0,Bundle,0.27
2023-05-04,MA-SKU-0010,0,Discount,0.21
2023-02-04,MA-SKU-0217,1,Display,0.23
2023-03-28,MA-SKU-0252,0,Discount,0.14
2024-10-07,MA-SKU-0221,0,Discount,0.1
2024-12-08,MA-SKU-0079,0,Bundle,0.06
2023-07-20,MA-SKU-0006,0,Display,0.17
2024-01-04,MA-SKU-0271,0,Bundle,0.19
2023-03-18,MA-SKU-0226,0,Bundle,0.27
2023-02-28,MA-SKU-0015,0,Display,0.27
2024-03-06,MA-SKU-0011,0,Discount,0.16
2024-09-29,MA-SKU-0290,0,Bundle,0.16
2024-05-14,MA-SKU-0240,0,Discount,0.09
2023-04-19,MA-SKU-0020,0,Display,0.11
2023-10-05,MA-SKU-0177,0,Bundle,0.28
2023-03-09,MA-SKU-0227,1,Discount,0.09
2023-03-10,MA-SKU-0272,0,Discount,0.29
2023-06-14,MA-SKU-0287,0,Bundle,0.18
2024-05-03,MA-SKU-0296,0,Display,0.16
2023-11-01,MA-SKU-0133,0,Discount,0.09
2024-11-04,MA-SKU-0282,0,Display,0.22
2023-12-31,MA-SKU-0152,1,Bundle,0.16
2024-01-14,MA-SKU-0065,0,Discount,0.14
2023-12-09,MA-SKU-0136,0,Discount,0.12
2024-07-07,MA-SKU-0091,0,Discount,0.07
2023-12-20,MA-SKU-0258,1,Display,0.18
2024-02-20,MA-SKU-0102,0,Discount,0.13
2023-04-19,MA-SKU-0054,0,Discount,0.23
2024-07-16,MA-SKU-0256,1,Bundle,0.23
2024-05-11,MA-SKU-0100,1,Discount,0.13
2023-12-07,MA-SKU-0197,1,Display,0.22
2024-01-18,MA-SKU-0225,0,Bundle,0.11
2024-06-16,MA-SKU-0236,0,Bundle,0.23
2023-10-27,MA-SKU-0025,0,Discount,0.05
2023-05-19,MA-SKU-0120,0,Bundle,0.09
2023-12-25,MA-SKU-0181,0,Discount,0.11
2024-05-13,MA-SKU-0198,1,Bundle,0.24
2024-01-20,MA-SKU-0254,1,Display,0.07
2024-08-26,MA-SKU-0121,0,Discount,0.1
2023-10-07,MA-SKU-0030,0,Display,0.14
2024-09-28,MA-SKU-0284,0,Discount,0.05
2024-04-27,MA-SKU-0105,1,Display,0.24
2023-04-21,MA-SKU-0223,0,Display,0.19
2023-05-19,MA-SKU-0272,1,Bundle,0.28
2024-03-10,MA-SKU-0231,0,Discount,0.06
2024-05-23,MA-SKU-0255,0,Bundle,0.12
2023-09-30,MA-SKU-0023,1,Display,0.23
2023-04-09,MA-SKU-0108,0,Discount,0.22
2023-04-14,MA-SKU-0190,0,Display,0.11
2023-08-02,MA-SKU-0024,1,Display,0.2
2024-10-25,MA-SKU-0186,0,Display,0.25
2023-06-14,MA-SKU-0287,0,Display,0.06
2024-06-03,MA-SKU-0115,0,Bundle,0.23
2023-10-11,MA-SKU-0036,0,Display,0.11
2024-05-31,MA-SKU-0281,1,Bundle,0.29
2024-10-18,MA-SKU-0136,1,Display,0.18
2024-09-04,MA-SKU-0226,1,Discount,0.06
2023-06-13,MA-SKU-0181,0,Display,0.15
2024-10-20,MA-SKU-0085,0,Display,0.29
2023-03-05,MA-SKU-0052,0,Discount,0.23
2023-04-01,MA-SKU-0234,1,Discount,0.13
2023-04-27,MA-SKU-0266,0,Display,0.19
2023-09-24,MA-SKU-0286,0,Display,0.2
