Date,Country,Channel,Brand,SKU,Actual_Units,Forecast_Units
2023-03-12,FR,Retail,NutriBox,NB-MC-001,130,116
2023-03-13,FR,Retail,NutriBox,NB-MC-001,66,53
2023-03-14,FR,Retail,NutriBox,NB-MC-001,74,75
2023-03-15,FR,Retail,NutriBox,NB-MC-001,63,67
2023-03-16,FR,Retail,NutriBox,NB-MC-001,88,66
2023-03-17,FR,Retail,NutriBox,NB-MC-001,78,69
2023-03-18,FR,Retail,NutriBox,NB-MC-001,44,52
2023-03-19,FR,Retail,NutriBox,NB-MC-001,94,83
2023-03-20,FR,Retail,NutriBox,NB-MC-001,80,76
2023-03-21,FR,Retail,NutriBox,NB-MC-001,104,82
2023-03-22,FR,Retail,NutriBox,NB-MC-001,71,75
2023-03-23,FR,Retail,NutriBox,NB-MC-001,56,71
2023-03-24,FR,Retail,NutriBox,NB-MC-001,96,80
2023-03-25,FR,Retail,NutriBox,NB-MC-001,81,75
2023-03-26,FR,Retail,NutriBox,NB-MC-001,64,83
2023-03-27,FR,Retail,NutriBox,NB-MC-001,88,101
2023-03-28,FR,Retail,NutriBox,NB-MC-001,82,68
2023-03-29,FR,Retail,NutriBox,NB-MC-001,92,101
2023-03-30,FR,Retail,NutriBox,NB-MC-001,57,59
2023-03-31,FR,Retail,NutriBox,NB-MC-001,77,79
2023-04-01,FR,Retail,NutriBox,NB-MC-001,71,83
2023-04-02,FR,Retail,NutriBox,NB-MC-001,80,79
2023-04-03,FR,Retail,NutriBox,NB-MC-001,76,78
2023-04-04,FR,Retail,NutriBox,NB-MC-001,74,72
2023-04-05,FR,Retail,NutriBox,NB-MC-001,68,77
2023-04-06,FR,Retail,NutriBox,NB-MC-001,74,71
2023-04-07,FR,Retail,NutriBox,NB-MC-001,56,55
2023-04-08,FR,Retail,NutriBox,NB-MC-001,83,75
2023-04-09,FR,Retail,NutriBox,NB-MC-001,49,58
2023-04-10,FR,Retail,NutriBox,NB-MC-001,77,75
2023-04-11,FR,Retail,NutriBox,NB-MC-001,40,56
2023-04-12,FR,Retail,NutriBox,NB-MC-001,77,84
2023-04-13,FR,Retail,NutriBox,NB-MC-001,82,81
2023-04-14,FR,Retail,NutriBox,NB-MC-001,88,88
2023-04-15,FR,Retail,NutriBox,NB-MC-001,91,73
2023-04-16,FR,Retail,NutriBox,NB-MC-001,68,54
2023-04-17,FR,Retail,NutriBox,NB-MC-001,98,89
2023-04-18,FR,Retail,NutriBox,NB-MC-001,102,83
2023-04-19,FR,Retail,NutriBox,NB-MC-001,80,80
2023-04-20,FR,Retail,NutriBox,NB-MC-001,93,101
2023-04-21,FR,Retail,NutriBox,NB-MC-001,78,62
2023-04-22,FR,Retail,NutriBox,NB-MC-001,76,84
2023-04-23,FR,Retail,NutriBox,NB-MC-001,78,74
2023-04-24,FR,Retail,NutriBox,NB-MC-001,78,82
2023-04-25,FR,Retail,NutriBox,NB-MC-001,111,91
2023-04-26,FR,Retail,NutriBox,NB-MC-001,71,78
2023-04-27,FR,Retail,NutriBox,NB-MC-001,69,76
2023-04-28,FR,Retail,NutriBox,NB-MC-001,72,84
2023-04-29,FR,Retail,NutriBox,NB-MC-001,86,73
2023-04-30,FR,Retail,NutriBox,NB-MC-001,93,95
2023-05-01,FR,Retail,NutriBox,NB-MC-001,84,87
2023-05-02,FR,Retail,NutriBox,NB-MC-001,97,97
2023-05-03,FR,Retail,NutriBox,NB-MC-001,70,72
2023-05-04,FR,Retail,NutriBox,NB-MC-001,68,74
2023-05-05,FR,Retail,NutriBox,NB-MC-001,73,76
2023-05-06,FR,Retail,NutriBox,NB-MC-001,86,90
2023-05-07,FR,Retail,NutriBox,NB-MC-001,90,79
2023-05-08,FR,Retail,NutriBox,NB-MC-001,69,71
2023-05-09,FR,Retail,NutriBox,NB-MC-001,101,91
2023-05-10,FR,Retail,NutriBox,NB-MC-001,89,83
2023-05-11,FR,Retail,NutriBox,NB-MC-001,63,66
2023-05-12,FR,Retail,NutriBox,NB-MC-001,74,79
2023-05-13,FR,Retail,NutriBox,NB-MC-001,76,71
2023-05-14,FR,Retail,NutriBox,NB-MC-001,89,85
2023-05-15,FR,Retail,NutriBox,NB-MC-001,60,56
2023-05-16,FR,Retail,NutriBox,NB-MC-001,71,81
2023-05-17,FR,Retail,NutriBox,NB-MC-001,61,52
2023-05-18,FR,Retail,NutriBox,NB-MC-001,104,103
2023-05-19,FR,Retail,NutriBox,NB-MC-001,56,57
2023-05-20,FR,Retail,NutriBox,NB-MC-001,59,67
2023-05-21,FR,Retail,NutriBox,NB-MC-001,69,79
2023-05-22,FR,Retail,NutriBox,NB-MC-001,78,96
2023-05-23,FR,Retail,NutriBox,NB-MC-001,70,84
2023-05-24,FR,Retail,NutriBox,NB-MC-001,55,69
2023-05-25,FR,Retail,NutriBox,NB-MC-001,62,78
2023-05-26,FR,Retail,NutriBox,NB-MC-001,75,89
2023-05-27,FR,Retail,NutriBox,NB-MC-001,74,72
2023-05-28,FR,Retail,NutriBox,NB-MC-001,55,67
2023-05-29,FR,Retail,NutriBox,NB-MC-001,89,95
2023-05-30,FR,Retail,NutriBox,NB-MC-001,52,47
2023-05-31,FR,Retail,NutriBox,NB-MC-001,85,85
2023-06-01,FR,Retail,NutriBox,NB-MC-001,71,100
2023-06-02,FR,Retail,NutriBox,NB-MC-001,102,93
2023-06-03,FR,Retail,NutriBox,NB-MC-001,71,65
2023-06-04,FR,Retail,NutriBox,NB-MC-001,64,55
2023-06-05,FR,Retail,NutriBox,NB-MC-001,107,118
2023-06-06,FR,Retail,NutriBox,NB-MC-001,78,98
2023-06-07,FR,Retail,NutriBox,NB-MC-001,88,88
2023-06-08,FR,Retail,NutriBox,NB-MC-001,89,103
2023-06-09,FR,Retail,NutriBox,NB-MC-001,83,84
2023-06-10,FR,Retail,NutriBox,NB-MC-001,82,73
2023-06-11,FR,Retail,NutriBox,NB-MC-001,156,121
2023-06-12,FR,Retail,NutriBox,NB-MC-001,90,103
2023-06-13,FR,Retail,NutriBox,NB-MC-001,80,77
2023-06-14,FR,Retail,NutriBox,NB-MC-001,85,107
2023-06-15,FR,Retail,NutriBox,NB-MC-001,96,103
2023-06-16,FR,Retail,NutriBox,NB-MC-001,98,93
2023-06-17,FR,Retail,NutriBox,NB-MC-001,102,112
2023-06-18,FR,Retail,NutriBox,NB-MC-001,63,75
2023-06-19,FR,Retail,NutriBox,NB-MC-001,131,143
2023-06-20,FR,Retail,NutriBox,NB-MC-001,111,103
2023-06-21,FR,Retail,NutriBox,NB-MC-001,78,82
2023-06-22,FR,Retail,NutriBox,NB-MC-001,59,68
2023-06-23,FR,Retail,NutriBox,NB-MC-001,115,113
2023-06-24,FR,Retail,NutriBox,NB-MC-001,90,94
2023-06-25,FR,Retail,NutriBox,NB-MC-001,85,94
2023-06-26,FR,Retail,NutriBox,NB-MC-001,115,127
2023-06-27,FR,Retail,NutriBox,NB-MC-001,83,92
2023-06-28,FR,Retail,NutriBox,NB-MC-001,118,124
2023-06-29,FR,Retail,NutriBox,NB-MC-001,78,93
2023-06-30,FR,Retail,NutriBox,NB-MC-001,105,122
2023-07-01,FR,Retail,NutriBox,NB-MC-001,101,126
2023-07-02,FR,Retail,NutriBox,NB-MC-001,102,85
2023-07-03,FR,Retail,NutriBox,NB-MC-001,79,80
2023-07-04,FR,Retail,NutriBox,NB-MC-001,72,73
2023-07-05,FR,Retail,NutriBox,NB-MC-001,74,59
2023-07-06,FR,Retail,NutriBox,NB-MC-001,125,128
2023-07-07,FR,Retail,NutriBox,NB-MC-001,96,106
2023-07-08,FR,Retail,NutriBox,NB-MC-001,82,90
2023-07-09,FR,Retail,NutriBox,NB-MC-001,117,125
2023-07-10,FR,Retail,NutriBox,NB-MC-001,118,139
2023-07-11,FR,Retail,NutriBox,NB-MC-001,62,86
2023-07-12,FR,Retail,NutriBox,NB-MC-001,159,144
2023-07-13,FR,Retail,NutriBox,NB-MC-001,106,112
2023-07-14,FR,Retail,NutriBox,NB-MC-001,101,126
2023-07-15,FR,Retail,NutriBox,NB-MC-001,123,122
2023-07-16,FR,Retail,NutriBox,NB-MC-001,86,93
2023-07-17,FR,Retail,NutriBox,NB-MC-001,84,89
2023-07-18,FR,Retail,NutriBox,NB-MC-001,87,99
2023-07-19,FR,Retail,NutriBox,NB-MC-001,94,97
2023-07-20,FR,Retail,NutriBox,NB-MC-001,91,74
2023-07-21,FR,Retail,NutriBox,NB-MC-001,103,118
2023-07-22,FR,Retail,NutriBox,NB-MC-001,87,93
2023-07-23,FR,Retail,NutriBox,NB-MC-001,136,127
2023-07-24,FR,Retail,NutriBox,NB-MC-001,104,108
2023-07-25,FR,Retail,NutriBox,NB-MC-001,138,149
2023-07-26,FR,Retail,NutriBox,NB-MC-001,100,125
2023-07-27,FR,Retail,NutriBox,NB-MC-001,113,138
2023-07-28,FR,Retail,NutriBox,NB-MC-001,122,120
2023-07-29,FR,Retail,NutriBox,NB-MC-001,111,128
2023-07-30,FR,Retail,NutriBox,NB-MC-001,119,105
2023-07-31,FR,Retail,NutriBox,NB-MC-001,108,124
2023-08-01,FR,Retail,NutriBox,NB-MC-001,99,84
2023-08-02,FR,Retail,NutriBox,NB-MC-001,80,87
2023-08-03,FR,Retail,NutriBox,NB-MC-001,98,103
2023-08-04,FR,Retail,NutriBox,NB-MC-001,114,92
2023-08-05,FR,Retail,NutriBox,NB-MC-001,102,109
2023-08-06,FR,Retail,NutriBox,NB-MC-001,80,74
2023-08-07,FR,Retail,NutriBox,NB-MC-001,131,132
2023-08-08,FR,Retail,NutriBox,NB-MC-001,154,141
2023-08-09,FR,Retail,NutriBox,NB-MC-001,66,84
2023-08-10,FR,Retail,NutriBox,NB-MC-001,143,139
2023-08-11,FR,Retail,NutriBox,NB-MC-001,79,92
2023-08-12,FR,Retail,NutriBox,NB-MC-001,108,130
2023-08-13,FR,Retail,NutriBox,NB-MC-001,100,91
2023-08-14,FR,Retail,NutriBox,NB-MC-001,94,115
2023-08-15,FR,Retail,NutriBox,NB-MC-001,87,80
2023-08-16,FR,Retail,NutriBox,NB-MC-001,122,132
2023-08-17,FR,Retail,NutriBox,NB-MC-001,143,129
2023-08-18,FR,Retail,NutriBox,NB-MC-001,117,108
2023-08-19,FR,Retail,NutriBox,NB-MC-001,129,137
2023-08-20,FR,Retail,NutriBox,NB-MC-001,123,116
2023-08-21,FR,Retail,NutriBox,NB-MC-001,67,61
2023-08-22,FR,Retail,NutriBox,NB-MC-001,77,91
2023-08-23,FR,Retail,NutriBox,NB-MC-001,130,117
2023-08-24,FR,Retail,NutriBox,NB-MC-001,65,67
2023-08-25,FR,Retail,NutriBox,NB-MC-001,68,68
2023-08-26,FR,Retail,NutriBox,NB-MC-001,98,90
2023-08-27,FR,Retail,NutriBox,NB-MC-001,75,101
2023-08-28,FR,Retail,NutriBox,NB-MC-001,92,105
2023-08-29,FR,Retail,NutriBox,NB-MC-001,61,89
2023-08-30,FR,Retail,NutriBox,NB-MC-001,75,76
2023-08-31,FR,Retail,NutriBox,NB-MC-001,63,67
2023-09-01,FR,Retail,NutriBox,NB-MC-001,71,59
2023-09-02,FR,Retail,NutriBox,NB-MC-001,77,87
2023-09-03,FR,Retail,NutriBox,NB-MC-001,45,46
2023-09-04,FR,Retail,NutriBox,NB-MC-001,99,85
2023-09-05,FR,Retail,NutriBox,NB-MC-001,63,60
2023-09-06,FR,Retail,NutriBox,NB-MC-001,84,64
2023-09-07,FR,Retail,NutriBox,NB-MC-001,95,82
2023-09-08,FR,Retail,NutriBox,NB-MC-001,77,68
2023-09-09,FR,Retail,NutriBox,NB-MC-001,103,97
2023-09-10,FR,Retail,NutriBox,NB-MC-001,97,103
2023-09-11,FR,Retail,NutriBox,NB-MC-001,91,85
2023-09-12,FR,Retail,NutriBox,NB-MC-001,68,57
2023-09-13,FR,Retail,NutriBox,NB-MC-001,105,83
2023-09-14,FR,Retail,NutriBox,NB-MC-001,92,88
2023-09-15,FR,Retail,NutriBox,NB-MC-001,80,84
2023-09-16,FR,Retail,NutriBox,NB-MC-001,62,70
2023-09-17,FR,Retail,NutriBox,NB-MC-001,77,76
2023-09-18,FR,Retail,NutriBox,NB-MC-001,85,77
2023-09-19,FR,Retail,NutriBox,NB-MC-001,84,72
2023-09-20,FR,Retail,NutriBox,NB-MC-001,106,105
2023-09-21,FR,Retail,NutriBox,NB-MC-001,74,80
2023-09-22,FR,Retail,NutriBox,NB-MC-001,52,38
2023-09-23,FR,Retail,NutriBox,NB-MC-001,58,53
2023-09-24,FR,Retail,NutriBox,NB-MC-001,78,76
2023-09-25,FR,Retail,NutriBox,NB-MC-001,88,76
2023-09-26,FR,Retail,NutriBox,NB-MC-001,73,77
2023-09-27,FR,Retail,NutriBox,NB-MC-001,59,68
2023-09-28,FR,Retail,NutriBox,NB-MC-001,80,95
2023-09-29,FR,Retail,NutriBox,NB-MC-001,69,75
2023-09-30,FR,Retail,NutriBox,NB-MC-001,79,83
2023-10-01,FR,Retail,NutriBox,NB-MC-001,109,100
2023-10-02,FR,Retail,NutriBox,NB-MC-001,63,60
2023-10-03,FR,Retail,NutriBox,NB-MC-001,114,101
2023-10-04,FR,Retail,NutriBox,NB-MC-001,83,63
2023-10-05,FR,Retail,NutriBox,NB-MC-001,78,74
2023-10-06,FR,Retail,NutriBox,NB-MC-001,95,94
2023-10-07,FR,Retail,NutriBox,NB-MC-001,72,84
2023-10-08,FR,Retail,NutriBox,NB-MC-001,99,98
2023-10-09,FR,Retail,NutriBox,NB-MC-001,61,63
2023-10-10,FR,Retail,NutriBox,NB-MC-001,59,69
2023-10-11,FR,Retail,NutriBox,NB-MC-001,86,94
2023-10-12,FR,Retail,NutriBox,NB-MC-001,74,87
2023-10-13,FR,Retail,NutriBox,NB-MC-001,115,111
2023-10-14,FR,Retail,NutriBox,NB-MC-001,71,78
2023-10-15,FR,Retail,NutriBox,NB-MC-001,47,50
2023-10-16,FR,Retail,NutriBox,NB-MC-001,80,84
2023-10-17,FR,Retail,NutriBox,NB-MC-001,71,93
2023-10-18,FR,Retail,NutriBox,NB-MC-001,112,100
2023-10-19,FR,Retail,NutriBox,NB-MC-001,71,84
2023-10-20,FR,Retail,NutriBox,NB-MC-001,66,64
2023-10-21,FR,Retail,NutriBox,NB-MC-001,74,74
2023-10-22,FR,Retail,NutriBox,NB-MC-001,74,96
2023-10-23,FR,Retail,NutriBox,NB-MC-001,78,89
2023-10-24,FR,Retail,NutriBox,NB-MC-001,69,83
2023-10-25,FR,Retail,NutriBox,NB-MC-001,73,84
2023-10-26,FR,Retail,NutriBox,NB-MC-001,88,77
2023-10-27,FR,Retail,NutriBox,NB-MC-001,58,66
2023-10-28,FR,Retail,NutriBox,NB-MC-001,82,98
2023-10-29,FR,Retail,NutriBox,NB-MC-001,73,93
2023-10-30,FR,Retail,NutriBox,NB-MC-001,48,63
2023-10-31,FR,Retail,NutriBox,NB-MC-001,57,66
2023-11-01,FR,Retail,NutriBox,NB-MC-001,46,52
2023-11-02,FR,Retail,NutriBox,NB-MC-001,66,79
2023-11-03,FR,Retail,NutriBox,NB-MC-001,77,76
2023-11-04,FR,Retail,NutriBox,NB-MC-001,78,83
2023-11-05,FR,Retail,NutriBox,NB-MC-001,54,75
2023-11-06,FR,Retail,NutriBox,NB-MC-001,74,68
2023-11-07,FR,Retail,NutriBox,NB-MC-001,85,86
2023-11-08,FR,Retail,NutriBox,NB-MC-001,67,77
2023-11-09,FR,Retail,NutriBox,NB-MC-001,102,97
2023-11-10,FR,Retail,NutriBox,NB-MC-001,65,80
2023-11-11,FR,Retail,NutriBox,NB-MC-001,67,66
2023-11-12,FR,Retail,NutriBox,NB-MC-001,87,86
2023-11-13,FR,Retail,NutriBox,NB-MC-001,82,75
2023-11-14,FR,Retail,NutriBox,NB-MC-001,88,75
2023-11-15,FR,Retail,NutriBox,NB-MC-001,56,54
2023-11-16,FR,Retail,NutriBox,NB-MC-001,58,66
2023-11-17,FR,Retail,NutriBox,NB-MC-001,91,88
2023-11-18,FR,Retail,NutriBox,NB-MC-001,84,77
2023-11-19,FR,Retail,NutriBox,NB-MC-001,80,67
2023-11-20,FR,Retail,NutriBox,NB-MC-001,70,67
2023-11-21,FR,Retail,NutriBox,NB-MC-001,73,67
2023-11-22,FR,Retail,NutriBox,NB-MC-001,89,98
2023-11-23,FR,Retail,NutriBox,NB-MC-001,88,81
2023-11-24,FR,Retail,NutriBox,NB-MC-001,68,63
2023-11-25,FR,Retail,NutriBox,NB-MC-001,69,54
2023-11-26,FR,Retail,NutriBox,NB-MC-001,70,65
2023-11-27,FR,Retail,NutriBox,NB-MC-001,81,89
2023-11-28,FR,Retail,NutriBox,NB-MC-001,77,88
2023-11-29,FR,Retail,NutriBox,NB-MC-001,86,98
2023-11-30,FR,Retail,NutriBox,NB-MC-001,97,84
2023-12-01,FR,Retail,NutriBox,NB-MC-001,172,163
2023-12-02,FR,Retail,NutriBox,NB-MC-001,102,108
2023-12-03,FR,Retail,NutriBox,NB-MC-001,78,90
2023-12-04,FR,Retail,NutriBox,NB-MC-001,102,99
2023-12-05,FR,Retail,NutriBox,NB-MC-001,125,133
2023-12-06,FR,Retail,NutriBox,NB-MC-001,150,154
2023-12-07,FR,Retail,NutriBox,NB-MC-001,101,94
2023-12-08,FR,Retail,NutriBox,NB-MC-001,121,103
2023-12-09,FR,Retail,NutriBox,NB-MC-001,141,121
2023-12-10,FR,Retail,NutriBox,NB-MC-001,85,89
2023-12-11,FR,Retail,NutriBox,NB-MC-001,108,114
2023-12-12,FR,Retail,NutriBox,NB-MC-001,122,128
2023-12-13,FR,Retail,NutriBox,NB-MC-001,111,132
2023-12-14,FR,Retail,NutriBox,NB-MC-001,135,113
2023-12-15,FR,Retail,NutriBox,NB-MC-001,137,148
2023-12-16,FR,Retail,NutriBox,NB-MC-001,113,109
2023-12-17,FR,Retail,NutriBox,NB-MC-001,72,79
2023-12-18,FR,Retail,NutriBox,NB-MC-001,73,83
2023-12-19,FR,Retail,NutriBox,NB-MC-001,101,127
2023-12-20,FR,Retail,NutriBox,NB-MC-001,122,116
2023-12-21,FR,Retail,NutriBox,NB-MC-001,131,131
2023-12-22,FR,Retail,NutriBox,NB-MC-001,124,135
2023-12-23,FR,Retail,NutriBox,NB-MC-001,54,53
2023-12-24,FR,Retail,NutriBox,NB-MC-001,107,104
2023-12-25,FR,Retail,NutriBox,NB-MC-001,112,111
2023-12-26,FR,Retail,NutriBox,NB-MC-001,127,139
2023-12-27,FR,Retail,NutriBox,NB-MC-001,126,133
2023-12-28,FR,Retail,NutriBox,NB-MC-001,93,77
2023-12-29,FR,Retail,NutriBox,NB-MC-001,133,147
2023-12-30,FR,Retail,NutriBox,NB-MC-001,144,152
2023-12-31,FR,Retail,NutriBox,NB-MC-001,91,100
2024-01-01,FR,Retail,NutriBox,NB-MC-001,82,97
2024-01-02,FR,Retail,NutriBox,NB-MC-001,81,95
2024-01-03,FR,Retail,NutriBox,NB-MC-001,62,70
2024-01-04,FR,Retail,NutriBox,NB-MC-001,98,97
2024-01-05,FR,Retail,NutriBox,NB-MC-001,90,89
2024-01-06,FR,Retail,NutriBox,NB-MC-001,49,58
2024-01-07,FR,Retail,NutriBox,NB-MC-001,90,99
2024-01-08,FR,Retail,NutriBox,NB-MC-001,86,84
2024-01-09,FR,Retail,NutriBox,NB-MC-001,90,99
2024-01-10,FR,Retail,NutriBox,NB-MC-001,69,77
2024-01-11,FR,Retail,NutriBox,NB-MC-001,75,79
2024-01-12,FR,Retail,NutriBox,NB-MC-001,69,73
2024-01-13,FR,Retail,NutriBox,NB-MC-001,63,65
2024-01-14,FR,Retail,NutriBox,NB-MC-001,87,90
2024-01-15,FR,Retail,NutriBox,NB-MC-001,81,85
2024-01-16,FR,Retail,NutriBox,NB-MC-001,57,63
2024-01-17,FR,Retail,NutriBox,NB-MC-001,79,91
2024-01-18,FR,Retail,NutriBox,NB-MC-001,79,87
2024-01-19,FR,Retail,NutriBox,NB-MC-001,104,72
2024-01-20,FR,Retail,NutriBox,NB-MC-001,81,90
2024-01-21,FR,Retail,NutriBox,NB-MC-001,62,69
2024-01-22,FR,Retail,NutriBox,NB-MC-001,64,79
2024-01-23,FR,Retail,NutriBox,NB-MC-001,77,74
2024-01-24,FR,Retail,NutriBox,NB-MC-001,81,91
2024-01-25,FR,Retail,NutriBox,NB-MC-001,98,104
2024-01-26,FR,Retail,NutriBox,NB-MC-001,78,79
2024-01-27,FR,Retail,NutriBox,NB-MC-001,75,89
2024-01-28,FR,Retail,NutriBox,NB-MC-001,89,96
2024-01-29,FR,Retail,NutriBox,NB-MC-001,76,65
2024-01-30,FR,Retail,NutriBox,NB-MC-001,48,45
2024-01-31,FR,Retail,NutriBox,NB-MC-001,85,78
2024-02-01,FR,Retail,NutriBox,NB-MC-001,53,57
2024-02-02,FR,Retail,NutriBox,NB-MC-001,43,59
2024-02-03,FR,Retail,NutriBox,NB-MC-001,88,81
2024-02-04,FR,Retail,NutriBox,NB-MC-001,105,101
2024-02-05,FR,Retail,NutriBox,NB-MC-001,98,96
2024-02-06,FR,Retail,NutriBox,NB-MC-001,49,67
2024-02-07,FR,Retail,NutriBox,NB-MC-001,80,84
2024-02-08,FR,Retail,NutriBox,NB-MC-001,90,84
2024-02-09,FR,Retail,NutriBox,NB-MC-001,83,82
2024-02-10,FR,Retail,NutriBox,NB-MC-001,51,58
2024-02-11,FR,Retail,NutriBox,NB-MC-001,89,109
2024-02-12,FR,Retail,NutriBox,NB-MC-001,57,65
2024-02-13,FR,Retail,NutriBox,NB-MC-001,106,86
2024-02-14,FR,Retail,NutriBox,NB-MC-001,80,73
2024-02-15,FR,Retail,NutriBox,NB-MC-001,94,80
2024-02-16,FR,Retail,NutriBox,NB-MC-001,48,54
2024-02-17,FR,Retail,NutriBox,NB-MC-001,46,59
2024-02-18,FR,Retail,NutriBox,NB-MC-001,77,86
2024-02-19,FR,Retail,NutriBox,NB-MC-001,65,70
2024-02-20,FR,Retail,NutriBox,NB-MC-001,88,91
2024-02-21,FR,Retail,NutriBox,NB-MC-001,48,52
2024-02-22,FR,Retail,NutriBox,NB-MC-001,68,63
2024-02-23,FR,Retail,NutriBox,NB-MC-001,78,86
2024-02-24,FR,Retail,NutriBox,NB-MC-001,52,70
2024-02-25,FR,Retail,NutriBox,NB-MC-001,66,82
2024-02-26,FR,Retail,NutriBox,NB-MC-001,67,73
2024-02-27,FR,Retail,NutriBox,NB-MC-001,77,81
2024-02-28,FR,Retail,NutriBox,NB-MC-001,65,82
2024-02-29,FR,Retail,NutriBox,NB-MC-001,75,54
2024-03-01,FR,Retail,NutriBox,NB-MC-001,77,78
2024-03-02,FR,Retail,NutriBox,NB-MC-001,71,65
2024-03-03,FR,Retail,NutriBox,NB-MC-001,43,52
2024-03-04,FR,Retail,NutriBox,NB-MC-001,64,83
2024-03-05,FR,Retail,NutriBox,NB-MC-001,69,84
2024-03-06,FR,Retail,NutriBox,NB-MC-001,92,89
2024-03-07,FR,Retail,NutriBox,NB-MC-001,55,71
2024-03-08,FR,Retail,NutriBox,NB-MC-001,63,65
2024-03-09,FR,Retail,NutriBox,NB-MC-001,55,62
2024-03-10,FR,Retail,NutriBox,NB-MC-001,86,87
2024-03-11,FR,Retail,NutriBox,NB-MC-001,68,54
2024-03-12,FR,Retail,NutriBox,NB-MC-001,112,96
2024-03-13,FR,Retail,NutriBox,NB-MC-001,85,72
2024-03-14,FR,Retail,NutriBox,NB-MC-001,97,75
2024-03-15,FR,Retail,NutriBox,NB-MC-001,96,88
2024-03-16,FR,Retail,NutriBox,NB-MC-001,58,59
2024-03-17,FR,Retail,NutriBox,NB-MC-001,61,84
2024-03-18,FR,Retail,NutriBox,NB-MC-001,82,85
2024-03-19,FR,Retail,NutriBox,NB-MC-001,78,83
2024-03-20,FR,Retail,NutriBox,NB-MC-001,66,77
2024-03-21,FR,Retail,NutriBox,NB-MC-001,68,63
2024-03-22,FR,Retail,NutriBox,NB-MC-001,89,74
2024-03-23,FR,Retail,NutriBox,NB-MC-001,102,92
2024-03-24,FR,Retail,NutriBox,NB-MC-001,54,60
2024-03-25,FR,Retail,NutriBox,NB-MC-001,91,98
2024-03-26,FR,Retail,NutriBox,NB-MC-001,96,83
2024-03-27,FR,Retail,NutriBox,NB-MC-001,52,57
2024-03-28,FR,Retail,NutriBox,NB-MC-001,61,72
2024-03-29,FR,Retail,NutriBox,NB-MC-001,79,94
2024-03-30,FR,Retail,NutriBox,NB-MC-001,75,84
2024-03-31,FR,Retail,NutriBox,NB-MC-001,86,82
2024-04-01,FR,Retail,NutriBox,NB-MC-001,95,86
2024-04-02,FR,Retail,NutriBox,NB-MC-001,57,61
2024-04-03,FR,Retail,NutriBox,NB-MC-001,73,76
2024-04-04,FR,Retail,NutriBox,NB-MC-001,47,62
2024-04-05,FR,Retail,NutriBox,NB-MC-001,54,59
2024-04-06,FR,Retail,NutriBox,NB-MC-001,84,70
2024-04-07,FR,Retail,NutriBox,NB-MC-001,68,76
2024-04-08,FR,Retail,NutriBox,NB-MC-001,82,103
2024-04-09,FR,Retail,NutriBox,NB-MC-001,96,92
2024-04-10,FR,Retail,NutriBox,NB-MC-001,49,58
2024-04-11,FR,Retail,NutriBox,NB-MC-001,75,70
2024-04-12,FR,Retail,NutriBox,NB-MC-001,83,75
2024-04-13,FR,Retail,NutriBox,NB-MC-001,61,88
2024-04-14,FR,Retail,NutriBox,NB-MC-001,57,61
2024-04-15,FR,Retail,NutriBox,NB-MC-001,60,47
2024-04-16,FR,Retail,NutriBox,NB-MC-001,87,84
2024-04-17,FR,Retail,NutriBox,NB-MC-001,94,95
2024-04-18,FR,Retail,NutriBox,NB-MC-001,58,70
2024-04-19,FR,Retail,NutriBox,NB-MC-001,78,67
2024-04-20,FR,Retail,NutriBox,NB-MC-001,86,90
2024-04-21,FR,Retail,NutriBox,NB-MC-001,67,78
2024-04-22,FR,Retail,NutriBox,NB-MC-001,78,79
2024-04-23,FR,Retail,NutriBox,NB-MC-001,83,93
2024-04-24,FR,Retail,NutriBox,NB-MC-001,123,120
2024-04-25,FR,Retail,NutriBox,NB-MC-001,62,63
2024-04-26,FR,Retail,NutriBox,NB-MC-001,63,63
2024-04-27,FR,Retail,NutriBox,NB-MC-001,73,65
2024-04-28,FR,Retail,NutriBox,NB-MC-001,113,118
2024-04-29,FR,Retail,NutriBox,NB-MC-001,66,71
2024-04-30,FR,Retail,NutriBox,NB-MC-001,99,78
2024-05-01,FR,Retail,NutriBox,NB-MC-001,87,92
2024-05-02,FR,Retail,NutriBox,NB-MC-001,76,64
2024-05-03,FR,Retail,NutriBox,NB-MC-001,89,81
2024-05-04,FR,Retail,NutriBox,NB-MC-001,76,79
2024-05-05,FR,Retail,NutriBox,NB-MC-001,87,83
2024-05-06,FR,Retail,NutriBox,NB-MC-001,69,72
2024-05-07,FR,Retail,NutriBox,NB-MC-001,72,71
2024-05-08,FR,Retail,NutriBox,NB-MC-001,57,65
2024-05-09,FR,Retail,NutriBox,NB-MC-001,87,83
2024-05-10,FR,Retail,NutriBox,NB-MC-001,76,107
2024-05-11,FR,Retail,NutriBox,NB-MC-001,102,83
2024-05-12,FR,Retail,NutriBox,NB-MC-001,73,83
2024-05-13,FR,Retail,NutriBox,NB-MC-001,73,74
2024-05-14,FR,Retail,NutriBox,NB-MC-001,72,65
2024-05-15,FR,Retail,NutriBox,NB-MC-001,66,72
2024-05-16,FR,Retail,NutriBox,NB-MC-001,84,94
2024-05-17,FR,Retail,NutriBox,NB-MC-001,76,62
2024-05-18,FR,Retail,NutriBox,NB-MC-001,77,86
2024-05-19,FR,Retail,NutriBox,NB-MC-001,77,102
2024-05-20,FR,Retail,NutriBox,NB-MC-001,70,72
