Date,Country,Region,SKU,Stakeholder,Forecast_Units,Actual_Units,Consensus_Units,Forecast_Error
2023-08-01,USA,East,VM_US_005,Marketing,1771,1934,1563,-163
2023-08-01,USA,East,VM_US_005,Finance,1644,1934,1563,-290
2023-08-01,USA,East,VM_US_005,System,1507,1934,1563,-427
2023-09-01,USA,East,VM_US_005,Sales,1767,2092,1830,-325
2023-09-01,USA,East,VM_US_005,Marketing,1813,2092,1830,-279
2023-09-01,USA,East,VM_US_005,Finance,1969,2092,1830,-123
2023-09-01,USA,East,VM_US_005,System,1774,2092,1830,-318
2023-10-01,USA,East,VM_US_005,Sales,1949,1896,1959,53
2023-10-01,USA,East,VM_US_005,Marketing,1896,1896,1959,0
2023-10-01,USA,East,VM_US_005,Finance,1836,1896,1959,-60
2023-10-01,USA,East,VM_US_005,System,2156,1896,1959,260
2023-11-01,USA,East,VM_US_005,Sales,1757,2106,1768,-349
2023-11-01,USA,East,VM_US_005,Marketing,1582,2106,1768,-524
2023-11-01,USA,East,VM_US_005,Finance,1912,2106,1768,-194
2023-11-01,USA,East,VM_US_005,System,1822,2106,1768,-284
2023-12-01,USA,East,VM_US_005,Sales,1986,2231,1822,-245
2023-12-01,USA,East,VM_US_005,Marketing,1938,2231,1822,-293
2023-12-01,USA,East,VM_US_005,Finance,1778,2231,1822,-453
2023-12-01,USA,East,VM_US_005,System,1589,2231,1822,-642
2024-01-01,USA,East,VM_US_005,Sales,1877,1723,1885,154
2024-01-01,USA,East,VM_US_005,Marketing,1407,1723,1885,-316
2024-01-01,USA,East,VM_US_005,Finance,2040,1723,1885,317
2024-01-01,USA,East,VM_US_005,System,2216,1723,1885,493
2024-02-01,USA,East,VM_US_005,Sales,1477,1257,1695,220
2024-02-01,USA,East,VM_US_005,Marketing,1824,1257,1695,567
2024-02-01,USA,East,VM_US_005,Finance,1651,1257,1695,394
2024-02-01,USA,East,VM_US_005,System,1831,1257,1695,574
2024-03-01,USA,East,VM_US_005,Sales,1557,1756,1784,-199
2024-03-01,USA,East,VM_US_005,Marketing,2050,1756,1784,294
2024-03-01,USA,East,VM_US_005,Finance,1874,1756,1784,118
2024-03-01,USA,East,VM_US_005,System,1656,1756,1784,-100
2024-04-01,USA,East,VM_US_005,Sales,1667,2176,1711,-509
2024-04-01,USA,East,VM_US_005,Marketing,1511,2176,1711,-665
2024-04-01,USA,East,VM_US_005,Finance,1815,2176,1711,-361
2024-04-01,USA,East,VM_US_005,System,1851,2176,1711,-325
2024-05-01,USA,East,VM_US_005,Sales,1924,1917,1834,7
2024-05-01,USA,East,VM_US_005,Marketing,1885,1917,1834,-32
2024-05-01,USA,East,VM_US_005,Finance,1877,1917,1834,-40
2024-05-01,USA,East,VM_US_005,System,1653,1917,1834,-264
2024-06-01,USA,East,VM_US_005,Sales,1934,1594,1780,340
2024-06-01,USA,East,VM_US_005,Marketing,1827,1594,1780,233
2024-06-01,USA,East,VM_US_005,Finance,1950,1594,1780,356
2024-06-01,USA,East,VM_US_005,System,1412,1594,1780,-182
2024-07-01,USA,East,VM_US_005,Sales,2182,1642,1959,540
2024-07-01,USA,East,VM_US_005,Marketing,1893,1642,1959,251
2024-07-01,USA,East,VM_US_005,Finance,1838,1642,1959,196
2024-07-01,USA,East,VM_US_005,System,1926,1642,1959,284
2024-08-01,USA,East,VM_US_005,Sales,2201,2364,1647,-163
2024-08-01,USA,East,VM_US_005,Marketing,1439,2364,1647,-925
2024-08-01,USA,East,VM_US_005,Finance,1518,2364,1647,-846
2024-08-01,USA,East,VM_US_005,System,1432,2364,1647,-932
2024-09-01,USA,East,VM_US_005,Sales,1787,1576,1610,211
2024-09-01,USA,East,VM_US_005,Marketing,1827,1576,1610,251
2024-09-01,USA,East,VM_US_005,Finance,1449,1576,1610,-127
2024-09-01,USA,East,VM_US_005,System,1378,1576,1610,-198
2024-10-01,USA,East,VM_US_005,Sales,1971,1572,1971,399
2024-10-01,USA,East,VM_US_005,Marketing,2008,1572,1971,436
2024-10-01,USA,East,VM_US_005,Finance,2139,1572,1971,567
2024-10-01,USA,East,VM_US_005,System,1769,1572,1971,197
2024-11-01,USA,East,VM_US_005,Sales,1991,1996,1858,-5
2024-11-01,USA,East,VM_US_005,Marketing,1670,1996,1858,-326
2024-11-01,USA,East,VM_US_005,Finance,1858,1996,1858,-138
2024-11-01,USA,East,VM_US_005,System,1916,1996,1858,-80
2024-12-01,USA,East,VM_US_005,Sales,2125,1533,1815,592
2024-12-01,USA,East,VM_US_005,Marketing,1767,1533,1815,234
2024-12-01,USA,East,VM_US_005,Finance,1794,1533,1815,261
2024-12-01,USA,East,VM_US_005,System,1574,1533,1815,41
2023-01-01,USA,East,VM_US_006,Sales,1243,1567,1295,-324
2023-01-01,USA,East,VM_US_006,Marketing,1246,1567,1295,-321
2023-01-01,USA,East,VM_US_006,Finance,1226,1567,1295,-341
2023-01-01,USA,East,VM_US_006,System,1465,1567,1295,-102
2023-02-01,USA,East,VM_US_006,Sales,1532,1505,1354,27
2023-02-01,USA,East,VM_US_006,Marketing,1473,1505,1354,-32
2023-02-01,USA,East,VM_US_006,Finance,1056,1505,1354,-449
2023-02-01,USA,East,VM_US_006,System,1358,1505,1354,-147
2023-03-01,USA,East,VM_US_006,Sales,1233,1105,1297,128
2023-03-01,USA,East,VM_US_006,Marketing,1340,1105,1297,235
2023-03-01,USA,East,VM_US_006,Finance,1445,1105,1297,340
2023-03-01,USA,East,VM_US_006,System,1173,1105,1297,68
2023-04-01,USA,East,VM_US_006,Sales,1342,855,1418,487
2023-04-01,USA,East,VM_US_006,Marketing,1730,855,1418,875
2023-04-01,USA,East,VM_US_006,Finance,1282,855,1418,427
2023-04-01,USA,East,VM_US_006,System,1321,855,1418,466
2023-05-01,USA,East,VM_US_006,Sales,1407,1665,1372,-258
2023-05-01,USA,East,VM_US_006,Marketing,1348,1665,1372,-317
2023-05-01,USA,East,VM_US_006,Finance,1383,1665,1372,-282
2023-05-01,USA,East,VM_US_006,System,1353,1665,1372,-312
2023-06-01,USA,East,VM_US_006,Sales,1102,1089,1346,13
2023-06-01,USA,East,VM_US_006,Marketing,1611,1089,1346,522
2023-06-01,USA,East,VM_US_006,Finance,1342,1089,1346,253
2023-06-01,USA,East,VM_US_006,System,1329,1089,1346,240
2023-07-01,USA,East,VM_US_006,Sales,1437,1296,1442,141
2023-07-01,USA,East,VM_US_006,Marketing,1714,1296,1442,418
2023-07-01,USA,East,VM_US_006,Finance,1396,1296,1442,100
2023-07-01,USA,East,VM_US_006,System,1221,1296,1442,-75
2023-08-01,USA,East,VM_US_006,Sales,1482,1287,1275,195
2023-08-01,USA,East,VM_US_006,Marketing,1222,1287,1275,-65
2023-08-01,USA,East,VM_US_006,Finance,1448,1287,1275,161
2023-08-01,USA,East,VM_US_006,System,948,1287,1275,-339
2023-09-01,USA,East,VM_US_006,Sales,1413,1268,1297,145
2023-09-01,USA,East,VM_US_006,Marketing,1514,1268,1297,246
2023-09-01,USA,East,VM_US_006,Finance,1184,1268,1297,-84
2023-09-01,USA,East,VM_US_006,System,1077,1268,1297,-191
2023-10-01,USA,East,VM_US_006,Sales,1136,1262,1210,-126
2023-10-01,USA,East,VM_US_006,Marketing,1290,1262,1210,28
2023-10-01,USA,East,VM_US_006,Finance,1312,1262,1210,50
2023-10-01,USA,East,VM_US_006,System,1105,1262,1210,-157
2023-11-01,USA,East,VM_US_006,Sales,1289,1472,1237,-183
2023-11-01,USA,East,VM_US_006,Marketing,1484,1472,1237,12
2023-11-01,USA,East,VM_US_006,Finance,1023,1472,1237,-449
2023-11-01,USA,East,VM_US_006,System,1153,1472,1237,-319
2023-12-01,USA,East,VM_US_006,Sales,1187,1415,1281,-228
2023-12-01,USA,East,VM_US_006,Marketing,1288,1415,1281,-127
2023-12-01,USA,East,VM_US_006,Finance,1314,1415,1281,-101
2023-12-01,USA,East,VM_US_006,System,1338,1415,1281,-77
2024-01-01,USA,East,VM_US_006,Sales,1337,1180,1310,157
2024-01-01,USA,East,VM_US_006,Marketing,1190,1180,1310,10
2024-01-01,USA,East,VM_US_006,Finance,1420,1180,1310,240
2024-01-01,USA,East,VM_US_006,System,1295,1180,1310,115
2024-02-01,USA,East,VM_US_006,Sales,1719,1344,1321,375
2024-02-01,USA,East,VM_US_006,Marketing,1139,1344,1321,-205
2024-02-01,USA,East,VM_US_006,Finance,1532,1344,1321,188
2024-02-01,USA,East,VM_US_006,System,894,1344,1321,-450
2024-03-01,USA,East,VM_US_006,Sales,1118,904,1237,214
2024-03-01,USA,East,VM_US_006,Marketing,1128,904,1237,224
2024-03-01,USA,East,VM_US_006,Finance,1346,904,1237,442
2024-03-01,USA,East,VM_US_006,System,1359,904,1237,455
2024-04-01,USA,East,VM_US_006,Sales,1290,1263,1309,27
2024-04-01,USA,East,VM_US_006,Marketing,1397,1263,1309,134
2024-04-01,USA,East,VM_US_006,Finance,1445,1263,1309,182
2024-04-01,USA,East,VM_US_006,System,1104,1263,1309,-159
2024-05-01,USA,East,VM_US_006,Sales,1303,1242,1296,61
2024-05-01,USA,East,VM_US_006,Marketing,1390,1242,1296,148
2024-05-01,USA,East,VM_US_006,Finance,1192,1242,1296,-50
2024-05-01,USA,East,VM_US_006,System,1299,1242,1296,57
2024-06-01,USA,East,VM_US_006,Sales,1202,1319,1255,-117
2024-06-01,USA,East,VM_US_006,Marketing,1199,1319,1255,-120
2024-06-01,USA,East,VM_US_006,Finance,1329,1319,1255,10
2024-06-01,USA,East,VM_US_006,System,1293,1319,1255,-26
2024-07-01,USA,East,VM_US_006,Sales,1147,1412,1281,-265
2024-07-01,USA,East,VM_US_006,Marketing,1258,1412,1281,-154
2024-07-01,USA,East,VM_US_006,Finance,1277,1412,1281,-135
2024-07-01,USA,East,VM_US_006,System,1442,1412,1281,30
2024-08-01,USA,East,VM_US_006,Sales,1350,1128,1357,222
2024-08-01,USA,East,VM_US_006,Marketing,1353,1128,1357,225
2024-08-01,USA,East,VM_US_006,Finance,1573,1128,1357,445
2024-08-01,USA,East,VM_US_006,System,1155,1128,1357,27
2024-09-01,USA,East,VM_US_006,Sales,1166,1184,1231,-18
2024-09-01,USA,East,VM_US_006,Marketing,1050,1184,1231,-134
2024-09-01,USA,East,VM_US_006,Finance,1592,1184,1231,408
2024-09-01,USA,East,VM_US_006,System,1118,1184,1231,-66
2024-10-01,USA,East,VM_US_006,Sales,1521,1153,1270,368
2024-10-01,USA,East,VM_US_006,Marketing,1037,1153,1270,-116
2024-10-01,USA,East,VM_US_006,Finance,1433,1153,1270,280
2024-10-01,USA,East,VM_US_006,System,1091,1153,1270,-62
2024-11-01,USA,East,VM_US_006,Sales,971,1559,1175,-588
2024-11-01,USA,East,VM_US_006,Marketing,1037,1559,1175,-522
2024-11-01,USA,East,VM_US_006,Finance,1228,1559,1175,-331
2024-11-01,USA,East,VM_US_006,System,1467,1559,1175,-92
2024-12-01,USA,East,VM_US_006,Sales,1261,1307,1465,-46
2024-12-01,USA,East,VM_US_006,Marketing,1526,1307,1465,219
2024-12-01,USA,East,VM_US_006,Finance,1653,1307,1465,346
2024-12-01,USA,East,VM_US_006,System,1420,1307,1465,113
2023-01-01,USA,East,VM_US_007,Sales,1610,2056,1759,-446
2023-01-01,USA,East,VM_US_007,Marketing,1646,2056,1759,-410
2023-01-01,USA,East,VM_US_007,Finance,1831,2056,1759,-225
2023-01-01,USA,East,VM_US_007,System,1949,2056,1759,-107
2023-02-01,USA,East,VM_US_007,Sales,2096,2057,2048,39
2023-02-01,USA,East,VM_US_007,Marketing,2003,2057,2048,-54
2023-02-01,USA,East,VM_US_007,Finance,2186,2057,2048,129
2023-02-01,USA,East,VM_US_007,System,1910,2057,2048,-147
2023-03-01,USA,East,VM_US_007,Sales,1881,1667,1700,214
2023-03-01,USA,East,VM_US_007,Marketing,1866,1667,1700,199
2023-03-01,USA,East,VM_US_007,Finance,1299,1667,1700,-368
2023-03-01,USA,East,VM_US_007,System,1755,1667,1700,88
2023-04-01,USA,East,VM_US_007,Sales,1786,1970,1821,-184
2023-04-01,USA,East,VM_US_007,Marketing,1736,1970,1821,-234
2023-04-01,USA,East,VM_US_007,Finance,2087,1970,1821,117
2023-04-01,USA,East,VM_US_007,System,1675,1970,1821,-295
2023-05-01,USA,East,VM_US_007,Sales,1581,2082,1931,-501
2023-05-01,USA,East,VM_US_007,Marketing,2505,2082,1931,423
2023-05-01,USA,East,VM_US_007,Finance,1833,2082,1931,-249
2023-05-01,USA,East,VM_US_007,System,1808,2082,1931,-274
2023-06-01,USA,East,VM_US_007,Sales,1787,2204,1954,-417
2023-06-01,USA,East,VM_US_007,Marketing,2210,2204,1954,6
2023-06-01,USA,East,VM_US_007,Finance,1965,2204,1954,-239
2023-06-01,USA,East,VM_US_007,System,1855,2204,1954,-349
2023-07-01,USA,East,VM_US_007,Sales,2154,1818,2017,336
2023-07-01,USA,East,VM_US_007,Marketing,1934,1818,2017,116
2023-07-01,USA,East,VM_US_007,Finance,1979,1818,2017,161
2023-07-01,USA,East,VM_US_007,System,2004,1818,2017,186
2023-08-01,USA,East,VM_US_007,Sales,1999,1919,1838,80
2023-08-01,USA,East,VM_US_007,Marketing,1855,1919,1838,-64
2023-08-01,USA,East,VM_US_007,Finance,1870,1919,1838,-49
2023-08-01,USA,East,VM_US_007,System,1629,1919,1838,-290
2023-09-01,USA,East,VM_US_007,Sales,1493,1966,1805,-473
2023-09-01,USA,East,VM_US_007,Marketing,1946,1966,1805,-20
2023-09-01,USA,East,VM_US_007,Finance,1818,1966,1805,-148
2023-09-01,USA,East,VM_US_007,System,1966,1966,1805,0
2023-10-01,USA,East,VM_US_007,Sales,1403,1585,1582,-182
2023-10-01,USA,East,VM_US_007,Marketing,1802,1585,1582,217
2023-10-01,USA,East,VM_US_007,Finance,1645,1585,1582,60
2023-10-01,USA,East,VM_US_007,System,1479,1585,1582,-106
2023-11-01,USA,East,VM_US_007,Sales,2243,2098,1905,145
2023-11-01,USA,East,VM_US_007,Marketing,1702,2098,1905,-396
2023-11-01,USA,East,VM_US_007,Finance,1864,2098,1905,-234
2023-11-01,USA,East,VM_US_007,System,1812,2098,1905,-286
2023-12-01,USA,East,VM_US_007,Sales,2031,1695,1929,336
2023-12-01,USA,East,VM_US_007,Marketing,2110,1695,1929,415
2023-12-01,USA,East,VM_US_007,Finance,1685,1695,1929,-10
2023-12-01,USA,East,VM_US_007,System,1892,1695,1929,197
2024-01-01,USA,East,VM_US_007,Sales,2037,2244,2121,-207
2024-01-01,USA,East,VM_US_007,Marketing,2071,2244,2121,-173
2024-01-01,USA,East,VM_US_007,Finance,2190,2244,2121,-54
2024-01-01,USA,East,VM_US_007,System,2187,2244,2121,-57
2024-02-01,USA,East,VM_US_007,Sales,1914,2172,1843,-258
2024-02-01,USA,East,VM_US_007,Marketing,1795,2172,1843,-377
2024-02-01,USA,East,VM_US_007,Finance,1905,2172,1843,-267
2024-02-01,USA,East,VM_US_007,System,1761,2172,1843,-411
2024-03-01,USA,East,VM_US_007,Sales,1818,1330,1841,488
2024-03-01,USA,East,VM_US_007,Marketing,1962,1330,1841,632
2024-03-01,USA,East,VM_US_007,Finance,1749,1330,1841,419
2024-03-01,USA,East,VM_US_007,System,1838,1330,1841,508
2024-04-01,USA,East,VM_US_007,Sales,2188,1838,1861,350
2024-04-01,USA,East,VM_US_007,Marketing,1800,1838,1861,-38
2024-04-01,USA,East,VM_US_007,Finance,2188,1838,1861,350
2024-04-01,USA,East,VM_US_007,System,1269,1838,1861,-569
2024-05-01,USA,East,VM_US_007,Sales,2175,2262,1949,-87
2024-05-01,USA,East,VM_US_007,Marketing,2085,2262,1949,-177
2024-05-01,USA,East,VM_US_007,Finance,1427,2262,1949,-835
2024-05-01,USA,East,VM_US_007,System,2112,2262,1949,-150
2024-06-01,USA,East,VM_US_007,Sales,1310,1867,1786,-557
2024-06-01,USA,East,VM_US_007,Marketing,2175,1867,1786,308
2024-06-01,USA,East,VM_US_007,Finance,2208,1867,1786,341
2024-06-01,USA,East,VM_US_007,System,1451,1867,1786,-416
2024-07-01,USA,East,VM_US_007,Sales,2195,1931,1927,264
2024-07-01,USA,East,VM_US_007,Marketing,2159,1931,1927,228
2024-07-01,USA,East,VM_US_007,Finance,2070,1931,1927,139
2024-07-01,USA,East,VM_US_007,System,1284,1931,1927,-647
2024-08-01,USA,East,VM_US_007,Sales,1832,2087,1938,-255
2024-08-01,USA,East,VM_US_007,Marketing,2106,2087,1938,19
2024-08-01,USA,East,VM_US_007,Finance,1939,2087,1938,-148
2024-08-01,USA,East,VM_US_007,System,1877,2087,1938,-210
2024-09-01,USA,East,VM_US_007,Sales,1843,2062,1748,-219
2024-09-01,USA,East,VM_US_007,Marketing,1876,2062,1748,-186
2024-09-01,USA,East,VM_US_007,Finance,1756,2062,1748,-306
2024-09-01,USA,East,VM_US_007,System,1519,2062,1748,-543
2024-10-01,USA,East,VM_US_007,Sales,1699,2042,1723,-343
2024-10-01,USA,East,VM_US_007,Marketing,1836,2042,1723,-206
2024-10-01,USA,East,VM_US_007,Finance,1946,2042,1723,-96
2024-10-01,USA,East,VM_US_007,System,1411,2042,1723,-631
2024-11-01,USA,East,VM_US_007,Sales,1814,1356,1842,458
2024-11-01,USA,East,VM_US_007,Marketing,1984,1356,1842,628
2024-11-01,USA,East,VM_US_007,Finance,2050,1356,1842,694
2024-11-01,USA,East,VM_US_007,System,1522,1356,1842,166
2024-12-01,USA,East,VM_US_007,Sales,1826,2061,1826,-235
2024-12-01,USA,East,VM_US_007,Marketing,1682,2061,1826,-379
2024-12-01,USA,East,VM_US_007,Finance,1735,2061,1826,-326
2024-12-01,USA,East,VM_US_007,System,2063,2061,1826,2
2023-01-01,USA,East,VM_US_008,Sales,1854,2183,1862,-329
2023-01-01,USA,East,VM_US_008,Marketing,1891,2183,1862,-292
2023-01-01,USA,East,VM_US_008,Finance,2057,2183,1862,-126
2023-01-01,USA,East,VM_US_008,System,1646,2183,1862,-537
2023-02-01,USA,East,VM_US_008,Sales,1941,2012,2097,-71
2023-02-01,USA,East,VM_US_008,Marketing,2015,2012,2097,3
2023-02-01,USA,East,VM_US_008,Finance,1969,2012,2097,-43
2023-02-01,USA,East,VM_US_008,System,2463,2012,2097,451
2023-03-01,USA,East,VM_US_008,Sales,1781,1720,1768,61
2023-03-01,USA,East,VM_US_008,Marketing,1760,1720,1768,40
2023-03-01,USA,East,VM_US_008,Finance,1776,1720,1768,56
2023-03-01,USA,East,VM_US_008,System,1757,1720,1768,37
2023-04-01,USA,East,VM_US_008,Sales,2227,2242,1930,-15
2023-04-01,USA,East,VM_US_008,Marketing,1772,2242,1930,-470
2023-04-01,USA,East,VM_US_008,Finance,1712,2242,1930,-530
2023-04-01,USA,East,VM_US_008,System,2010,2242,1930,-232
2023-05-01,USA,East,VM_US_008,Sales,2047,1745,1952,302
2023-05-01,USA,East,VM_US_008,Marketing,1949,1745,1952,204
2023-05-01,USA,East,VM_US_008,Finance,1556,1745,1952,-189
2023-05-01,USA,East,VM_US_008,System,2256,1745,1952,511
2023-06-01,USA,East,VM_US_008,Sales,1763,2415,1881,-652
2023-06-01,USA,East,VM_US_008,Marketing,1814,2415,1881,-601
2023-06-01,USA,East,VM_US_008,Finance,1968,2415,1881,-447
2023-06-01,USA,East,VM_US_008,System,1979,2415,1881,-436
2023-07-01,USA,East,VM_US_008,Sales,2362,2090,1883,272
2023-07-01,USA,East,VM_US_008,Marketing,1862,2090,1883,-228
2023-07-01,USA,East,VM_US_008,Finance,1720,2090,1883,-370
2023-07-01,USA,East,VM_US_008,System,1588,2090,1883,-502
2023-08-01,USA,East,VM_US_008,Sales,1895,1694,1986,201
2023-08-01,USA,East,VM_US_008,Marketing,2312,1694,1986,618
2023-08-01,USA,East,VM_US_008,Finance,1784,1694,1986,90
2023-08-01,USA,East,VM_US_008,System,1954,1694,1986,260
2023-09-01,USA,East,VM_US_008,Sales,2174,1898,2056,276
2023-09-01,USA,East,VM_US_008,Marketing,2480,1898,2056,582
2023-09-01,USA,East,VM_US_008,Finance,1781,1898,2056,-117
2023-09-01,USA,East,VM_US_008,System,1791,1898,2056,-107
2023-10-01,USA,East,VM_US_008,Sales,2058,2201,2059,-143
2023-10-01,USA,East,VM_US_008,Marketing,2324,2201,2059,123
2023-10-01,USA,East,VM_US_008,Finance,2036,2201,2059,-165
2023-10-01,USA,East,VM_US_008,System,1820,2201,2059,-381
2023-11-01,USA,East,VM_US_008,Sales,2156,2071,2102,85
2023-11-01,USA,East,VM_US_008,Marketing,2090,2071,2102,19
2023-11-01,USA,East,VM_US_008,Finance,2018,2071,2102,-53
2023-11-01,USA,East,VM_US_008,System,2146,2071,2102,75
2023-12-01,USA,East,VM_US_008,Sales,2218,2236,2017,-18
2023-12-01,USA,East,VM_US_008,Marketing,2051,2236,2017,-185
2023-12-01,USA,East,VM_US_008,Finance,1864,2236,2017,-372
2023-12-01,USA,East,VM_US_008,System,1936,2236,2017,-300
2024-01-01,USA,East,VM_US_008,Sales,1716,2247,1856,-531
2024-01-01,USA,East,VM_US_008,Marketing,1987,2247,1856,-260
2024-01-01,USA,East,VM_US_008,Finance,1813,2247,1856,-434
2024-01-01,USA,East,VM_US_008,System,1909,2247,1856,-338
2024-02-01,USA,East,VM_US_008,Sales,1946,2267,1881,-321
2024-02-01,USA,East,VM_US_008,Marketing,1913,2267,1881,-354
2024-02-01,USA,East,VM_US_008,Finance,1592,2267,1881,-675
2024-02-01,USA,East,VM_US_008,System,2073,2267,1881,-194
2024-03-01,USA,East,VM_US_008,Sales,2397,2087,2035,310
2024-03-01,USA,East,VM_US_008,Marketing,1832,2087,2035,-255
2024-03-01,USA,East,VM_US_008,Finance,1953,2087,2035,-134
2024-03-01,USA,East,VM_US_008,System,1959,2087,2035,-128
2024-04-01,USA,East,VM_US_008,Sales,1881,2353,1958,-472
2024-04-01,USA,East,VM_US_008,Marketing,1966,2353,1958,-387
2024-04-01,USA,East,VM_US_008,Finance,2041,2353,1958,-312
2024-04-01,USA,East,VM_US_008,System,1945,2353,1958,-408
2024-05-01,USA,East,VM_US_008,Sales,1947,1775,1924,172
2024-05-01,USA,East,VM_US_008,Marketing,2148,1775,1924,373
2024-05-01,USA,East,VM_US_008,Finance,1668,1775,1924,-107
2024-05-01,USA,East,VM_US_008,System,1933,1775,1924,158
2024-06-01,USA,East,VM_US_008,Sales,2175,1703,1873,472
2024-06-01,USA,East,VM_US_008,Marketing,1555,1703,1873,-148
2024-06-01,USA,East,VM_US_008,Finance,1775,1703,1873,72
2024-06-01,USA,East,VM_US_008,System,1989,1703,1873,286
2024-07-01,USA,East,VM_US_008,Sales,1887,2349,1891,-462
2024-07-01,USA,East,VM_US_008,Marketing,1776,2349,1891,-573
2024-07-01,USA,East,VM_US_008,Finance,2332,2349,1891,-17
2024-07-01,USA,East,VM_US_008,System,1572,2349,1891,-777
2024-08-01,USA,East,VM_US_008,Sales,2003,1275,1881,728
2024-08-01,USA,East,VM_US_008,Marketing,1788,1275,1881,513
2024-08-01,USA,East,VM_US_008,Finance,1669,1275,1881,394
2024-08-01,USA,East,VM_US_008,System,2064,1275,1881,789
2024-09-01,USA,East,VM_US_008,Sales,1774,1972,1884,-198
2024-09-01,USA,East,VM_US_008,Marketing,1610,1972,1884,-362
2024-09-01,USA,East,VM_US_008,Finance,2102,1972,1884,130
2024-09-01,USA,East,VM_US_008,System,2051,1972,1884,79
2024-10-01,USA,East,VM_US_008,Sales,2324,1874,1820,450
2024-10-01,USA,East,VM_US_008,Marketing,1658,1874,1820,-216
2024-10-01,USA,East,VM_US_008,Finance,1554,1874,1820,-320
2024-10-01,USA,East,VM_US_008,System,1744,1874,1820,-130
2024-11-01,USA,East,VM_US_008,Sales,1958,1889,1851,69
2024-11-01,USA,East,VM_US_008,Marketing,1847,1889,1851,-42
2024-11-01,USA,East,VM_US_008,Finance,1983,1889,1851,94
2024-11-01,USA,East,VM_US_008,System,1617,1889,1851,-272
2024-12-01,USA,East,VM_US_008,Sales,1884,2315,2007,-431
2024-12-01,USA,East,VM_US_008,Marketing,2158,2315,2007,-157
2024-12-01,USA,East,VM_US_008,Finance,1981,2315,2007,-334
2024-12-01,USA,East,VM_US_008,System,2007,2315,2007,-308
2023-01-01,USA,East,VM_US_009,Sales,765,1355,1070,-590
2023-01-01,USA,East,VM_US_009,Marketing,1157,1355,1070,-198
2023-01-01,USA,East,VM_US_009,Finance,1056,1355,1070,-299
2023-01-01,USA,East,VM_US_009,System,1304,1355,1070,-51
2023-02-01,USA,East,VM_US_009,Sales,1137,1335,1015,-198
2023-02-01,USA,East,VM_US_009,Marketing,883,1335,1015,-452
2023-02-01,USA,East,VM_US_009,Finance,1014,1335,1015,-321
2023-02-01,USA,East,VM_US_009,System,1029,1335,1015,-306
2023-03-01,USA,East,VM_US_009,Sales,1241,873,1208,368
2023-03-01,USA,East,VM_US_009,Marketing,899,873,1208,26
2023-03-01,USA,East,VM_US_009,Finance,1347,873,1208,474
2023-03-01,USA,East,VM_US_009,System,1346,873,1208,473
2023-04-01,USA,East,VM_US_009,Sales,1132,1027,1168,105
2023-04-01,USA,East,VM_US_009,Marketing,1080,1027,1168,53
2023-04-01,USA,East,VM_US_009,Finance,1207,1027,1168,180
2023-04-01,USA,East,VM_US_009,System,1256,1027,1168,229
2023-05-01,USA,East,VM_US_009,Sales,1151,1132,1104,19
2023-05-01,USA,East,VM_US_009,Marketing,1008,1132,1104,-124
2023-05-01,USA,East,VM_US_009,Finance,1147,1132,1104,15
2023-05-01,USA,East,VM_US_009,System,1111,1132,1104,-21
2023-06-01,USA,East,VM_US_009,Sales,1088,940,1019,148
2023-06-01,USA,East,VM_US_009,Marketing,1039,940,1019,99
2023-06-01,USA,East,VM_US_009,Finance,1010,940,1019,70
2023-06-01,USA,East,VM_US_009,System,940,940,1019,0
2023-07-01,USA,East,VM_US_009,Sales,987,1100,1104,-113
