Date,Country,Channel,Brand,SKU,Promo_Flag,Actual_Units,Naive_Forecast,MA_Forecast,SES_Forecast,HW_Forecast
2022-12-13,FR,Retail,NutriBox,NB-FR-001,0,78,78,84,84,80
2022-12-14,FR,Retail,NutriBox,NB-FR-001,1,229,229,201,206,179
2022-12-15,FR,Retail,NutriBox,NB-FR-001,0,140,140,159,130,158
2022-12-16,FR,Retail,NutriBox,NB-FR-001,0,129,129,129,118,143
2022-12-17,FR,Retail,NutriBox,NB-FR-001,0,125,125,131,141,156
2022-12-18,FR,Retail,NutriBox,NB-FR-001,0,112,112,135,101,141
2022-12-19,FR,Retail,NutriBox,NB-FR-001,0,79,79,90,83,83
2022-12-20,FR,Retail,NutriBox,NB-FR-001,0,123,123,111,137,120
2022-12-21,FR,Retail,NutriBox,NB-FR-001,0,123,123,157,160,126
2022-12-22,FR,Retail,NutriBox,NB-FR-001,1,205,205,199,191,198
2022-12-23,FR,Retail,NutriBox,NB-FR-001,0,129,129,147,137,123
2022-12-24,FR,Retail,NutriBox,NB-FR-001,1,275,275,281,291,279
2022-12-25,FR,Retail,NutriBox,NB-FR-001,0,110,110,94,109,103
2022-12-26,FR,Retail,NutriBox,NB-FR-001,0,98,98,122,108,115
2022-12-27,FR,Retail,NutriBox,NB-FR-001,0,116,116,119,113,129
2022-12-28,FR,Retail,NutriBox,NB-FR-001,0,160,160,159,190,177
2022-12-29,FR,Retail,NutriBox,NB-FR-001,0,110,110,109,111,117
2022-12-30,FR,Retail,NutriBox,NB-FR-001,0,131,131,119,126,127
2022-12-31,FR,Retail,NutriBox,NB-FR-001,0,155,155,141,142,146
2023-01-01,FR,Retail,NutriBox,NB-FR-001,1,164,164,167,178,207
2023-01-02,FR,Retail,NutriBox,NB-FR-001,0,90,90,98,88,92
2023-01-03,FR,Retail,NutriBox,NB-FR-001,0,118,118,97,95,108
2023-01-04,FR,Retail,NutriBox,NB-FR-001,0,109,109,114,116,109
2023-01-05,FR,Retail,NutriBox,NB-FR-001,0,61,61,70,72,59
2023-01-06,FR,Retail,NutriBox,NB-FR-001,0,122,122,129,121,139
2023-01-07,FR,Retail,NutriBox,NB-FR-001,0,112,112,109,108,114
2023-01-08,FR,Retail,NutriBox,NB-FR-001,1,143,143,147,153,159
2023-01-09,FR,Retail,NutriBox,NB-FR-001,0,52,52,58,52,63
2023-01-10,FR,Retail,NutriBox,NB-FR-001,0,106,106,102,97,95
2023-01-11,FR,Retail,NutriBox,NB-FR-001,0,106,106,96,97,112
2023-01-12,FR,Retail,NutriBox,NB-FR-001,0,90,90,72,81,75
2023-01-13,FR,Retail,NutriBox,NB-FR-001,0,115,115,102,89,119
2023-01-14,FR,Retail,NutriBox,NB-FR-001,0,109,109,96,91,91
2023-01-15,FR,Retail,NutriBox,NB-FR-001,0,110,110,105,110,91
2023-01-16,FR,Retail,NutriBox,NB-FR-001,0,62,62,57,50,61
2023-01-17,FR,Retail,NutriBox,NB-FR-001,1,127,127,141,128,103
2023-01-18,FR,Retail,NutriBox,NB-FR-001,0,68,68,101,105,103
2023-01-19,FR,Retail,NutriBox,NB-FR-001,0,116,116,104,111,109
2023-01-20,FR,Retail,NutriBox,NB-FR-001,0,59,59,70,67,66
2023-01-21,FR,Retail,NutriBox,NB-FR-001,1,192,192,184,185,182
2023-01-22,FR,Retail,NutriBox,NB-FR-001,0,116,116,100,115,109
2023-01-23,FR,Retail,NutriBox,NB-FR-001,0,97,97,86,90,93
2023-01-24,FR,Retail,NutriBox,NB-FR-001,0,59,59,74,77,74
2023-01-25,FR,Retail,NutriBox,NB-FR-001,0,125,125,139,127,139
2023-01-26,FR,Retail,NutriBox,NB-FR-001,0,112,112,112,101,128
2023-01-27,FR,Retail,NutriBox,NB-FR-001,0,99,99,91,97,105
2023-01-28,FR,Retail,NutriBox,NB-FR-001,0,110,110,106,119,137
2023-01-29,FR,Retail,NutriBox,NB-FR-001,0,146,146,117,112,111
2023-01-30,FR,Retail,NutriBox,NB-FR-001,0,171,171,168,170,188
2023-01-31,FR,Retail,NutriBox,NB-FR-001,1,190,190,176,156,165
2023-02-01,FR,Retail,NutriBox,NB-FR-001,0,91,91,103,102,115
2023-02-02,FR,Retail,NutriBox,NB-FR-001,0,143,143,138,113,149
2023-02-03,FR,Retail,NutriBox,NB-FR-001,0,106,106,94,86,101
2023-02-04,FR,Retail,NutriBox,NB-FR-001,0,155,155,152,134,158
2023-02-05,FR,Retail,NutriBox,NB-FR-001,0,82,82,80,73,84
2023-02-06,FR,Retail,NutriBox,NB-FR-001,0,124,124,128,118,113
2023-02-07,FR,Retail,NutriBox,NB-FR-001,0,117,117,103,102,104
2023-02-08,FR,Retail,NutriBox,NB-FR-001,0,138,138,144,131,124
2023-02-09,FR,Retail,NutriBox,NB-FR-001,1,164,164,171,171,166
2023-02-10,FR,Retail,NutriBox,NB-FR-001,1,146,146,136,132,165
2023-02-11,FR,Retail,NutriBox,NB-FR-001,0,78,78,94,86,89
2023-02-12,FR,Retail,NutriBox,NB-FR-001,0,89,89,105,86,103
2023-02-13,FR,Retail,NutriBox,NB-FR-001,0,38,38,42,41,45
2023-02-14,FR,Retail,NutriBox,NB-FR-001,0,96,96,114,104,110
2023-02-15,FR,Retail,NutriBox,NB-FR-001,0,86,86,97,92,109
2023-02-16,FR,Retail,NutriBox,NB-FR-001,0,95,95,97,90,113
2023-02-17,FR,Retail,NutriBox,NB-FR-001,0,66,66,75,67,78
2023-02-18,FR,Retail,NutriBox,NB-FR-001,0,113,113,103,91,105
2023-02-19,FR,Retail,NutriBox,NB-FR-001,0,98,98,90,89,99
2023-02-20,FR,Retail,NutriBox,NB-FR-001,0,129,129,109,101,104
2023-02-21,FR,Retail,NutriBox,NB-FR-001,0,151,151,140,117,139
2023-02-22,FR,Retail,NutriBox,NB-FR-001,0,126,126,114,100,106
2023-02-23,FR,Retail,NutriBox,NB-FR-001,0,105,105,106,111,107
2023-02-24,FR,Retail,NutriBox,NB-FR-001,0,86,86,89,93,88
2023-02-25,FR,Retail,NutriBox,NB-FR-001,0,125,125,124,116,125
2023-02-26,FR,Retail,NutriBox,NB-FR-001,0,108,108,108,107,104
2023-02-27,FR,Retail,NutriBox,NB-FR-001,0,130,130,129,96,117
2023-02-28,FR,Retail,NutriBox,NB-FR-001,0,173,173,151,156,143
2023-03-01,FR,Retail,NutriBox,NB-FR-001,0,70,70,62,67,73
2023-03-02,FR,Retail,NutriBox,NB-FR-001,0,153,153,128,120,134
2023-03-03,FR,Retail,NutriBox,NB-FR-001,1,89,89,106,111,118
2023-03-04,FR,Retail,NutriBox,NB-FR-001,0,116,116,143,121,125
2023-03-05,FR,Retail,NutriBox,NB-FR-001,0,124,124,98,102,105
2023-03-06,FR,Retail,NutriBox,NB-FR-001,0,93,93,99,103,69
2023-03-07,FR,Retail,NutriBox,NB-FR-001,0,133,133,124,110,125
2023-03-08,FR,Retail,NutriBox,NB-FR-001,0,70,70,75,82,88
2023-03-09,FR,Retail,NutriBox,NB-FR-001,1,128,128,145,135,177
2023-03-10,FR,Retail,NutriBox,NB-FR-001,0,72,72,83,84,84
2023-03-11,FR,Retail,NutriBox,NB-FR-001,0,135,135,127,132,148
2023-03-12,FR,Retail,NutriBox,NB-FR-001,1,152,152,150,147,128
2023-03-13,FR,Retail,NutriBox,NB-FR-001,0,145,145,139,131,144
2023-03-14,FR,Retail,NutriBox,NB-FR-001,0,74,74,97,98,99
2023-03-15,FR,Retail,NutriBox,NB-FR-001,0,81,81,92,76,99
2023-03-16,FR,Retail,NutriBox,NB-FR-001,0,104,104,107,106,111
2023-03-17,FR,Retail,NutriBox,NB-FR-001,0,59,59,77,80,77
2023-03-18,FR,Retail,NutriBox,NB-FR-001,0,100,100,87,96,92
2023-03-19,FR,Retail,NutriBox,NB-FR-001,0,113,113,109,119,122
2023-03-20,FR,Retail,NutriBox,NB-FR-001,0,129,129,136,145,151
2023-03-21,FR,Retail,NutriBox,NB-FR-001,0,131,131,126,134,139
2023-03-22,FR,Retail,NutriBox,NB-FR-001,0,89,89,92,97,88
2023-03-23,FR,Retail,NutriBox,NB-FR-001,0,95,95,79,80,86
2023-03-24,FR,Retail,NutriBox,NB-FR-001,0,109,109,105,109,98
2023-03-25,FR,Retail,NutriBox,NB-FR-001,0,84,84,83,82,79
2023-03-26,FR,Retail,NutriBox,NB-FR-001,0,135,135,136,146,148
2023-03-27,FR,Retail,NutriBox,NB-FR-001,0,77,77,89,84,77
2023-03-28,FR,Retail,NutriBox,NB-FR-001,0,114,114,111,93,97
2023-03-29,FR,Retail,NutriBox,NB-FR-001,0,114,114,116,102,117
2023-03-30,FR,Retail,NutriBox,NB-FR-001,0,102,102,100,86,95
2023-03-31,FR,Retail,NutriBox,NB-FR-001,0,120,120,121,112,98
2023-04-01,FR,Retail,NutriBox,NB-FR-001,0,110,110,116,96,103
2023-04-02,FR,Retail,NutriBox,NB-FR-001,0,119,119,118,112,117
2023-04-03,FR,Retail,NutriBox,NB-FR-001,0,97,97,101,96,89
2023-04-04,FR,Retail,NutriBox,NB-FR-001,0,98,98,106,97,103
2023-04-05,FR,Retail,NutriBox,NB-FR-001,0,104,104,101,99,107
2023-04-06,FR,Retail,NutriBox,NB-FR-001,0,107,107,107,99,102
2023-04-07,FR,Retail,NutriBox,NB-FR-001,0,100,100,94,83,98
2023-04-08,FR,Retail,NutriBox,NB-FR-001,0,100,100,113,96,113
2023-04-09,FR,Retail,NutriBox,NB-FR-001,0,122,122,147,127,155
2023-04-10,FR,Retail,NutriBox,NB-FR-001,0,111,111,140,116,136
2023-04-11,FR,Retail,NutriBox,NB-FR-001,0,86,86,102,112,91
2023-04-12,FR,Retail,NutriBox,NB-FR-001,0,132,132,118,122,134
2023-04-13,FR,Retail,NutriBox,NB-FR-001,0,134,134,141,135,129
2023-04-14,FR,Retail,NutriBox,NB-FR-001,0,106,106,111,97,115
2023-04-15,FR,Retail,NutriBox,NB-FR-001,0,113,113,102,90,92
2023-04-16,FR,Retail,NutriBox,NB-FR-001,1,121,121,129,120,119
2023-04-17,FR,Retail,NutriBox,NB-FR-001,0,121,121,129,126,131
2023-04-18,FR,Retail,NutriBox,NB-FR-001,0,119,119,109,133,126
2023-04-19,FR,Retail,NutriBox,NB-FR-001,0,58,58,68,56,66
2023-04-20,FR,Retail,NutriBox,NB-FR-001,0,79,79,68,69,67
2023-04-21,FR,Retail,NutriBox,NB-FR-001,0,96,96,97,92,99
2023-04-22,FR,Retail,NutriBox,NB-FR-001,0,121,121,118,109,134
2023-04-23,FR,Retail,NutriBox,NB-FR-001,0,121,121,111,119,112
2023-04-24,FR,Retail,NutriBox,NB-FR-001,0,142,142,135,111,144
2023-04-25,FR,Retail,NutriBox,NB-FR-001,0,90,90,106,107,117
2023-04-26,FR,Retail,NutriBox,NB-FR-001,0,136,136,123,112,142
2023-04-27,FR,Retail,NutriBox,NB-FR-001,0,117,117,112,116,122
2023-04-28,FR,Retail,NutriBox,NB-FR-001,0,87,87,87,99,91
2023-04-29,FR,Retail,NutriBox,NB-FR-001,0,100,100,103,90,95
2023-04-30,FR,Retail,NutriBox,NB-FR-001,0,106,106,126,132,132
2023-05-01,FR,Retail,NutriBox,NB-FR-001,0,108,108,113,101,116
2023-05-02,FR,Retail,NutriBox,NB-FR-001,0,124,124,125,129,116
2023-05-03,FR,Retail,NutriBox,NB-FR-001,0,119,119,132,128,142
2023-05-04,FR,Retail,NutriBox,NB-FR-001,0,126,126,124,120,136
2023-05-05,FR,Retail,NutriBox,NB-FR-001,0,125,125,132,161,153
2023-05-06,FR,Retail,NutriBox,NB-FR-001,0,112,112,106,110,121
2023-05-07,FR,Retail,NutriBox,NB-FR-001,0,150,150,128,134,116
2023-05-08,FR,Retail,NutriBox,NB-FR-001,0,125,125,131,156,146
2023-05-09,FR,Retail,NutriBox,NB-FR-001,0,96,96,109,106,102
2023-05-10,FR,Retail,NutriBox,NB-FR-001,0,111,111,96,89,102
2023-05-11,FR,Retail,NutriBox,NB-FR-001,0,120,120,115,110,132
2023-05-12,FR,Retail,NutriBox,NB-FR-001,0,143,143,149,164,162
2023-05-13,FR,Retail,NutriBox,NB-FR-001,0,80,80,99,99,100
2023-05-14,FR,Retail,NutriBox,NB-FR-001,0,109,109,111,98,120
2023-05-15,FR,Retail,NutriBox,NB-FR-001,0,126,126,104,112,141
2023-05-16,FR,Retail,NutriBox,NB-FR-001,0,126,126,145,140,140
2023-05-17,FR,Retail,NutriBox,NB-FR-001,0,110,110,121,106,122
2023-05-18,FR,Retail,NutriBox,NB-FR-001,0,140,140,134,114,142
2023-05-19,FR,Retail,NutriBox,NB-FR-001,0,130,130,105,98,101
2023-05-20,FR,Retail,NutriBox,NB-FR-001,0,130,130,126,118,122
2023-05-21,FR,Retail,NutriBox,NB-FR-001,1,202,202,186,174,206
2023-05-22,FR,Retail,NutriBox,NB-FR-001,0,78,78,77,85,74
2023-05-23,FR,Retail,NutriBox,NB-FR-001,0,95,95,93,93,115
2023-05-24,FR,Retail,NutriBox,NB-FR-001,0,97,97,106,112,104
2023-05-25,FR,Retail,NutriBox,NB-FR-001,0,149,149,147,127,149
2023-05-26,FR,Retail,NutriBox,NB-FR-001,0,100,100,114,127,139
2023-05-27,FR,Retail,NutriBox,NB-FR-001,1,160,160,173,171,179
2023-05-28,FR,Retail,NutriBox,NB-FR-001,1,103,103,104,97,98
2023-05-29,FR,Retail,NutriBox,NB-FR-001,0,117,117,102,109,112
2023-05-30,FR,Retail,NutriBox,NB-FR-001,0,116,116,99,107,112
2023-05-31,FR,Retail,NutriBox,NB-FR-001,0,113,113,105,105,116
2023-06-01,FR,Retail,NutriBox,NB-FR-001,0,143,143,129,142,141
2023-06-02,FR,Retail,NutriBox,NB-FR-001,0,182,182,156,162,186
2023-06-03,FR,Retail,NutriBox,NB-FR-001,0,121,121,135,121,152
2023-06-04,FR,Retail,NutriBox,NB-FR-001,0,106,106,109,113,101
2023-06-05,FR,Retail,NutriBox,NB-FR-001,0,141,141,135,134,170
2023-06-06,FR,Retail,NutriBox,NB-FR-001,0,104,104,112,110,97
2023-06-07,FR,Retail,NutriBox,NB-FR-001,0,135,135,142,128,159
2023-06-08,FR,Retail,NutriBox,NB-FR-001,0,106,106,120,92,115
2023-06-09,FR,Retail,NutriBox,NB-FR-001,1,252,252,231,228,263
2023-06-10,FR,Retail,NutriBox,NB-FR-001,0,195,195,199,174,197
2023-06-11,FR,Retail,NutriBox,NB-FR-001,1,220,220,248,232,214
2023-06-12,FR,Retail,NutriBox,NB-FR-001,0,102,102,104,102,118
2023-06-13,FR,Retail,NutriBox,NB-FR-001,0,111,111,130,118,143
2023-06-14,FR,Retail,NutriBox,NB-FR-001,0,188,188,179,169,181
2023-06-15,FR,Retail,NutriBox,NB-FR-001,0,141,141,152,154,161
2023-06-16,FR,Retail,NutriBox,NB-FR-001,0,173,173,146,152,149
2023-06-17,FR,Retail,NutriBox,NB-FR-001,0,172,172,176,149,189
2023-06-18,FR,Retail,NutriBox,NB-FR-001,0,192,192,185,151,222
2023-06-19,FR,Retail,NutriBox,NB-FR-001,1,185,185,206,186,190
2023-06-20,FR,Retail,NutriBox,NB-FR-001,0,201,201,205,182,191
2023-06-21,FR,Retail,NutriBox,NB-FR-001,0,116,116,106,100,123
2023-06-22,FR,Retail,NutriBox,NB-FR-001,0,196,196,178,167,220
2023-06-23,FR,Retail,NutriBox,NB-FR-001,0,189,189,186,172,179
2023-06-24,FR,Retail,NutriBox,NB-FR-001,0,117,117,145,122,134
2023-06-25,FR,Retail,NutriBox,NB-FR-001,0,152,152,159,147,190
2023-06-26,FR,Retail,NutriBox,NB-FR-001,0,127,127,119,130,129
2023-06-27,FR,Retail,NutriBox,NB-FR-001,0,114,114,121,121,132
2023-06-28,FR,Retail,NutriBox,NB-FR-001,0,139,139,168,168,188
2023-06-29,FR,Retail,NutriBox,NB-FR-001,0,141,141,150,132,132
2023-06-30,FR,Retail,NutriBox,NB-FR-001,0,186,186,150,170,155
2023-07-01,FR,Retail,NutriBox,NB-FR-001,0,163,163,171,161,186
2023-07-02,FR,Retail,NutriBox,NB-FR-001,0,222,222,190,204,203
2023-07-03,FR,Retail,NutriBox,NB-FR-001,1,145,145,164,138,155
2023-07-04,FR,Retail,NutriBox,NB-FR-001,0,162,162,151,149,130
2023-07-05,FR,Retail,NutriBox,NB-FR-001,0,184,184,177,184,169
2023-07-06,FR,Retail,NutriBox,NB-FR-001,0,151,151,141,140,148
2023-07-07,FR,Retail,NutriBox,NB-FR-001,0,209,209,201,212,189
2023-07-08,FR,Retail,NutriBox,NB-FR-001,1,114,114,119,128,120
2023-07-09,FR,Retail,NutriBox,NB-FR-001,0,128,128,142,125,131
2023-07-10,FR,Retail,NutriBox,NB-FR-001,0,157,157,151,166,156
2023-07-11,FR,Retail,NutriBox,NB-FR-001,0,196,196,197,173,198
2023-07-12,FR,Retail,NutriBox,NB-FR-001,1,302,302,326,309,374
2023-07-13,FR,Retail,NutriBox,NB-FR-001,1,235,235,213,149,211
2023-07-14,FR,Retail,NutriBox,NB-FR-001,0,135,135,133,125,155
2023-07-15,FR,Retail,NutriBox,NB-FR-001,0,166,166,167,181,159
2023-07-16,FR,Retail,NutriBox,NB-FR-001,0,104,104,105,107,114
2023-07-17,FR,Retail,NutriBox,NB-FR-001,0,169,169,178,157,149
2023-07-18,FR,Retail,NutriBox,NB-FR-001,0,187,187,186,151,164
2023-07-19,FR,Retail,NutriBox,NB-FR-001,1,243,243,209,236,233
2023-07-20,FR,Retail,NutriBox,NB-FR-001,0,125,125,122,111,109
2023-07-21,FR,Retail,NutriBox,NB-FR-001,0,222,222,192,185,213
2023-07-22,FR,Retail,NutriBox,NB-FR-001,0,153,153,151,156,173
2023-07-23,FR,Retail,NutriBox,NB-FR-001,1,186,186,169,170,161
2023-07-24,FR,Retail,NutriBox,NB-FR-001,0,199,199,188,171,183
2023-07-25,FR,Retail,NutriBox,NB-FR-001,0,148,148,139,151,141
2023-07-26,FR,Retail,NutriBox,NB-FR-001,0,79,79,84,82,75
2023-07-27,FR,Retail,NutriBox,NB-FR-001,0,141,141,153,141,140
2023-07-28,FR,Retail,NutriBox,NB-FR-001,0,201,201,201,165,174
2023-07-29,FR,Retail,NutriBox,NB-FR-001,0,115,115,141,151,139
2023-07-30,FR,Retail,NutriBox,NB-FR-001,0,108,108,143,146,140
2023-07-31,FR,Retail,NutriBox,NB-FR-001,0,192,192,185,174,196
2023-08-01,FR,Retail,NutriBox,NB-FR-001,1,189,189,186,188,211
2023-08-02,FR,Retail,NutriBox,NB-FR-001,0,140,140,138,124,169
2023-08-03,FR,Retail,NutriBox,NB-FR-001,0,199,199,190,206,207
2023-08-04,FR,Retail,NutriBox,NB-FR-001,0,152,152,147,132,166
2023-08-05,FR,Retail,NutriBox,NB-FR-001,0,161,161,136,131,127
2023-08-06,FR,Retail,NutriBox,NB-FR-001,0,148,148,159,144,164
2023-08-07,FR,Retail,NutriBox,NB-FR-001,0,183,183,164,178,175
2023-08-08,FR,Retail,NutriBox,NB-FR-001,0,148,148,156,151,159
2023-08-09,FR,Retail,NutriBox,NB-FR-001,0,168,168,179,162,188
2023-08-10,FR,Retail,NutriBox,NB-FR-001,0,111,111,118,118,147
2023-08-11,FR,Retail,NutriBox,NB-FR-001,0,159,159,148,178,141
2023-08-12,FR,Retail,NutriBox,NB-FR-001,0,155,155,169,158,180
2023-08-13,FR,Retail,NutriBox,NB-FR-001,0,170,170,185,182,189
2023-08-14,FR,Retail,NutriBox,NB-FR-001,0,169,169,183,177,145
2023-08-15,FR,Retail,NutriBox,NB-FR-001,1,209,209,225,214,224
2023-08-16,FR,Retail,NutriBox,NB-FR-001,0,151,151,168,160,180
2023-08-17,FR,Retail,NutriBox,NB-FR-001,0,203,203,201,202,206
2023-08-18,FR,Retail,NutriBox,NB-FR-001,0,138,138,162,165,200
2023-08-19,FR,Retail,NutriBox,NB-FR-001,0,199,199,198,181,176
2023-08-20,FR,Retail,NutriBox,NB-FR-001,0,110,110,138,124,131
2023-08-21,FR,Retail,NutriBox,NB-FR-001,0,166,166,185,172,186
2023-08-22,FR,Retail,NutriBox,NB-FR-001,0,170,170,169,174,158
2023-08-23,FR,Retail,NutriBox,NB-FR-001,0,155,155,164,181,153
2023-08-24,FR,Retail,NutriBox,NB-FR-001,0,186,186,177,185,176
2023-08-25,FR,Retail,NutriBox,NB-FR-001,0,163,163,164,167,176
2023-08-26,FR,Retail,NutriBox,NB-FR-001,0,192,192,209,190,224
2023-08-27,FR,Retail,NutriBox,NB-FR-001,0,156,156,137,146,126
2023-08-28,FR,Retail,NutriBox,NB-FR-001,0,181,181,172,176,237
2023-08-29,FR,Retail,NutriBox,NB-FR-001,0,234,234,232,250,247
2023-08-30,FR,Retail,NutriBox,NB-FR-001,1,279,279,282,266,260
2023-08-31,FR,Retail,NutriBox,NB-FR-001,0,180,180,147,176,186
2023-09-01,FR,Retail,NutriBox,NB-FR-001,0,97,97,102,91,116
2023-09-02,FR,Retail,NutriBox,NB-FR-001,0,109,109,108,103,102
2023-09-03,FR,Retail,NutriBox,NB-FR-001,0,179,179,165,165,176
2023-09-04,FR,Retail,NutriBox,NB-FR-001,0,104,104,108,95,122
2023-09-05,FR,Retail,NutriBox,NB-FR-001,1,165,165,169,164,184
2023-09-06,FR,Retail,NutriBox,NB-FR-001,0,116,116,128,135,116
2023-09-07,FR,Retail,NutriBox,NB-FR-001,0,152,152,124,136,133
2023-09-08,FR,Retail,NutriBox,NB-FR-001,0,130,130,126,130,130
2023-09-09,FR,Retail,NutriBox,NB-FR-001,0,145,145,111,122,125
2023-09-10,FR,Retail,NutriBox,NB-FR-001,0,129,129,125,107,106
2023-09-11,FR,Retail,NutriBox,NB-FR-001,0,92,92,95,89,94
2023-09-12,FR,Retail,NutriBox,NB-FR-001,0,123,123,106,117,85
2023-09-13,FR,Retail,NutriBox,NB-FR-001,0,92,92,90,88,81
2023-09-14,FR,Retail,NutriBox,NB-FR-001,0,93,93,91,84,101
2023-09-15,FR,Retail,NutriBox,NB-FR-001,0,101,101,86,59,74
2023-09-16,FR,Retail,NutriBox,NB-FR-001,0,126,126,128,135,135
2023-09-17,FR,Retail,NutriBox,NB-FR-001,0,128,128,125,125,119
2023-09-18,FR,Retail,NutriBox,NB-FR-001,0,100,100,103,106,81
2023-09-19,FR,Retail,NutriBox,NB-FR-001,0,128,128,133,146,139
2023-09-20,FR,Retail,NutriBox,NB-FR-001,0,119,119,109,117,113
2023-09-21,FR,Retail,NutriBox,NB-FR-001,0,124,124,103,95,107
2023-09-22,FR,Retail,NutriBox,NB-FR-001,0,133,133,127,139,145
2023-09-23,FR,Retail,NutriBox,NB-FR-001,0,125,125,114,104,101
2023-09-24,FR,Retail,NutriBox,NB-FR-001,0,165,165,151,148,159
2023-09-25,FR,Retail,NutriBox,NB-FR-001,0,86,86,79,73,76
2023-09-26,FR,Retail,NutriBox,NB-FR-001,0,119,119,128,124,121
2023-09-27,FR,Retail,NutriBox,NB-FR-001,0,128,128,140,121,148
2023-09-28,FR,Retail,NutriBox,NB-FR-001,0,133,133,111,127,139
2023-09-29,FR,Retail,NutriBox,NB-FR-001,0,129,129,129,103,142
2023-09-30,FR,Retail,NutriBox,NB-FR-001,0,168,168,161,157,166
2023-10-01,FR,Retail,NutriBox,NB-FR-001,0,135,135,135,127,165
2023-10-02,FR,Retail,NutriBox,NB-FR-001,0,127,127,145,126,126
2023-10-03,FR,Retail,NutriBox,NB-FR-001,0,121,121,124,115,141
2023-10-04,FR,Retail,NutriBox,NB-FR-001,0,142,142,115,117,114
2023-10-05,FR,Retail,NutriBox,NB-FR-001,0,134,134,109,114,124
2023-10-06,FR,Retail,NutriBox,NB-FR-001,0,136,136,146,131,128
2023-10-07,FR,Retail,NutriBox,NB-FR-001,1,213,213,175,175,193
2023-10-08,FR,Retail,NutriBox,NB-FR-001,0,158,158,136,127,114
2023-10-09,FR,Retail,NutriBox,NB-FR-001,0,129,129,104,121,129
2023-10-10,FR,Retail,NutriBox,NB-FR-001,0,77,77,82,81,94
2023-10-11,FR,Retail,NutriBox,NB-FR-001,0,99,99,110,87,118
2023-10-12,FR,Retail,NutriBox,NB-FR-001,0,129,129,132,127,165
2023-10-13,FR,Retail,NutriBox,NB-FR-001,1,213,213,198,208,220
2023-10-14,FR,Retail,NutriBox,NB-FR-001,0,115,115,83,94,93
2023-10-15,FR,Retail,NutriBox,NB-FR-001,0,131,131,125,114,127
2023-10-16,FR,Retail,NutriBox,NB-FR-001,0,123,123,144,110,140
2023-10-17,FR,Retail,NutriBox,NB-FR-001,0,108,108,109,125,116
2023-10-18,FR,Retail,NutriBox,NB-FR-001,0,101,101,102,94,109
2023-10-19,FR,Retail,NutriBox,NB-FR-001,1,169,169,180,181,188
2023-10-20,FR,Retail,NutriBox,NB-FR-001,0,150,150,142,135,154
2023-10-21,FR,Retail,NutriBox,NB-FR-001,0,84,84,91,87,91
2023-10-22,FR,Retail,NutriBox,NB-FR-001,0,98,98,102,102,84
2023-10-23,FR,Retail,NutriBox,NB-FR-001,0,97,97,109,100,111
2023-10-24,FR,Retail,NutriBox,NB-FR-001,0,137,137,125,126,115
2023-10-25,FR,Retail,NutriBox,NB-FR-001,1,245,245,239,216,242
2023-10-26,FR,Retail,NutriBox,NB-FR-001,0,123,123,125,143,133
2023-10-27,FR,Retail,NutriBox,NB-FR-001,0,136,136,122,128,134
2023-10-28,FR,Retail,NutriBox,NB-FR-001,0,132,132,109,128,123
2023-10-29,FR,Retail,NutriBox,NB-FR-001,0,163,163,152,173,139
2023-10-30,FR,Retail,NutriBox,NB-FR-001,0,108,108,105,114,138
2023-10-31,FR,Retail,NutriBox,NB-FR-001,0,109,109,111,104,113
2023-11-01,FR,Retail,NutriBox,NB-FR-001,0,181,181,149,168,150
2023-11-02,FR,Retail,NutriBox,NB-FR-001,0,154,154,138,148,145
2023-11-03,FR,Retail,NutriBox,NB-FR-001,0,150,150,170,163,159
2023-11-04,FR,Retail,NutriBox,NB-FR-001,0,163,163,152,128,149
2023-11-05,FR,Retail,NutriBox,NB-FR-001,0,107,107,108,109,123
2023-11-06,FR,Retail,NutriBox,NB-FR-001,0,176,176,162,155,151
2023-11-07,FR,Retail,NutriBox,NB-FR-001,0,134,134,117,128,124
2023-11-08,FR,Retail,NutriBox,NB-FR-001,0,166,166,189,179,196
2023-11-09,FR,Retail,NutriBox,NB-FR-001,0,143,143,143,128,123
2023-11-10,FR,Retail,NutriBox,NB-FR-001,0,132,132,134,146,172
2023-11-11,FR,Retail,NutriBox,NB-FR-001,0,121,121,135,150,100
2023-11-12,FR,Retail,NutriBox,NB-FR-001,0,188,188,186,177,168
2023-11-13,FR,Retail,NutriBox,NB-FR-001,1,192,192,177,203,219
2023-11-14,FR,Retail,NutriBox,NB-FR-001,0,133,133,111,105,118
2023-11-15,FR,Retail,NutriBox,NB-FR-001,1,305,305,237,318,251
2023-11-16,FR,Retail,NutriBox,NB-FR-001,0,126,126,120,126,135
2023-11-17,FR,Retail,NutriBox,NB-FR-001,0,179,179,179,187,166
2023-11-18,FR,Retail,NutriBox,NB-FR-001,0,223,223,219,240,263
2023-11-19,FR,Retail,NutriBox,NB-FR-001,0,149,149,164,149,174
2023-11-20,FR,Retail,NutriBox,NB-FR-001,0,156,156,163,147,163
2023-11-21,FR,Retail,NutriBox,NB-FR-001,0,140,140,143,142,159
2023-11-22,FR,Retail,NutriBox,NB-FR-001,0,166,166,152,139,143
2023-11-23,FR,Retail,NutriBox,NB-FR-001,0,93,93,102,87,114
2023-11-24,FR,Retail,NutriBox,NB-FR-001,1,274,274,269,242,270
2023-11-25,FR,Retail,NutriBox,NB-FR-001,0,125,125,158,140,140
