Date,Warehouse_ID,SKU,Inbound_Units,Outbound_Units,Coverage_Days,OOS_Flag,LeadTime_Signal_Days
2023-01-11,WH_4,ECOBIO1L,428,70,23,0,8
2023-01-11,WH_5,ECO100,139,61,10,0,7
2023-01-11,WH_5,ECO250,302,778,1,0,3
2023-01-11,WH_5,ECO500,24,147,42,0,10
2023-01-11,WH_5,ECOBIO1L,335,205,12,0,6
2023-01-11,WH_6,ECO100,186,37,36,0,11
2023-01-11,WH_6,ECO250,319,557,5,0,9
2023-01-11,WH_6,ECO500,345,672,43,0,5
2023-01-11,WH_6,ECOBIO1L,20,149,21,0,9
2023-01-11,WH_7,ECO100,180,781,19,0,8
2023-01-11,WH_7,ECO250,385,510,22,0,7
2023-01-11,WH_7,ECO500,401,740,16,0,10
2023-01-11,WH_7,ECOBIO1L,411,140,39,0,3
2023-01-11,WH_8,ECO100,86,579,44,0,3
2023-01-11,WH_8,ECO250,313,714,7,0,11
2023-01-11,WH_8,ECO500,290,317,36,0,8
2023-01-11,WH_8,ECOBIO1L,300,621,10,0,8
2023-01-11,WH_9,ECO100,365,706,9,0,6
2023-01-11,WH_9,ECO250,334,784,7,0,6
2023-01-11,WH_9,ECO500,403,80,39,0,7
2023-01-11,WH_9,ECOBIO1L,148,255,30,0,8
2023-01-11,WH_10,ECO100,186,82,8,0,11
2023-01-11,WH_10,ECO250,338,285,40,0,11
2023-01-11,WH_10,ECO500,125,161,26,0,7
2023-01-11,WH_10,ECOBIO1L,481,509,22,0,3
2023-01-11,WH_11,ECO100,136,93,30,0,3
2023-01-11,WH_11,ECO250,79,379,24,0,2
2023-01-11,WH_11,ECO500,440,458,38,0,11
2023-01-11,WH_11,ECOBIO1L,376,640,31,0,9
2023-01-11,WH_12,ECO100,61,262,42,0,2
2023-01-11,WH_12,ECO250,158,321,12,1,3
2023-01-11,WH_12,ECO500,218,652,20,0,10
2023-01-11,WH_12,ECOBIO1L,240,483,6,0,11
2023-01-12,WH_1,ECO100,76,28,26,0,6
2023-01-12,WH_1,ECO250,16,452,27,0,3
2023-01-12,WH_1,ECO500,149,578,31,0,9
2023-01-12,WH_1,ECOBIO1L,375,228,27,0,11
2023-01-12,WH_2,ECO100,56,539,11,0,8
2023-01-12,WH_2,ECO250,34,339,14,0,4
2023-01-12,WH_2,ECO500,479,770,24,0,10
2023-01-12,WH_2,ECOBIO1L,83,781,42,0,6
2023-01-12,WH_3,ECO100,312,322,4,0,4
2023-01-12,WH_3,ECO250,39,773,15,0,10
2023-01-12,WH_3,ECO500,372,397,17,0,7
2023-01-12,WH_3,ECOBIO1L,61,726,7,0,6
2023-01-12,WH_4,ECO100,40,274,16,0,3
2023-01-12,WH_4,ECO250,320,765,1,0,10
2023-01-12,WH_4,ECO500,103,153,8,0,5
2023-01-12,WH_4,ECOBIO1L,160,216,43,0,9
2023-01-12,WH_5,ECO100,376,632,16,0,11
2023-01-12,WH_5,ECO250,417,25,16,1,10
2023-01-12,WH_5,ECO500,484,211,1,0,4
2023-01-12,WH_5,ECOBIO1L,82,222,23,0,10
2023-01-12,WH_6,ECO100,172,182,27,0,5
2023-01-12,WH_6,ECO250,473,107,30,0,7
2023-01-12,WH_6,ECO500,400,777,9,0,9
2023-01-12,WH_6,ECOBIO1L,66,203,9,0,6
2023-01-12,WH_7,ECO100,99,606,16,0,9
2023-01-12,WH_7,ECO250,417,625,37,0,6
2023-01-12,WH_7,ECO500,0,672,39,0,4
2023-01-12,WH_7,ECOBIO1L,391,477,2,0,8
2023-01-12,WH_8,ECO100,161,271,9,0,9
2023-01-12,WH_8,ECO250,359,217,4,1,6
2023-01-12,WH_8,ECO500,108,329,14,0,6
2023-01-12,WH_8,ECOBIO1L,102,216,1,0,7
2023-01-12,WH_9,ECO100,357,404,19,0,4
2023-01-12,WH_9,ECO250,161,508,43,0,11
2023-01-12,WH_9,ECO500,120,259,9,0,8
2023-01-12,WH_9,ECOBIO1L,351,83,1,0,7
2023-01-12,WH_10,ECO100,74,268,41,0,8
2023-01-12,WH_10,ECO250,149,707,29,1,5
2023-01-12,WH_10,ECO500,235,108,4,0,2
2023-01-12,WH_10,ECOBIO1L,258,426,40,0,5
2023-01-12,WH_11,ECO100,458,251,27,0,2
2023-01-12,WH_11,ECO250,174,318,38,0,6
2023-01-12,WH_11,ECO500,180,448,30,0,2
2023-01-12,WH_11,ECOBIO1L,190,586,20,0,10
2023-01-12,WH_12,ECO100,436,774,29,0,6
2023-01-12,WH_12,ECO250,237,738,39,0,9
2023-01-12,WH_12,ECO500,276,363,17,0,9
2023-01-12,WH_12,ECOBIO1L,287,639,34,0,7
2023-01-13,WH_1,ECO100,94,85,37,0,9
2023-01-13,WH_1,ECO250,446,584,41,0,3
2023-01-13,WH_1,ECO500,426,453,25,1,6
2023-01-13,WH_1,ECOBIO1L,211,98,33,0,2
2023-01-13,WH_2,ECO100,195,111,29,0,6
2023-01-13,WH_2,ECO250,329,593,40,0,9
2023-01-13,WH_2,ECO500,412,757,12,0,10
2023-01-13,WH_2,ECOBIO1L,26,407,37,0,9
2023-01-13,WH_3,ECO100,94,444,26,0,10
2023-01-13,WH_3,ECO250,197,447,10,0,10
2023-01-13,WH_3,ECO500,177,220,10,0,11
2023-01-13,WH_3,ECOBIO1L,409,507,39,0,10
2023-01-13,WH_4,ECO100,30,648,24,0,11
2023-01-13,WH_4,ECO250,199,26,13,0,10
2023-01-13,WH_4,ECO500,14,615,19,0,6
2023-01-13,WH_4,ECOBIO1L,38,315,1,0,11
2023-01-13,WH_5,ECO100,200,799,21,0,6
2023-01-13,WH_5,ECO250,303,608,2,0,6
2023-01-13,WH_5,ECO500,159,783,40,0,7
2023-01-13,WH_5,ECOBIO1L,75,203,30,1,2
2023-01-13,WH_6,ECO100,376,138,5,0,5
2023-01-13,WH_6,ECO250,385,366,42,0,3
2023-01-13,WH_6,ECO500,463,677,44,0,11
2023-01-13,WH_6,ECOBIO1L,82,722,42,0,10
2023-01-13,WH_7,ECO100,169,456,20,0,10
2023-01-13,WH_7,ECO250,304,65,24,0,9
2023-01-13,WH_7,ECO500,61,333,4,1,10
2023-01-13,WH_7,ECOBIO1L,349,489,7,0,11
2023-01-13,WH_8,ECO100,75,304,32,0,5
2023-01-13,WH_8,ECO250,192,206,29,0,10
2023-01-13,WH_8,ECO500,128,798,43,0,3
2023-01-13,WH_8,ECOBIO1L,289,693,1,1,6
2023-01-13,WH_9,ECO100,378,504,9,0,8
2023-01-13,WH_9,ECO250,100,467,22,0,2
2023-01-13,WH_9,ECO500,225,119,42,0,4
2023-01-13,WH_9,ECOBIO1L,161,477,4,0,10
2023-01-13,WH_10,ECO100,485,156,20,0,3
2023-01-13,WH_10,ECO250,341,515,3,0,9
2023-01-13,WH_10,ECO500,398,600,31,0,11
2023-01-13,WH_10,ECOBIO1L,449,208,16,0,8
2023-01-13,WH_11,ECO100,437,335,35,1,8
2023-01-13,WH_11,ECO250,121,468,3,0,2
2023-01-13,WH_11,ECO500,54,330,27,0,10
2023-01-13,WH_11,ECOBIO1L,273,353,36,0,4
2023-01-13,WH_12,ECO100,422,117,37,0,7
2023-01-13,WH_12,ECO250,375,583,36,1,8
2023-01-13,WH_12,ECO500,414,332,43,0,9
2023-01-13,WH_12,ECOBIO1L,291,438,8,0,5
2023-01-14,WH_1,ECO100,184,497,5,0,5
2023-01-14,WH_1,ECO250,103,226,29,0,4
2023-01-14,WH_1,ECO500,240,192,41,0,4
2023-01-14,WH_1,ECOBIO1L,87,276,12,0,2
2023-01-14,WH_2,ECO100,478,523,27,0,3
2023-01-14,WH_2,ECO250,93,400,15,0,11
2023-01-14,WH_2,ECO500,167,299,15,0,6
2023-01-14,WH_2,ECOBIO1L,479,42,27,0,11
2023-01-14,WH_3,ECO100,311,456,28,0,5
2023-01-14,WH_3,ECO250,256,41,26,0,10
2023-01-14,WH_3,ECO500,273,142,5,0,9
2023-01-14,WH_3,ECOBIO1L,427,38,4,0,10
2023-01-14,WH_4,ECO100,241,288,30,0,4
2023-01-14,WH_4,ECO250,434,262,33,0,2
2023-01-14,WH_4,ECO500,314,180,18,0,9
2023-01-14,WH_4,ECOBIO1L,36,28,39,0,8
2023-01-14,WH_5,ECO100,435,21,20,0,7
2023-01-14,WH_5,ECO250,437,273,21,0,5
2023-01-14,WH_5,ECO500,149,619,22,0,10
2023-01-14,WH_5,ECOBIO1L,367,611,33,0,10
2023-01-14,WH_6,ECO100,16,281,43,0,7
2023-01-14,WH_6,ECO250,64,136,16,0,7
2023-01-14,WH_6,ECO500,379,741,39,0,11
2023-01-14,WH_6,ECOBIO1L,227,626,8,0,7
2023-01-14,WH_7,ECO100,297,442,13,0,3
2023-01-14,WH_7,ECO250,256,531,3,0,10
2023-01-14,WH_7,ECO500,438,250,16,0,6
2023-01-14,WH_7,ECOBIO1L,42,97,28,0,6
2023-01-14,WH_8,ECO100,210,460,5,0,4
2023-01-14,WH_8,ECO250,344,693,37,0,8
2023-01-14,WH_8,ECO500,309,599,34,0,4
2023-01-14,WH_8,ECOBIO1L,347,350,26,0,10
2023-01-14,WH_9,ECO100,35,516,34,0,2
2023-01-14,WH_9,ECO250,377,293,37,0,10
2023-01-14,WH_9,ECO500,204,417,18,1,8
2023-01-14,WH_9,ECOBIO1L,299,240,29,0,10
2023-01-14,WH_10,ECO100,207,555,17,0,5
2023-01-14,WH_10,ECO250,335,436,42,0,10
2023-01-14,WH_10,ECO500,234,132,43,0,6
2023-01-14,WH_10,ECOBIO1L,499,609,24,0,8
2023-01-14,WH_11,ECO100,463,184,24,0,2
2023-01-14,WH_11,ECO250,209,245,6,0,4
2023-01-14,WH_11,ECO500,84,129,13,1,11
2023-01-14,WH_11,ECOBIO1L,43,100,12,0,8
2023-01-14,WH_12,ECO100,356,223,35,0,3
2023-01-14,WH_12,ECO250,321,794,36,0,6
2023-01-14,WH_12,ECO500,153,162,17,1,10
2023-01-14,WH_12,ECOBIO1L,472,739,9,0,10
2023-01-15,WH_1,ECO100,168,793,4,0,5
2023-01-15,WH_1,ECO250,345,185,7,0,11
2023-01-15,WH_1,ECO500,323,380,11,0,9
2023-01-15,WH_1,ECOBIO1L,298,245,40,0,5
2023-01-15,WH_2,ECO100,87,711,41,0,3
2023-01-15,WH_2,ECO250,430,178,22,0,4
2023-01-15,WH_2,ECO500,270,757,29,0,11
2023-01-15,WH_2,ECOBIO1L,225,444,34,0,9
2023-01-15,WH_3,ECO100,178,358,25,0,11
2023-01-15,WH_3,ECO250,296,615,33,0,6
2023-01-15,WH_3,ECO500,354,149,38,0,8
2023-01-15,WH_3,ECOBIO1L,427,60,29,0,5
2023-01-15,WH_4,ECO100,67,98,33,0,5
2023-01-15,WH_4,ECO250,27,628,21,0,5
2023-01-15,WH_4,ECO500,330,761,10,0,3
2023-01-15,WH_4,ECOBIO1L,380,610,8,1,2
2023-01-15,WH_5,ECO100,310,329,6,0,6
2023-01-15,WH_5,ECO250,210,469,43,0,8
2023-01-15,WH_5,ECO500,449,416,28,0,2
2023-01-15,WH_5,ECOBIO1L,71,390,21,0,2
2023-01-15,WH_6,ECO100,299,384,31,0,2
2023-01-15,WH_6,ECO250,181,337,9,0,11
2023-01-15,WH_6,ECO500,395,133,34,0,5
2023-01-15,WH_6,ECOBIO1L,9,680,3,1,2
2023-01-15,WH_7,ECO100,184,564,7,0,2
2023-01-15,WH_7,ECO250,220,27,10,0,3
2023-01-15,WH_7,ECO500,93,697,31,0,10
2023-01-15,WH_7,ECOBIO1L,336,225,11,0,11
2023-01-15,WH_8,ECO100,291,398,33,0,11
2023-01-15,WH_8,ECO250,263,24,6,0,7
2023-01-15,WH_8,ECO500,328,653,31,0,7
2023-01-15,WH_8,ECOBIO1L,255,635,1,0,9
2023-01-15,WH_9,ECO100,283,499,34,0,11
2023-01-15,WH_9,ECO250,118,22,10,0,11
2023-01-15,WH_9,ECO500,387,500,8,0,11
2023-01-15,WH_9,ECOBIO1L,404,766,32,0,6
2023-01-15,WH_10,ECO100,396,123,4,0,4
2023-01-15,WH_10,ECO250,313,721,39,0,5
2023-01-15,WH_10,ECO500,320,578,16,0,2
2023-01-15,WH_10,ECOBIO1L,395,195,39,0,8
2023-01-15,WH_11,ECO100,164,645,8,0,9
2023-01-15,WH_11,ECO250,59,214,38,0,3
2023-01-15,WH_11,ECO500,8,609,44,0,7
2023-01-15,WH_11,ECOBIO1L,430,493,18,0,2
2023-01-15,WH_12,ECO100,483,441,24,0,10
2023-01-15,WH_12,ECO250,236,750,25,0,7
2023-01-15,WH_12,ECO500,412,732,11,0,7
2023-01-15,WH_12,ECOBIO1L,366,542,31,0,10
2023-01-16,WH_1,ECO100,283,594,17,0,7
2023-01-16,WH_1,ECO250,71,591,34,0,5
2023-01-16,WH_1,ECO500,410,310,11,0,4
2023-01-16,WH_1,ECOBIO1L,280,213,6,0,11
2023-01-16,WH_2,ECO100,49,512,20,0,7
2023-01-16,WH_2,ECO250,282,701,34,0,4
2023-01-16,WH_2,ECO500,499,763,7,0,6
2023-01-16,WH_2,ECOBIO1L,128,50,24,1,2
2023-01-16,WH_3,ECO100,198,181,22,0,8
2023-01-16,WH_3,ECO250,434,330,10,0,5
2023-01-16,WH_3,ECO500,9,435,34,0,6
2023-01-16,WH_3,ECOBIO1L,199,113,1,0,8
2023-01-16,WH_4,ECO100,315,67,42,0,9
2023-01-16,WH_4,ECO250,327,574,12,0,6
2023-01-16,WH_4,ECO500,347,377,41,0,9
2023-01-16,WH_4,ECOBIO1L,115,649,12,0,4
2023-01-16,WH_5,ECO100,429,598,44,0,6
2023-01-16,WH_5,ECO250,463,646,23,0,10
2023-01-16,WH_5,ECO500,76,214,27,0,11
2023-01-16,WH_5,ECOBIO1L,190,397,27,0,8
2023-01-16,WH_6,ECO100,477,728,8,0,3
2023-01-16,WH_6,ECO250,240,614,35,0,11
2023-01-16,WH_6,ECO500,468,568,20,1,9
2023-01-16,WH_6,ECOBIO1L,322,652,16,0,9
2023-01-16,WH_7,ECO100,332,72,40,0,10
2023-01-16,WH_7,ECO250,3,370,32,0,3
2023-01-16,WH_7,ECO500,133,143,2,0,7
2023-01-16,WH_7,ECOBIO1L,244,97,39,0,7
2023-01-16,WH_8,ECO100,324,623,17,0,6
2023-01-16,WH_8,ECO250,305,134,43,0,7
2023-01-16,WH_8,ECO500,133,328,22,0,7
2023-01-16,WH_8,ECOBIO1L,492,25,12,0,10
2023-01-16,WH_9,ECO100,464,533,38,0,4
2023-01-16,WH_9,ECO250,156,416,37,0,11
2023-01-16,WH_9,ECO500,86,778,26,0,2
2023-01-16,WH_9,ECOBIO1L,163,226,17,0,8
2023-01-16,WH_10,ECO100,47,652,7,0,3
2023-01-16,WH_10,ECO250,167,568,13,0,9
2023-01-16,WH_10,ECO500,314,221,28,0,11
2023-01-16,WH_10,ECOBIO1L,136,90,10,0,4
2023-01-16,WH_11,ECO100,321,10,12,0,6
2023-01-16,WH_11,ECO250,204,221,19,0,3
2023-01-16,WH_11,ECO500,72,493,12,1,6
2023-01-16,WH_11,ECOBIO1L,1,536,15,0,6
2023-01-16,WH_12,ECO100,140,17,37,0,7
2023-01-16,WH_12,ECO250,326,649,6,0,4
2023-01-16,WH_12,ECO500,251,267,43,0,9
2023-01-16,WH_12,ECOBIO1L,261,655,2,0,9
2023-01-17,WH_1,ECO100,114,396,7,0,2
2023-01-17,WH_1,ECO250,368,722,2,0,6
2023-01-17,WH_1,ECO500,378,436,31,0,10
2023-01-17,WH_1,ECOBIO1L,16,339,39,0,7
2023-01-17,WH_2,ECO100,185,363,5,0,11
2023-01-17,WH_2,ECO250,478,366,25,0,6
2023-01-17,WH_2,ECO500,313,39,33,0,4
2023-01-17,WH_2,ECOBIO1L,261,713,19,0,2
2023-01-17,WH_3,ECO100,431,574,34,0,5
2023-01-17,WH_3,ECO250,40,272,3,0,11
2023-01-17,WH_3,ECO500,33,223,30,0,4
2023-01-17,WH_3,ECOBIO1L,451,378,17,0,10
2023-01-17,WH_4,ECO100,131,373,19,0,3
2023-01-17,WH_4,ECO250,405,421,20,0,3
2023-01-17,WH_4,ECO500,356,669,34,0,8
2023-01-17,WH_4,ECOBIO1L,282,650,24,0,10
2023-01-17,WH_5,ECO100,339,361,38,0,5
2023-01-17,WH_5,ECO250,330,622,12,0,8
2023-01-17,WH_5,ECO500,18,735,29,0,2
2023-01-17,WH_5,ECOBIO1L,125,563,11,0,8
2023-01-17,WH_6,ECO100,23,648,27,0,9
2023-01-17,WH_6,ECO250,347,407,37,0,10
2023-01-17,WH_6,ECO500,175,107,26,1,4
2023-01-17,WH_6,ECOBIO1L,237,189,15,0,2
2023-01-17,WH_7,ECO100,272,364,16,0,10
2023-01-17,WH_7,ECO250,222,221,19,0,3
2023-01-17,WH_7,ECO500,230,446,42,0,5
2023-01-17,WH_7,ECOBIO1L,232,553,2,0,5
2023-01-17,WH_8,ECO100,438,714,41,0,10
2023-01-17,WH_8,ECO250,438,288,4,0,10
2023-01-17,WH_8,ECO500,416,610,21,0,10
2023-01-17,WH_8,ECOBIO1L,236,123,37,0,10
2023-01-17,WH_9,ECO100,373,643,19,0,2
2023-01-17,WH_9,ECO250,493,156,16,0,8
2023-01-17,WH_9,ECO500,240,455,25,0,9
2023-01-17,WH_9,ECOBIO1L,285,791,3,0,3
2023-01-17,WH_10,ECO100,375,755,33,0,11
2023-01-17,WH_10,ECO250,115,627,34,0,2
2023-01-17,WH_10,ECO500,453,508,17,0,11
2023-01-17,WH_10,ECOBIO1L,243,89,4,0,3
2023-01-17,WH_11,ECO100,249,743,5,0,5
2023-01-17,WH_11,ECO250,1,111,33,0,7
2023-01-17,WH_11,ECO500,143,481,28,0,7
2023-01-17,WH_11,ECOBIO1L,1,92,33,0,4
2023-01-17,WH_12,ECO100,439,171,40,0,7
2023-01-17,WH_12,ECO250,153,431,21,0,4
2023-01-17,WH_12,ECO500,497,412,42,0,8
2023-01-17,WH_12,ECOBIO1L,175,429,4,0,10
2023-01-18,WH_1,ECO100,237,47,12,0,8
2023-01-18,WH_1,ECO250,143,227,28,0,5
2023-01-18,WH_1,ECO500,376,461,39,0,7
2023-01-18,WH_1,ECOBIO1L,345,612,39,0,10
2023-01-18,WH_2,ECO100,370,250,3,0,6
2023-01-18,WH_2,ECO250,21,449,11,0,6
2023-01-18,WH_2,ECO500,461,242,18,0,4
2023-01-18,WH_2,ECOBIO1L,221,526,30,0,2
2023-01-18,WH_3,ECO100,407,93,39,0,3
2023-01-18,WH_3,ECO250,64,673,7,0,7
2023-01-18,WH_3,ECO500,487,523,17,0,8
2023-01-18,WH_3,ECOBIO1L,431,728,30,1,4
2023-01-18,WH_4,ECO100,75,159,27,0,6
2023-01-18,WH_4,ECO250,488,762,42,1,11
2023-01-18,WH_4,ECO500,49,495,7,0,3
2023-01-18,WH_4,ECOBIO1L,65,377,40,0,8
2023-01-18,WH_5,ECO100,165,88,41,0,7
2023-01-18,WH_5,ECO250,383,134,35,0,10
2023-01-18,WH_5,ECO500,256,592,35,0,6
2023-01-18,WH_5,ECOBIO1L,34,689,35,0,5
2023-01-18,WH_6,ECO100,56,210,7,0,7
2023-01-18,WH_6,ECO250,373,275,41,0,4
2023-01-18,WH_6,ECO500,462,715,17,0,8
2023-01-18,WH_6,ECOBIO1L,158,316,38,0,9
2023-01-18,WH_7,ECO100,196,316,9,0,8
2023-01-18,WH_7,ECO250,16,561,44,0,11
2023-01-18,WH_7,ECO500,250,766,22,0,6
2023-01-18,WH_7,ECOBIO1L,379,88,1,0,11
2023-01-18,WH_8,ECO100,216,349,1,0,8
2023-01-18,WH_8,ECO250,109,35,23,0,8
2023-01-18,WH_8,ECO500,438,285,11,0,5
2023-01-18,WH_8,ECOBIO1L,91,366,11,0,3
2023-01-18,WH_9,ECO100,42,607,34,0,9
2023-01-18,WH_9,ECO250,169,425,38,0,3
2023-01-18,WH_9,ECO500,161,78,20,1,4
2023-01-18,WH_9,ECOBIO1L,412,594,3,0,4
2023-01-18,WH_10,ECO100,123,426,25,0,11
2023-01-18,WH_10,ECO250,72,274,20,0,10
2023-01-18,WH_10,ECO500,43,692,27,0,10
2023-01-18,WH_10,ECOBIO1L,350,711,38,0,2
2023-01-18,WH_11,ECO100,291,243,33,1,8
2023-01-18,WH_11,ECO250,435,329,1,0,11
2023-01-18,WH_11,ECO500,71,283,40,0,6
2023-01-18,WH_11,ECOBIO1L,406,723,17,1,5
2023-01-18,WH_12,ECO100,17,598,28,0,8
2023-01-18,WH_12,ECO250,139,523,38,0,5
2023-01-18,WH_12,ECO500,84,391,30,0,6
2023-01-18,WH_12,ECOBIO1L,98,721,10,0,3
2023-01-19,WH_1,ECO100,207,628,41,0,7
2023-01-19,WH_1,ECO250,134,83,19,0,7
2023-01-19,WH_1,ECO500,494,473,28,0,2
2023-01-19,WH_1,ECOBIO1L,257,780,19,0,3
2023-01-19,WH_2,ECO100,245,653,21,0,4
2023-01-19,WH_2,ECO250,63,240,40,0,10
2023-01-19,WH_2,ECO500,338,558,2,0,4
2023-01-19,WH_2,ECOBIO1L,452,152,17,0,2
2023-01-19,WH_3,ECO100,116,165,22,0,2
2023-01-19,WH_3,ECO250,412,430,40,0,4
2023-01-19,WH_3,ECO500,185,88,2,0,5
2023-01-19,WH_3,ECOBIO1L,55,525,33,0,9
2023-01-19,WH_4,ECO100,128,578,8,0,9
2023-01-19,WH_4,ECO250,142,638,37,0,3
2023-01-19,WH_4,ECO500,249,36,42,0,8
2023-01-19,WH_4,ECOBIO1L,460,680,36,0,4
2023-01-19,WH_5,ECO100,222,736,7,0,8
2023-01-19,WH_5,ECO250,309,176,12,0,10
2023-01-19,WH_5,ECO500,235,360,17,0,9
2023-01-19,WH_5,ECOBIO1L,341,216,40,0,6
2023-01-19,WH_6,ECO100,51,476,27,0,3
2023-01-19,WH_6,ECO250,414,90,35,0,9
2023-01-19,WH_6,ECO500,172,177,14,0,2
2023-01-19,WH_6,ECOBIO1L,345,349,32,0,5
2023-01-19,WH_7,ECO100,15,77,21,0,8
2023-01-19,WH_7,ECO250,204,335,2,0,10
2023-01-19,WH_7,ECO500,253,779,3,0,7
2023-01-19,WH_7,ECOBIO1L,451,21,3,0,9
2023-01-19,WH_8,ECO100,158,240,33,0,2
2023-01-19,WH_8,ECO250,167,184,39,0,6
2023-01-19,WH_8,ECO500,110,551,11,0,5
2023-01-19,WH_8,ECOBIO1L,81,457,21,0,10
2023-01-19,WH_9,ECO100,272,19,38,0,9
2023-01-19,WH_9,ECO250,181,178,13,0,5
2023-01-19,WH_9,ECO500,350,442,9,0,11
2023-01-19,WH_9,ECOBIO1L,411,430,4,0,6
2023-01-19,WH_10,ECO100,335,489,4,0,2
2023-01-19,WH_10,ECO250,270,515,19,0,8
2023-01-19,WH_10,ECO500,298,272,34,0,5
2023-01-19,WH_10,ECOBIO1L,103,506,6,0,5
2023-01-19,WH_11,ECO100,8,386,31,0,6
2023-01-19,WH_11,ECO250,228,48,39,0,4
2023-01-19,WH_11,ECO500,146,55,32,0,8
2023-01-19,WH_11,ECOBIO1L,42,306,7,0,10
2023-01-19,WH_12,ECO100,370,65,15,0,4
2023-01-19,WH_12,ECO250,437,694,43,0,11
2023-01-19,WH_12,ECO500,188,522,36,0,2
2023-01-19,WH_12,ECOBIO1L,260,334,18,0,2
2023-01-20,WH_1,ECO100,174,196,27,0,8
2023-01-20,WH_1,ECO250,292,107,44,0,2
2023-01-20,WH_1,ECO500,273,360,15,0,4
2023-01-20,WH_1,ECOBIO1L,17,60,43,0,6
2023-01-20,WH_2,ECO100,276,451,30,0,10
2023-01-20,WH_2,ECO250,439,217,30,0,8
2023-01-20,WH_2,ECO500,431,213,39,0,2
2023-01-20,WH_2,ECOBIO1L,88,16,2,0,10
2023-01-20,WH_3,ECO100,490,496,40,0,3
2023-01-20,WH_3,ECO250,191,571,37,0,5
2023-01-20,WH_3,ECO500,431,167,25,0,4
2023-01-20,WH_3,ECOBIO1L,65,293,33,0,10
2023-01-20,WH_4,ECO100,276,387,42,0,7
2023-01-20,WH_4,ECO250,406,587,9,0,4
2023-01-20,WH_4,ECO500,182,139,38,0,9
2023-01-20,WH_4,ECOBIO1L,88,612,34,0,11
2023-01-20,WH_5,ECO100,132,670,31,0,3
2023-01-20,WH_5,ECO250,334,392,28,0,6
2023-01-20,WH_5,ECO500,444,139,33,0,6
2023-01-20,WH_5,ECOBIO1L,216,189,2,0,10
2023-01-20,WH_6,ECO100,471,594,3,0,3
2023-01-20,WH_6,ECO250,214,555,5,0,7
2023-01-20,WH_6,ECO500,211,505,33,0,9
2023-01-20,WH_6,ECOBIO1L,492,524,8,0,11
2023-01-20,WH_7,ECO100,321,542,40,0,4
2023-01-20,WH_7,ECO250,317,18,26,0,3
2023-01-20,WH_7,ECO500,427,288,30,0,2
2023-01-20,WH_7,ECOBIO1L,303,726,29,0,5
2023-01-20,WH_8,ECO100,246,798,28,0,5
2023-01-20,WH_8,ECO250,84,529,21,0,7
2023-01-20,WH_8,ECO500,275,503,9,0,2
2023-01-20,WH_8,ECOBIO1L,14,729,6,0,2
2023-01-20,WH_9,ECO100,46,565,20,0,4
2023-01-20,WH_9,ECO250,59,553,44,0,11
2023-01-20,WH_9,ECO500,458,647,36,0,5
2023-01-20,WH_9,ECOBIO1L,71,354,2,0,5
2023-01-20,WH_10,ECO100,225,409,28,0,5
2023-01-20,WH_10,ECO250,333,378,30,0,6
2023-01-20,WH_10,ECO500,139,657,2,0,6
2023-01-20,WH_10,ECOBIO1L,336,605,27,0,8
2023-01-20,WH_11,ECO100,422,302,42,0,4
2023-01-20,WH_11,ECO250,196,758,1,1,10
2023-01-20,WH_11,ECO500,409,665,16,0,3
2023-01-20,WH_11,ECOBIO1L,346,782,25,0,7
2023-01-20,WH_12,ECO100,1,457,13,0,9
2023-01-20,WH_12,ECO250,448,650,20,0,11
2023-01-20,WH_12,ECO500,251,78,23,0,10
2023-01-20,WH_12,ECOBIO1L,448,277,34,1,4
2023-01-21,WH_1,ECO100,368,389,37,0,8
2023-01-21,WH_1,ECO250,62,694,19,0,3
2023-01-21,WH_1,ECO500,263,344,38,0,4
2023-01-21,WH_1,ECOBIO1L,145,208,44,0,8
2023-01-21,WH_2,ECO100,407,100,23,0,5
2023-01-21,WH_2,ECO250,450,776,6,0,10
2023-01-21,WH_2,ECO500,175,333,23,0,10
2023-01-21,WH_2,ECOBIO1L,349,700,37,0,10
2023-01-21,WH_3,ECO100,379,94,31,0,2
2023-01-21,WH_3,ECO250,353,439,35,0,2
2023-01-21,WH_3,ECO500,245,224,33,0,4
2023-01-21,WH_3,ECOBIO1L,264,160,44,0,6
2023-01-21,WH_4,ECO100,23,468,32,0,2
2023-01-21,WH_4,ECO250,479,497,37,0,11
2023-01-21,WH_4,ECO500,321,544,8,0,3
2023-01-21,WH_4,ECOBIO1L,145,26,3,0,4
2023-01-21,WH_5,ECO100,95,463,37,0,6
2023-01-21,WH_5,ECO250,268,62,22,0,9
2023-01-21,WH_5,ECO500,129,157,12,0,11
2023-01-21,WH_5,ECOBIO1L,340,519,35,0,6
2023-01-21,WH_6,ECO100,370,796,30,0,9
2023-01-21,WH_6,ECO250,208,742,4,0,9
2023-01-21,WH_6,ECO500,233,677,24,0,11
2023-01-21,WH_6,ECOBIO1L,152,73,27,0,6
2023-01-21,WH_7,ECO100,73,229,41,0,6
2023-01-21,WH_7,ECO250,91,588,19,0,7
2023-01-21,WH_7,ECO500,395,551,3,0,11
2023-01-21,WH_7,ECOBIO1L,394,604,15,0,8
2023-01-21,WH_8,ECO100,494,386,13,0,3
2023-01-21,WH_8,ECO250,127,272,15,0,9
2023-01-21,WH_8,ECO500,240,94,4,0,11
2023-01-21,WH_8,ECOBIO1L,85,581,13,0,4
