Week,Country,Channel,SKU,Units
2023-09-04,KE,Ecom,NB-INT-004,0
2023-09-11,KE,Ecom,NB-INT-004,0
2023-09-18,KE,Ecom,NB-INT-004,0
2023-09-25,KE,Ecom,NB-INT-004,0
2023-10-02,KE,Ecom,NB-INT-004,0
2023-10-09,KE,Ecom,NB-INT-004,0
2023-10-16,KE,Ecom,NB-INT-004,0
2023-10-23,KE,Ecom,NB-INT-004,0
2023-10-30,KE,Ecom,NB-INT-004,0
2023-11-06,KE,Ecom,NB-INT-004,0
2023-11-13,KE,Ecom,NB-INT-004,0
2023-11-20,KE,Ecom,NB-INT-004,0
2023-11-27,KE,Ecom,NB-INT-004,0
2023-12-04,KE,Ecom,NB-INT-004,0
2023-12-11,KE,Ecom,NB-INT-004,0
2023-12-18,KE,Ecom,NB-INT-004,0
2023-12-25,KE,Ecom,NB-INT-004,0
2024-01-01,KE,Ecom,NB-INT-004,0
2024-01-08,KE,Ecom,NB-INT-004,19
2024-01-15,KE,Ecom,NB-INT-004,0
2024-01-22,KE,Ecom,NB-INT-004,0
2024-01-29,KE,Ecom,NB-INT-004,9
2024-02-05,KE,Ecom,NB-INT-004,0
2024-02-12,KE,Ecom,NB-INT-004,18
2024-02-19,KE,Ecom,NB-INT-004,0
2024-02-26,KE,Ecom,NB-INT-004,0
2024-03-04,KE,Ecom,NB-INT-004,0
2024-03-11,KE,Ecom,NB-INT-004,0
2024-03-18,KE,Ecom,NB-INT-004,18
2024-03-25,KE,Ecom,NB-INT-004,0
2024-04-01,KE,Ecom,NB-INT-004,0
2024-04-08,KE,Ecom,NB-INT-004,0
2024-04-15,KE,Ecom,NB-INT-004,0
2024-04-22,KE,Ecom,NB-INT-004,0
2024-04-29,KE,Ecom,NB-INT-004,0
2024-05-06,KE,Ecom,NB-INT-004,0
2024-05-13,KE,Ecom,NB-INT-004,0
2024-05-20,KE,Ecom,NB-INT-004,0
2024-05-27,KE,Ecom,NB-INT-004,0
2024-06-03,KE,Ecom,NB-INT-004,0
2024-06-10,KE,Ecom,NB-INT-004,0
2024-06-17,KE,Ecom,NB-INT-004,0
2024-06-24,KE,Ecom,NB-INT-004,0
2024-07-01,KE,Ecom,NB-INT-004,15
2024-07-08,KE,Ecom,NB-INT-004,13
2024-07-15,KE,Ecom,NB-INT-004,0
2024-07-22,KE,Ecom,NB-INT-004,16
2024-07-29,KE,Ecom,NB-INT-004,0
2024-08-05,KE,Ecom,NB-INT-004,13
2024-08-12,KE,Ecom,NB-INT-004,0
2024-08-19,KE,Ecom,NB-INT-004,0
2024-08-26,KE,Ecom,NB-INT-004,0
2024-09-02,KE,Ecom,NB-INT-004,0
2024-09-09,KE,Ecom,NB-INT-004,0
2024-09-16,KE,Ecom,NB-INT-004,13
2024-09-23,KE,Ecom,NB-INT-004,0
2024-09-30,KE,Ecom,NB-INT-004,0
2024-10-07,KE,Ecom,NB-INT-004,0
2024-10-14,KE,Ecom,NB-INT-004,0
2024-10-21,KE,Ecom,NB-INT-004,0
2024-10-28,KE,Ecom,NB-INT-004,0
2024-11-04,KE,Ecom,NB-INT-004,0
2024-11-11,KE,Ecom,NB-INT-004,0
2024-11-18,KE,Ecom,NB-INT-004,0
2024-11-25,KE,Ecom,NB-INT-004,0
2024-12-02,KE,Ecom,NB-INT-004,10
2024-12-09,KE,Ecom,NB-INT-004,17
2024-12-16,KE,Ecom,NB-INT-004,0
2024-12-23,KE,Ecom,NB-INT-004,9
2024-12-30,KE,Ecom,NB-INT-004,0
2022-01-03,KE,Ecom,NB-INT-005,0
2022-01-10,KE,Ecom,NB-INT-005,8
2022-01-17,KE,Ecom,NB-INT-005,0
2022-01-24,KE,Ecom,NB-INT-005,0
2022-01-31,KE,Ecom,NB-INT-005,0
2022-02-07,KE,Ecom,NB-INT-005,6
2022-02-14,KE,Ecom,NB-INT-005,0
2022-02-21,KE,Ecom,NB-INT-005,0
2022-02-28,KE,Ecom,NB-INT-005,0
2022-03-07,KE,Ecom,NB-INT-005,0
2022-03-14,KE,Ecom,NB-INT-005,0
2022-03-21,KE,Ecom,NB-INT-005,0
2022-03-28,KE,Ecom,NB-INT-005,3
2022-04-04,KE,Ecom,NB-INT-005,0
2022-04-11,KE,Ecom,NB-INT-005,0
2022-04-18,KE,Ecom,NB-INT-005,0
2022-04-25,KE,Ecom,NB-INT-005,0
2022-05-02,KE,Ecom,NB-INT-005,0
2022-05-09,KE,Ecom,NB-INT-005,8
2022-05-16,KE,Ecom,NB-INT-005,0
2022-05-23,KE,Ecom,NB-INT-005,0
2022-05-30,KE,Ecom,NB-INT-005,6
2022-06-06,KE,Ecom,NB-INT-005,0
2022-06-13,KE,Ecom,NB-INT-005,0
2022-06-20,KE,Ecom,NB-INT-005,0
2022-06-27,KE,Ecom,NB-INT-005,3
2022-07-04,KE,Ecom,NB-INT-005,0
2022-07-11,KE,Ecom,NB-INT-005,0
2022-07-18,KE,Ecom,NB-INT-005,0
2022-07-25,KE,Ecom,NB-INT-005,0
2022-08-01,KE,Ecom,NB-INT-005,3
2022-08-08,KE,Ecom,NB-INT-005,0
2022-08-15,KE,Ecom,NB-INT-005,0
2022-08-22,KE,Ecom,NB-INT-005,0
2022-08-29,KE,Ecom,NB-INT-005,0
2022-09-05,KE,Ecom,NB-INT-005,0
2022-09-12,KE,Ecom,NB-INT-005,0
2022-09-19,KE,Ecom,NB-INT-005,0
2022-09-26,KE,Ecom,NB-INT-005,0
2022-10-03,KE,Ecom,NB-INT-005,0
2022-10-10,KE,Ecom,NB-INT-005,5
2022-10-17,KE,Ecom,NB-INT-005,0
2022-10-24,KE,Ecom,NB-INT-005,0
2022-10-31,KE,Ecom,NB-INT-005,0
2022-11-07,KE,Ecom,NB-INT-005,4
2022-11-14,KE,Ecom,NB-INT-005,0
2022-11-21,KE,Ecom,NB-INT-005,0
2022-11-28,KE,Ecom,NB-INT-005,0
2022-12-05,KE,Ecom,NB-INT-005,0
2022-12-12,KE,Ecom,NB-INT-005,0
2022-12-19,KE,Ecom,NB-INT-005,0
2022-12-26,KE,Ecom,NB-INT-005,0
2023-01-02,KE,Ecom,NB-INT-005,4
2023-01-09,KE,Ecom,NB-INT-005,8
2023-01-16,KE,Ecom,NB-INT-005,0
2023-01-23,KE,Ecom,NB-INT-005,0
2023-01-30,KE,Ecom,NB-INT-005,0
2023-02-06,KE,Ecom,NB-INT-005,0
2023-02-13,KE,Ecom,NB-INT-005,0
2023-02-20,KE,Ecom,NB-INT-005,0
2023-02-27,KE,Ecom,NB-INT-005,0
2023-03-06,KE,Ecom,NB-INT-005,0
2023-03-13,KE,Ecom,NB-INT-005,2
2023-03-20,KE,Ecom,NB-INT-005,0
2023-03-27,KE,Ecom,NB-INT-005,0
2023-04-03,KE,Ecom,NB-INT-005,0
2023-04-10,KE,Ecom,NB-INT-005,0
2023-04-17,KE,Ecom,NB-INT-005,0
2023-04-24,KE,Ecom,NB-INT-005,0
2023-05-01,KE,Ecom,NB-INT-005,0
2023-05-08,KE,Ecom,NB-INT-005,0
2023-05-15,KE,Ecom,NB-INT-005,0
2023-05-22,KE,Ecom,NB-INT-005,0
2023-05-29,KE,Ecom,NB-INT-005,0
2023-06-05,KE,Ecom,NB-INT-005,0
2023-06-12,KE,Ecom,NB-INT-005,0
2023-06-19,KE,Ecom,NB-INT-005,0
2023-06-26,KE,Ecom,NB-INT-005,4
2023-07-03,KE,Ecom,NB-INT-005,0
2023-07-10,KE,Ecom,NB-INT-005,0
2023-07-17,KE,Ecom,NB-INT-005,0
2023-07-24,KE,Ecom,NB-INT-005,0
2023-07-31,KE,Ecom,NB-INT-005,0
2023-08-07,KE,Ecom,NB-INT-005,5
2023-08-14,KE,Ecom,NB-INT-005,0
2023-08-21,KE,Ecom,NB-INT-005,0
2023-08-28,KE,Ecom,NB-INT-005,0
2023-09-04,KE,Ecom,NB-INT-005,2
2023-09-11,KE,Ecom,NB-INT-005,0
2023-09-18,KE,Ecom,NB-INT-005,0
2023-09-25,KE,Ecom,NB-INT-005,0
2023-10-02,KE,Ecom,NB-INT-005,0
2023-10-09,KE,Ecom,NB-INT-005,0
2023-10-16,KE,Ecom,NB-INT-005,10
2023-10-23,KE,Ecom,NB-INT-005,0
2023-10-30,KE,Ecom,NB-INT-005,0
2023-11-06,KE,Ecom,NB-INT-005,0
2023-11-13,KE,Ecom,NB-INT-005,0
2023-11-20,KE,Ecom,NB-INT-005,0
2023-11-27,KE,Ecom,NB-INT-005,0
2023-12-04,KE,Ecom,NB-INT-005,0
2023-12-11,KE,Ecom,NB-INT-005,0
2023-12-18,KE,Ecom,NB-INT-005,0
2023-12-25,KE,Ecom,NB-INT-005,4
2024-01-01,KE,Ecom,NB-INT-005,0
2024-01-08,KE,Ecom,NB-INT-005,1
2024-01-15,KE,Ecom,NB-INT-005,0
2024-01-22,KE,Ecom,NB-INT-005,0
2024-01-29,KE,Ecom,NB-INT-005,0
2024-02-05,KE,Ecom,NB-INT-005,0
2024-02-12,KE,Ecom,NB-INT-005,0
2024-02-19,KE,Ecom,NB-INT-005,0
2024-02-26,KE,Ecom,NB-INT-005,0
2024-03-04,KE,Ecom,NB-INT-005,0
2024-03-11,KE,Ecom,NB-INT-005,0
2024-03-18,KE,Ecom,NB-INT-005,0
2024-03-25,KE,Ecom,NB-INT-005,0
2024-04-01,KE,Ecom,NB-INT-005,0
2024-04-08,KE,Ecom,NB-INT-005,8
2024-04-15,KE,Ecom,NB-INT-005,0
2024-04-22,KE,Ecom,NB-INT-005,0
2024-04-29,KE,Ecom,NB-INT-005,0
2024-05-06,KE,Ecom,NB-INT-005,0
2024-05-13,KE,Ecom,NB-INT-005,6
2024-05-20,KE,Ecom,NB-INT-005,0
2024-05-27,KE,Ecom,NB-INT-005,0
2024-06-03,KE,Ecom,NB-INT-005,0
2024-06-10,KE,Ecom,NB-INT-005,4
2024-06-17,KE,Ecom,NB-INT-005,0
2024-06-24,KE,Ecom,NB-INT-005,0
2024-07-01,KE,Ecom,NB-INT-005,0
2024-07-08,KE,Ecom,NB-INT-005,0
2024-07-15,KE,Ecom,NB-INT-005,0
2024-07-22,KE,Ecom,NB-INT-005,0
2024-07-29,KE,Ecom,NB-INT-005,0
2024-08-05,KE,Ecom,NB-INT-005,0
2024-08-12,KE,Ecom,NB-INT-005,0
2024-08-19,KE,Ecom,NB-INT-005,8
2024-08-26,KE,Ecom,NB-INT-005,0
2024-09-02,KE,Ecom,NB-INT-005,0
2024-09-09,KE,Ecom,NB-INT-005,0
2024-09-16,KE,Ecom,NB-INT-005,0
2024-09-23,KE,Ecom,NB-INT-005,0
2024-09-30,KE,Ecom,NB-INT-005,0
2024-10-07,KE,Ecom,NB-INT-005,0
2024-10-14,KE,Ecom,NB-INT-005,9
2024-10-21,KE,Ecom,NB-INT-005,0
2024-10-28,KE,Ecom,NB-INT-005,0
2024-11-04,KE,Ecom,NB-INT-005,0
2024-11-11,KE,Ecom,NB-INT-005,9
2024-11-18,KE,Ecom,NB-INT-005,0
2024-11-25,KE,Ecom,NB-INT-005,10
2024-12-02,KE,Ecom,NB-INT-005,0
2024-12-09,KE,Ecom,NB-INT-005,0
2024-12-16,KE,Ecom,NB-INT-005,0
2024-12-23,KE,Ecom,NB-INT-005,0
2024-12-30,KE,Ecom,NB-INT-005,0
2022-01-03,KE,Ecom,NB-INT-006,0
2022-01-10,KE,Ecom,NB-INT-006,0
2022-01-17,KE,Ecom,NB-INT-006,0
2022-01-24,KE,Ecom,NB-INT-006,0
2022-01-31,KE,Ecom,NB-INT-006,0
2022-02-07,KE,Ecom,NB-INT-006,13
2022-02-14,KE,Ecom,NB-INT-006,0
2022-02-21,KE,Ecom,NB-INT-006,24
2022-02-28,KE,Ecom,NB-INT-006,13
2022-03-07,KE,Ecom,NB-INT-006,0
2022-03-14,KE,Ecom,NB-INT-006,0
2022-03-21,KE,Ecom,NB-INT-006,0
2022-03-28,KE,Ecom,NB-INT-006,0
2022-04-04,KE,Ecom,NB-INT-006,0
2022-04-11,KE,Ecom,NB-INT-006,0
2022-04-18,KE,Ecom,NB-INT-006,0
2022-04-25,KE,Ecom,NB-INT-006,0
2022-05-02,KE,Ecom,NB-INT-006,0
2022-05-09,KE,Ecom,NB-INT-006,0
2022-05-16,KE,Ecom,NB-INT-006,10
2022-05-23,KE,Ecom,NB-INT-006,0
2022-05-30,KE,Ecom,NB-INT-006,0
2022-06-06,KE,Ecom,NB-INT-006,0
2022-06-13,KE,Ecom,NB-INT-006,0
2022-06-20,KE,Ecom,NB-INT-006,0
2022-06-27,KE,Ecom,NB-INT-006,0
2022-07-04,KE,Ecom,NB-INT-006,0
2022-07-11,KE,Ecom,NB-INT-006,0
2022-07-18,KE,Ecom,NB-INT-006,0
2022-07-25,KE,Ecom,NB-INT-006,0
2022-08-01,KE,Ecom,NB-INT-006,0
2022-08-08,KE,Ecom,NB-INT-006,16
2022-08-15,KE,Ecom,NB-INT-006,0
2022-08-22,KE,Ecom,NB-INT-006,0
2022-08-29,KE,Ecom,NB-INT-006,0
2022-09-05,KE,Ecom,NB-INT-006,0
2022-09-12,KE,Ecom,NB-INT-006,0
2022-09-19,KE,Ecom,NB-INT-006,0
2022-09-26,KE,Ecom,NB-INT-006,0
2022-10-03,KE,Ecom,NB-INT-006,0
2022-10-10,KE,Ecom,NB-INT-006,0
2022-10-17,KE,Ecom,NB-INT-006,18
2022-10-24,KE,Ecom,NB-INT-006,0
2022-10-31,KE,Ecom,NB-INT-006,0
2022-11-07,KE,Ecom,NB-INT-006,0
2022-11-14,KE,Ecom,NB-INT-006,0
2022-11-21,KE,Ecom,NB-INT-006,0
2022-11-28,KE,Ecom,NB-INT-006,0
2022-12-05,KE,Ecom,NB-INT-006,0
2022-12-12,KE,Ecom,NB-INT-006,0
2022-12-19,KE,Ecom,NB-INT-006,0
2022-12-26,KE,Ecom,NB-INT-006,0
2023-01-02,KE,Ecom,NB-INT-006,11
2023-01-09,KE,Ecom,NB-INT-006,0
2023-01-16,KE,Ecom,NB-INT-006,0
2023-01-23,KE,Ecom,NB-INT-006,0
2023-01-30,KE,Ecom,NB-INT-006,0
2023-02-06,KE,Ecom,NB-INT-006,0
2023-02-13,KE,Ecom,NB-INT-006,18
2023-02-20,KE,Ecom,NB-INT-006,0
2023-02-27,KE,Ecom,NB-INT-006,0
2023-03-06,KE,Ecom,NB-INT-006,0
2023-03-13,KE,Ecom,NB-INT-006,0
2023-03-20,KE,Ecom,NB-INT-006,0
2023-03-27,KE,Ecom,NB-INT-006,0
2023-04-03,KE,Ecom,NB-INT-006,0
2023-04-10,KE,Ecom,NB-INT-006,0
2023-04-17,KE,Ecom,NB-INT-006,0
2023-04-24,KE,Ecom,NB-INT-006,0
2023-05-01,KE,Ecom,NB-INT-006,0
2023-05-08,KE,Ecom,NB-INT-006,0
2023-05-15,KE,Ecom,NB-INT-006,0
2023-05-22,KE,Ecom,NB-INT-006,0
2023-05-29,KE,Ecom,NB-INT-006,0
2023-06-05,KE,Ecom,NB-INT-006,13
2023-06-12,KE,Ecom,NB-INT-006,20
2023-06-19,KE,Ecom,NB-INT-006,0
2023-06-26,KE,Ecom,NB-INT-006,0
2023-07-03,KE,Ecom,NB-INT-006,12
2023-07-10,KE,Ecom,NB-INT-006,0
2023-07-17,KE,Ecom,NB-INT-006,0
2023-07-24,KE,Ecom,NB-INT-006,0
2023-07-31,KE,Ecom,NB-INT-006,0
2023-08-07,KE,Ecom,NB-INT-006,0
2023-08-14,KE,Ecom,NB-INT-006,22
2023-08-21,KE,Ecom,NB-INT-006,0
2023-08-28,KE,Ecom,NB-INT-006,0
2023-09-04,KE,Ecom,NB-INT-006,0
2023-09-11,KE,Ecom,NB-INT-006,0
2023-09-18,KE,Ecom,NB-INT-006,23
2023-09-25,KE,Ecom,NB-INT-006,0
2023-10-02,KE,Ecom,NB-INT-006,0
2023-10-09,KE,Ecom,NB-INT-006,0
2023-10-16,KE,Ecom,NB-INT-006,0
2023-10-23,KE,Ecom,NB-INT-006,0
2023-10-30,KE,Ecom,NB-INT-006,0
2023-11-06,KE,Ecom,NB-INT-006,21
2023-11-13,KE,Ecom,NB-INT-006,0
2023-11-20,KE,Ecom,NB-INT-006,0
2023-11-27,KE,Ecom,NB-INT-006,0
2023-12-04,KE,Ecom,NB-INT-006,0
2023-12-11,KE,Ecom,NB-INT-006,0
2023-12-18,KE,Ecom,NB-INT-006,0
2023-12-25,KE,Ecom,NB-INT-006,0
2024-01-01,KE,Ecom,NB-INT-006,0
2024-01-08,KE,Ecom,NB-INT-006,0
2024-01-15,KE,Ecom,NB-INT-006,0
2024-01-22,KE,Ecom,NB-INT-006,0
2024-01-29,KE,Ecom,NB-INT-006,0
2024-02-05,KE,Ecom,NB-INT-006,0
2024-02-12,KE,Ecom,NB-INT-006,0
2024-02-19,KE,Ecom,NB-INT-006,0
2024-02-26,KE,Ecom,NB-INT-006,9
2024-03-04,KE,Ecom,NB-INT-006,17
2024-03-11,KE,Ecom,NB-INT-006,0
2024-03-18,KE,Ecom,NB-INT-006,0
2024-03-25,KE,Ecom,NB-INT-006,0
2024-04-01,KE,Ecom,NB-INT-006,20
2024-04-08,KE,Ecom,NB-INT-006,0
2024-04-15,KE,Ecom,NB-INT-006,0
2024-04-22,KE,Ecom,NB-INT-006,0
2024-04-29,KE,Ecom,NB-INT-006,0
2024-05-06,KE,Ecom,NB-INT-006,0
2024-05-13,KE,Ecom,NB-INT-006,0
2024-05-20,KE,Ecom,NB-INT-006,0
2024-05-27,KE,Ecom,NB-INT-006,0
2024-06-03,KE,Ecom,NB-INT-006,0
2024-06-10,KE,Ecom,NB-INT-006,12
2024-06-17,KE,Ecom,NB-INT-006,0
2024-06-24,KE,Ecom,NB-INT-006,0
2024-07-01,KE,Ecom,NB-INT-006,17
2024-07-08,KE,Ecom,NB-INT-006,0
2024-07-15,KE,Ecom,NB-INT-006,0
2024-07-22,KE,Ecom,NB-INT-006,0
2024-07-29,KE,Ecom,NB-INT-006,0
2024-08-05,KE,Ecom,NB-INT-006,0
2024-08-12,KE,Ecom,NB-INT-006,0
2024-08-19,KE,Ecom,NB-INT-006,0
2024-08-26,KE,Ecom,NB-INT-006,0
2024-09-02,KE,Ecom,NB-INT-006,0
2024-09-09,KE,Ecom,NB-INT-006,0
2024-09-16,KE,Ecom,NB-INT-006,24
2024-09-23,KE,Ecom,NB-INT-006,16
2024-09-30,KE,Ecom,NB-INT-006,0
2024-10-07,KE,Ecom,NB-INT-006,0
2024-10-14,KE,Ecom,NB-INT-006,0
2024-10-21,KE,Ecom,NB-INT-006,0
2024-10-28,KE,Ecom,NB-INT-006,0
2024-11-04,KE,Ecom,NB-INT-006,0
2024-11-11,KE,Ecom,NB-INT-006,0
2024-11-18,KE,Ecom,NB-INT-006,13
2024-11-25,KE,Ecom,NB-INT-006,0
2024-12-02,KE,Ecom,NB-INT-006,0
2024-12-09,KE,Ecom,NB-INT-006,0
2024-12-16,KE,Ecom,NB-INT-006,0
2024-12-23,KE,Ecom,NB-INT-006,0
2024-12-30,KE,Ecom,NB-INT-006,0
2022-01-03,KE,Ecom,NB-INT-007,0
2022-01-10,KE,Ecom,NB-INT-007,0
2022-01-17,KE,Ecom,NB-INT-007,0
2022-01-24,KE,Ecom,NB-INT-007,0
2022-01-31,KE,Ecom,NB-INT-007,0
2022-02-07,KE,Ecom,NB-INT-007,0
2022-02-14,KE,Ecom,NB-INT-007,0
2022-02-21,KE,Ecom,NB-INT-007,0
2022-02-28,KE,Ecom,NB-INT-007,0
2022-03-07,KE,Ecom,NB-INT-007,18
2022-03-14,KE,Ecom,NB-INT-007,10
2022-03-21,KE,Ecom,NB-INT-007,0
2022-03-28,KE,Ecom,NB-INT-007,0
2022-04-04,KE,Ecom,NB-INT-007,4
2022-04-11,KE,Ecom,NB-INT-007,0
2022-04-18,KE,Ecom,NB-INT-007,0
2022-04-25,KE,Ecom,NB-INT-007,0
2022-05-02,KE,Ecom,NB-INT-007,0
2022-05-09,KE,Ecom,NB-INT-007,0
2022-05-16,KE,Ecom,NB-INT-007,0
2022-05-23,KE,Ecom,NB-INT-007,0
2022-05-30,KE,Ecom,NB-INT-007,0
2022-06-06,KE,Ecom,NB-INT-007,0
2022-06-13,KE,Ecom,NB-INT-007,0
2022-06-20,KE,Ecom,NB-INT-007,0
2022-06-27,KE,Ecom,NB-INT-007,14
2022-07-04,KE,Ecom,NB-INT-007,0
2022-07-11,KE,Ecom,NB-INT-007,0
2022-07-18,KE,Ecom,NB-INT-007,0
2022-07-25,KE,Ecom,NB-INT-007,21
2022-08-01,KE,Ecom,NB-INT-007,0
2022-08-08,KE,Ecom,NB-INT-007,0
2022-08-15,KE,Ecom,NB-INT-007,0
2022-08-22,KE,Ecom,NB-INT-007,0
2022-08-29,KE,Ecom,NB-INT-007,0
2022-09-05,KE,Ecom,NB-INT-007,8
2022-09-12,KE,Ecom,NB-INT-007,0
2022-09-19,KE,Ecom,NB-INT-007,11
2022-09-26,KE,Ecom,NB-INT-007,0
2022-10-03,KE,Ecom,NB-INT-007,0
2022-10-10,KE,Ecom,NB-INT-007,0
2022-10-17,KE,Ecom,NB-INT-007,0
2022-10-24,KE,Ecom,NB-INT-007,0
2022-10-31,KE,Ecom,NB-INT-007,0
2022-11-07,KE,Ecom,NB-INT-007,0
2022-11-14,KE,Ecom,NB-INT-007,0
2022-11-21,KE,Ecom,NB-INT-007,0
2022-11-28,KE,Ecom,NB-INT-007,0
2022-12-05,KE,Ecom,NB-INT-007,15
2022-12-12,KE,Ecom,NB-INT-007,0
2022-12-19,KE,Ecom,NB-INT-007,0
2022-12-26,KE,Ecom,NB-INT-007,0
2023-01-02,KE,Ecom,NB-INT-007,0
2023-01-09,KE,Ecom,NB-INT-007,0
2023-01-16,KE,Ecom,NB-INT-007,0
2023-01-23,KE,Ecom,NB-INT-007,0
2023-01-30,KE,Ecom,NB-INT-007,0
2023-02-06,KE,Ecom,NB-INT-007,0
2023-02-13,KE,Ecom,NB-INT-007,0
2023-02-20,KE,Ecom,NB-INT-007,0
2023-02-27,KE,Ecom,NB-INT-007,0
2023-03-06,KE,Ecom,NB-INT-007,13
2023-03-13,KE,Ecom,NB-INT-007,0
2023-03-20,KE,Ecom,NB-INT-007,0
2023-03-27,KE,Ecom,NB-INT-007,0
2023-04-03,KE,Ecom,NB-INT-007,12
2023-04-10,KE,Ecom,NB-INT-007,0
2023-04-17,KE,Ecom,NB-INT-007,0
2023-04-24,KE,Ecom,NB-INT-007,17
2023-05-01,KE,Ecom,NB-INT-007,0
2023-05-08,KE,Ecom,NB-INT-007,0
2023-05-15,KE,Ecom,NB-INT-007,0
2023-05-22,KE,Ecom,NB-INT-007,12
2023-05-29,KE,Ecom,NB-INT-007,0
2023-06-05,KE,Ecom,NB-INT-007,0
2023-06-12,KE,Ecom,NB-INT-007,0
2023-06-19,KE,Ecom,NB-INT-007,13
2023-06-26,KE,Ecom,NB-INT-007,0
2023-07-03,KE,Ecom,NB-INT-007,0
2023-07-10,KE,Ecom,NB-INT-007,0
2023-07-17,KE,Ecom,NB-INT-007,0
2023-07-24,KE,Ecom,NB-INT-007,0
2023-07-31,KE,Ecom,NB-INT-007,0
2023-08-07,KE,Ecom,NB-INT-007,14
2023-08-14,KE,Ecom,NB-INT-007,0
2023-08-21,KE,Ecom,NB-INT-007,0
2023-08-28,KE,Ecom,NB-INT-007,12
2023-09-04,KE,Ecom,NB-INT-007,0
2023-09-11,KE,Ecom,NB-INT-007,0
2023-09-18,KE,Ecom,NB-INT-007,0
2023-09-25,KE,Ecom,NB-INT-007,0
2023-10-02,KE,Ecom,NB-INT-007,0
2023-10-09,KE,Ecom,NB-INT-007,0
2023-10-16,KE,Ecom,NB-INT-007,0
2023-10-23,KE,Ecom,NB-INT-007,0
2023-10-30,KE,Ecom,NB-INT-007,0
2023-11-06,KE,Ecom,NB-INT-007,0
2023-11-13,KE,Ecom,NB-INT-007,0
2023-11-20,KE,Ecom,NB-INT-007,0
2023-11-27,KE,Ecom,NB-INT-007,0
2023-12-04,KE,Ecom,NB-INT-007,0
2023-12-11,KE,Ecom,NB-INT-007,0
2023-12-18,KE,Ecom,NB-INT-007,0
2023-12-25,KE,Ecom,NB-INT-007,0
2024-01-01,KE,Ecom,NB-INT-007,10
2024-01-08,KE,Ecom,NB-INT-007,0
2024-01-15,KE,Ecom,NB-INT-007,0
2024-01-22,KE,Ecom,NB-INT-007,14
2024-01-29,KE,Ecom,NB-INT-007,0
2024-02-05,KE,Ecom,NB-INT-007,0
2024-02-12,KE,Ecom,NB-INT-007,0
2024-02-19,KE,Ecom,NB-INT-007,0
2024-02-26,KE,Ecom,NB-INT-007,4
2024-03-04,KE,Ecom,NB-INT-007,0
2024-03-11,KE,Ecom,NB-INT-007,0
2024-03-18,KE,Ecom,NB-INT-007,0
2024-03-25,KE,Ecom,NB-INT-007,0
2024-04-01,KE,Ecom,NB-INT-007,0
2024-04-08,KE,Ecom,NB-INT-007,0
2024-04-15,KE,Ecom,NB-INT-007,0
2024-04-22,KE,Ecom,NB-INT-007,0
2024-04-29,KE,Ecom,NB-INT-007,16
2024-05-06,KE,Ecom,NB-INT-007,0
2024-05-13,KE,Ecom,NB-INT-007,0
2024-05-20,KE,Ecom,NB-INT-007,10
2024-05-27,KE,Ecom,NB-INT-007,0
2024-06-03,KE,Ecom,NB-INT-007,0
2024-06-10,KE,Ecom,NB-INT-007,0
2024-06-17,KE,Ecom,NB-INT-007,0
2024-06-24,KE,Ecom,NB-INT-007,0
2024-07-01,KE,Ecom,NB-INT-007,8
2024-07-08,KE,Ecom,NB-INT-007,0
2024-07-15,KE,Ecom,NB-INT-007,0
2024-07-22,KE,Ecom,NB-INT-007,0
2024-07-29,KE,Ecom,NB-INT-007,0
2024-08-05,KE,Ecom,NB-INT-007,9
2024-08-12,KE,Ecom,NB-INT-007,0
2024-08-19,KE,Ecom,NB-INT-007,0
2024-08-26,KE,Ecom,NB-INT-007,0
2024-09-02,KE,Ecom,NB-INT-007,13
2024-09-09,KE,Ecom,NB-INT-007,0
2024-09-16,KE,Ecom,NB-INT-007,0
2024-09-23,KE,Ecom,NB-INT-007,0
2024-09-30,KE,Ecom,NB-INT-007,0
2024-10-07,KE,Ecom,NB-INT-007,16
2024-10-14,KE,Ecom,NB-INT-007,11
2024-10-21,KE,Ecom,NB-INT-007,0
2024-10-28,KE,Ecom,NB-INT-007,16
2024-11-04,KE,Ecom,NB-INT-007,14
2024-11-11,KE,Ecom,NB-INT-007,16
2024-11-18,KE,Ecom,NB-INT-007,0
2024-11-25,KE,Ecom,NB-INT-007,0
2024-12-02,KE,Ecom,NB-INT-007,0
2024-12-09,KE,Ecom,NB-INT-007,0
2024-12-16,KE,Ecom,NB-INT-007,0
2024-12-23,KE,Ecom,NB-INT-007,0
2024-12-30,KE,Ecom,NB-INT-007,0
2022-01-03,KE,Ecom,NB-INT-008,0
2022-01-10,KE,Ecom,NB-INT-008,4
2022-01-17,KE,Ecom,NB-INT-008,0
2022-01-24,KE,Ecom,NB-INT-008,0
2022-01-31,KE,Ecom,NB-INT-008,0
2022-02-07,KE,Ecom,NB-INT-008,0
2022-02-14,KE,Ecom,NB-INT-008,0
2022-02-21,KE,Ecom,NB-INT-008,0
2022-02-28,KE,Ecom,NB-INT-008,0
2022-03-07,KE,Ecom,NB-INT-008,0
2022-03-14,KE,Ecom,NB-INT-008,0
2022-03-21,KE,Ecom,NB-INT-008,0
2022-03-28,KE,Ecom,NB-INT-008,3
2022-04-04,KE,Ecom,NB-INT-008,0
2022-04-11,KE,Ecom,NB-INT-008,0
2022-04-18,KE,Ecom,NB-INT-008,0
2022-04-25,KE,Ecom,NB-INT-008,0
2022-05-02,KE,Ecom,NB-INT-008,0
